 swc(1),swc(2),swc(3),swc(4),swc(5),swc(6),swc(7),swc(8),swc(9),swc(10)
   0.1593270451,   0.1062016562,   0.0627157912,   0.0616886020,   0.0619999655,   0.2845644653,   0.0745457187,   0.0871013477,   0.0930354595,   0.2534942627
   0.1421631575,   0.1042326987,   0.0620855018,   0.0612042919,   0.0612126030,   0.2820955813,   0.0738295466,   0.0858719274,   0.0916348472,   0.2491554916
   0.1264951825,   0.1022118181,   0.0614548847,   0.0607307144,   0.0604498535,   0.2796745598,   0.0731292292,   0.0846790746,   0.0902751759,   0.2449330837
   0.1134607047,   0.1001307368,   0.0608173646,   0.0602639951,   0.0597037002,   0.2772810757,   0.0724361986,   0.0835101306,   0.0889428407,   0.2407847494
   0.1058178395,   0.0982931629,   0.0602778532,   0.0598548315,   0.0590731725,   0.2752411962,   0.0718161017,   0.0825237483,   0.0878102928,   0.2372645587
   0.0963476673,   0.0966380164,   0.0597882569,   0.0594781823,   0.0585071929,   0.2733964026,   0.0712369829,   0.0816384703,   0.0867893472,   0.2340921909
   0.0882352442,   0.0950200632,   0.0592796989,   0.0590989329,   0.0579365753,   0.2715220153,   0.0706533939,   0.0807437673,   0.0857602283,   0.2308847904
   0.0813862830,   0.0932750180,   0.0586673133,   0.0586740449,   0.0572787821,   0.2693415880,   0.0700095892,   0.0797074810,   0.0845795795,   0.2271828204
   0.0736930072,   0.0915930644,   0.0580526628,   0.0582532845,   0.0566310063,   0.2671746612,   0.0693699270,   0.0786851868,   0.0834159404,   0.2235265821
   0.0689724535,   0.0899526179,   0.0574282296,   0.0578320809,   0.0559844375,   0.2649918795,   0.0687287301,   0.0776628479,   0.0822542757,   0.2198683918
   0.0636684150,   0.0884431824,   0.0568460673,   0.0574360602,   0.0553874820,   0.2629595101,   0.0681193247,   0.0767182410,   0.0811785609,   0.2164788991
   0.2790298462,   0.0887349695,   0.0564260669,   0.0571255013,   0.0549526364,   0.2614702582,   0.0676193535,   0.0760318637,   0.0803833529,   0.2139841616
   0.2790313363,   0.0960290432,   0.0560558587,   0.0568234809,   0.0545332432,   0.2600257099,   0.0671306998,   0.0753688440,   0.0796155781,   0.2115728259
   0.2791447043,   0.1028461307,   0.0556173548,   0.0564552583,   0.0539894402,   0.2581373751,   0.0665571541,   0.0745049715,   0.0786335617,   0.2084680498
   0.2789310217,   0.1094322130,   0.0552419610,   0.0560849309,   0.0534420833,   0.2562214136,   0.0659804568,   0.0736339837,   0.0776459053,   0.2053400725
   0.2791375816,   0.1154379919,   0.0548545793,   0.0556691512,   0.0528112203,   0.2539919317,   0.0653450191,   0.0726276562,   0.0765147507,   0.2017455548
   0.2790472209,   0.1211135760,   0.0545324348,   0.0552427024,   0.0521620996,   0.2516751885,   0.0646951050,   0.0715907365,   0.0753527060,   0.1980467290
   0.2789824009,   0.1265183538,   0.0543117262,   0.0548204929,   0.0515219942,   0.2493680269,   0.0640491918,   0.0705669746,   0.0742067546,   0.1943947524
   0.2790520787,   0.1319370121,   0.0542970933,   0.0544490665,   0.0509741716,   0.2473761439,   0.0634663403,   0.0696900263,   0.0732202008,   0.1912514269
   0.2790739536,   0.1371368319,   0.0544416457,   0.0540974103,   0.0504608937,   0.2454946786,   0.0629074574,   0.0688674375,   0.0722939149,   0.1882986724
   0.2602369785,   0.1408283561,   0.0546563044,   0.0537226163,   0.0499050394,   0.2434383184,   0.0623184182,   0.0679754987,   0.0712954327,   0.1851102710
   0.2167882174,   0.1403937787,   0.0549342670,   0.0533626713,   0.0493742302,   0.2414533049,   0.0617507435,   0.0671228394,   0.0703409016,   0.1820604205
   0.1881563962,   0.1376007199,   0.0551064648,   0.0529907420,   0.0488214344,   0.2393603921,   0.0611731671,   0.0662340000,   0.0693496242,   0.1788894832
   0.1618612707,   0.1342170984,   0.0551680811,   0.0526166968,   0.0482648760,   0.2372273654,   0.0605980232,   0.0653383732,   0.0683529899,   0.1756986529
   0.1743156761,   0.1307171136,   0.0551136509,   0.0522381850,   0.0477013737,   0.2350408435,   0.0600228012,   0.0644309446,   0.0673455819,   0.1724705845
   0.1542038172,   0.1274701357,   0.0549598001,   0.0518554300,   0.0471321456,   0.2328046858,   0.0594477244,   0.0635136515,   0.0663295463,   0.1692126542
   0.1390827894,   0.1242628396,   0.0547790378,   0.0514965095,   0.0466053151,   0.2307084203,   0.0589075051,   0.0626638606,   0.0653871372,   0.1661898047
   0.1278895289,   0.1211596951,   0.0546079017,   0.0511734150,   0.0461403392,   0.2288351357,   0.0584163330,   0.0619128458,   0.0645515025,   0.1635092944
   0.1614518166,   0.1191394776,   0.0546774007,   0.0509843752,   0.0459001511,   0.2278463393,   0.0580941550,   0.0615218803,   0.0641000047,   0.1620646864
   0.1631278396,   0.1173808947,   0.0546496771,   0.0507674254,   0.0456121378,   0.2266588062,   0.0577401035,   0.0610538833,   0.0635679960,   0.1603600234
   0.1474354267,   0.1151511073,   0.0544111654,   0.0504728258,   0.0451949090,   0.2249380201,   0.0572942384,   0.0603785142,   0.0628172979,   0.1579497308
   0.1722331792,   0.1135397702,   0.0543298908,   0.0502635688,   0.0449192598,   0.2237804383,   0.0569565818,   0.0599297509,   0.0623081475,   0.1563165635
   0.1527916193,   0.1117005348,   0.0541064925,   0.0500027612,   0.0445586331,   0.2222658098,   0.0565587953,   0.0593446158,   0.0616558380,   0.1542214155
   0.1388296634,   0.1096128672,   0.0537957735,   0.0497165211,   0.0441575125,   0.2205700576,   0.0561338887,   0.0586944446,   0.0609359108,   0.1519074887
   0.1311777234,   0.1078682914,   0.0536092855,   0.0494962372,   0.0438644886,   0.2193108201,   0.0557925291,   0.0582172722,   0.0604002587,   0.1501865685
   0.1341630071,   0.1059321910,   0.0533516482,   0.0492550507,   0.0435380563,   0.2179024965,   0.0554288030,   0.0576864816,   0.0598090701,   0.1482861191
   0.1236887351,   0.1041847393,   0.0531051718,   0.0490284190,   0.0432356894,   0.2165851444,   0.0550858043,   0.0571941026,   0.0592595898,   0.1465193927
   0.1729535758,   0.1029065028,   0.0529162101,   0.0488349125,   0.0429867059,   0.2154856622,   0.0547855385,   0.0567870997,   0.0588012226,   0.1450457126
   0.2769229710,   0.1039808244,   0.0527222939,   0.0486429706,   0.0427402109,   0.2143905014,   0.0544895194,   0.0563840494,   0.0583480224,   0.1435882300
   0.2649237812,   0.1081670895,   0.0525025576,   0.0484225750,   0.0424488150,   0.2130957991,   0.0541617125,   0.0559091307,   0.0578200221,   0.1418893039
   0.2464808971,   0.1113612056,   0.0522103235,   0.0481513627,   0.0420780517,   0.2114485204,   0.0537755080,   0.0553072765,   0.0571593940,   0.1397624463
   0.2208938897,   0.1122518033,   0.0519482195,   0.0478825979,   0.0417126156,   0.2098098546,   0.0533952080,   0.0547139719,   0.0565088727,   0.1376677006
   0.2513050139,   0.1153115705,   0.0516607612,   0.0475920998,   0.0413149670,   0.2080151141,   0.0529916510,   0.0540692918,   0.0558054000,   0.1354019493
   0.2311721444,   0.1163792610,   0.0513922200,   0.0472962037,   0.0409109555,   0.2061749995,   0.0525845103,   0.0534145720,   0.0550925471,   0.1331054419
   0.2212811857,   0.1164085791,   0.0512224659,   0.0470420867,   0.0405725241,   0.2046113908,   0.0522297584,   0.0528648086,   0.0544909686,   0.1311673671
   0.1991040558,   0.1157592312,   0.0510606691,   0.0467945524,   0.0402451456,   0.2030848414,   0.0518850125,   0.0523328297,   0.0539090410,   0.1292922646
   0.1727197915,   0.1139966100,   0.0508284606,   0.0465262756,   0.0398876891,   0.2014089525,   0.0515177287,   0.0517529584,   0.0532778725,   0.1272582859
   0.1569859833,   0.1118260622,   0.0505537018,   0.0462538339,   0.0395257063,   0.1996975094,   0.0511478856,   0.0511660762,   0.0526403636,   0.1252035797
   0.1421607882,   0.1098115072,   0.0503270514,   0.0460150093,   0.0392152891,   0.1982097626,   0.0508200787,   0.0506616645,   0.0520901829,   0.1234302297
   0.1267057359,   0.1075254902,   0.0500156134,   0.0457518660,   0.0388704278,   0.1965494752,   0.0504654981,   0.0501024947,   0.0514836311,   0.1214750037
   0.1182428077,   0.1050181538,   0.0496230237,   0.0454661436,   0.0384947136,   0.1947288960,   0.0500865579,   0.0494943559,   0.0508268587,   0.1193577424
   0.1083557829,   0.1026643291,   0.0492422655,   0.0451965742,   0.0381448790,   0.1930137277,   0.0497290194,   0.0489277132,   0.0502144359,   0.1173832864
   0.1016977206,   0.1005614102,   0.0488975383,   0.0449517407,   0.0378326513,   0.1914637238,   0.0494027734,   0.0484212898,   0.0496658310,   0.1156144217
   0.0947656706,   0.0986322463,   0.0485698357,   0.0447219275,   0.0375434645,   0.1900127083,   0.0490961000,   0.0479518175,   0.0491566062,   0.1139724627
   0.0893951878,   0.0967052281,   0.0482021682,   0.0444815010,   0.0372407921,   0.1884846240,   0.0487787537,   0.0474610887,   0.0486260429,   0.1122616306
   0.0829016119,   0.0950215086,   0.0478879884,   0.0442700498,   0.0369803980,   0.1871522814,   0.0484971888,   0.0470379107,   0.0481666699,   0.1107802466
   0.0774061233,   0.0935782120,   0.0476341434,   0.0440896414,   0.0367643312,   0.1860303283,   0.0482534990,   0.0466855504,   0.0477817617,   0.1095388010
   0.0725380406,   0.0921196565,   0.0473489277,   0.0438997746,   0.0365358479,   0.1848400831,   0.0480000526,   0.0463135913,   0.0473770984,   0.1082336381
   0.0689427778,   0.0906691104,   0.0470424853,   0.0437044352,   0.0363006778,   0.1836088300,   0.0477415211,   0.0459311754,   0.0469622053,   0.1068954766
   0.0651983991,   0.0892950445,   0.0467428640,   0.0435154736,   0.0360751897,   0.1824187487,   0.0474917777,   0.0455643907,   0.0465641953,   0.1056117117
   0.0646752492,   0.0880428106,   0.0464703068,   0.0433414169,   0.0358708464,   0.1813286096,   0.0472606905,   0.0452314094,   0.0462019593,   0.1044431850
   0.0646781400,   0.0870707780,   0.0462908372,   0.0432109050,   0.0357261673,   0.1805372387,   0.0470814742,   0.0449934490,   0.0459388681,   0.1035942510
   0.2256907970,   0.0871807635,   0.0460763387,   0.0430665314,   0.0355628878,   0.1796476841,   0.0468869321,   0.0447260588,   0.0456457324,   0.1026484370
   0.2056664973,   0.0876493305,   0.0456761830,   0.0428376235,   0.0352865010,   0.1781701893,   0.0465950407,   0.0442791991,   0.0451670252,   0.1011045650
   0.2790977955,   0.0899350047,   0.0453089178,   0.0426208787,   0.0350280143,   0.1767740548,   0.0463186875,   0.0438610055,   0.0447187312,   0.0996587202
   0.2790482938,   0.0968233943,   0.0449755080,   0.0424026921,   0.0347690247,   0.1753644943,   0.0460419171,   0.0434422828,   0.0442705415,   0.0982132331
   0.2790490389,   0.1034229174,   0.0446904004,   0.0421808101,   0.0345066227,   0.1739258170,   0.0457619056,   0.0430184081,   0.0438176654,   0.0967526212
   0.2790571749,   0.1086053476,   0.0445197076,   0.0419840813,   0.0342783779,   0.1726579219,   0.0455122367,   0.0426489674,   0.0434217267,   0.0954755768
   0.2790055573,   0.1151469722,   0.0444720574,   0.0418095253,   0.0340796709,   0.1715402007,   0.0452889986,   0.0423266217,   0.0430750437,   0.0943572447
   0.2789810896,   0.1213478968,   0.0444943421,   0.0416249856,   0.0338686071,   0.1703489125,   0.0450548418,   0.0419848561,   0.0427088179,   0.0931760073
   0.2789738774,   0.1273819208,   0.0446405783,   0.0414477773,   0.0336674005,   0.1692033261,   0.0448296554,   0.0416589603,   0.0423594303,   0.0920491442
   0.2789713442,   0.1327525824,   0.0448341593,   0.0412395708,   0.0334272310,   0.1678362489,   0.0445689112,   0.0412715599,   0.0419471189,   0.0907194987
   0.2789650559,   0.1374011934,   0.0450485907,   0.0409923345,   0.0331389271,   0.1661909372,   0.0442635417,   0.0408081710,   0.0414570458,   0.0891393125
   0.2789320350,   0.1418688297,   0.0454077758,   0.0407575816,   0.0328676924,   0.1646248698,   0.0439729579,   0.0403721333,   0.0409957692,   0.0876520202
   0.2729453743,   0.1458583176,   0.0458947979,   0.0405262597,   0.0326018147,   0.1630743295,   0.0436864644,   0.0399448387,   0.0405441560,   0.0861958861
   0.2557454407,   0.1486264169,   0.0467332751,   0.0403952226,   0.0324591324,   0.1622136384,   0.0435153730,   0.0397127494,   0.0402940698,   0.0853891373
   0.2272985280,   0.1480168998,   0.0474667922,   0.0402131006,   0.0322532319,   0.1609858871,   0.0432845131,   0.0393808484,   0.0399416275,   0.0842526928
   0.2044304758,   0.1455177367,   0.0481166542,   0.0400326028,   0.0320490859,   0.1597589701,   0.0430549718,   0.0390518755,   0.0395927057,   0.0831275955
   0.1941971928,   0.1430066973,   0.0487846695,   0.0398991965,   0.0319010951,   0.1588508934,   0.0428790115,   0.0388119072,   0.0393357091,   0.0822986588
   0.1751882732,   0.1401314586,   0.0493221097,   0.0397554077,   0.0317399241,   0.1578607857,   0.0426903479,   0.0385512449,   0.0390577875,   0.0814024061
   0.1581430584,   0.1373588294,   0.0498161428,   0.0396311134,   0.0316013210,   0.1569983512,   0.0425234996,   0.0383264124,   0.0388170257,   0.0806259513
   0.1547772437,   0.1345692277,   0.0502162613,   0.0395062901,   0.0314614959,   0.1561243832,   0.0423555188,   0.0380997509,   0.0385747254,   0.0798444971
   0.1418357491,   0.1314792484,   0.0504606068,   0.0393593535,   0.0312954970,   0.1550894380,   0.0421619117,   0.0378319137,   0.0382905006,   0.0789279789
   0.1292107105,   0.1281283647,   0.0505894646,   0.0392037667,   0.0311197396,   0.1539891809,   0.0419584699,   0.0375488475,   0.0379910432,   0.0779624507
   0.1235292256,   0.1248964071,   0.0506779663,   0.0390612558,   0.0309596341,   0.1529762745,   0.0417701900,   0.0372906253,   0.0377174504,   0.0770802945
   0.1171240062,   0.1218874007,   0.0507287197,   0.0389287286,   0.0308115110,   0.1520302445,   0.0415936075,   0.0370514430,   0.0374637060,   0.0762620419
   0.1142485514,   0.1194084063,   0.0508341826,   0.0388303287,   0.0307026058,   0.1513193697,   0.0414561667,   0.0368742608,   0.0372736715,   0.0756492168
   0.1084973142,   0.1171211079,   0.0509110838,   0.0387369543,   0.0305994004,   0.1506408751,   0.0413245037,   0.0367061310,   0.0370932557,   0.0750671253
   0.1044411063,   0.1148811579,   0.0509226955,   0.0386359170,   0.0304876640,   0.1499069184,   0.0411843434,   0.0365246683,   0.0368994102,   0.0744418800
   0.1427168399,   0.1136329770,   0.0511153601,   0.0385987535,   0.0304477476,   0.1496162415,   0.0411168709,   0.0364564508,   0.0368215255,   0.0741903707
   0.1355939656,   0.1123549044,   0.0512207896,   0.0385412239,   0.0303845257,   0.1491803825,   0.0410260558,   0.0363515131,   0.0367062874,   0.0738184974
   0.1244098470,   0.1105466858,   0.0511580706,   0.0384407938,   0.0302733611,   0.1484440863,   0.0408867784,   0.0361711569,   0.0365141667,   0.0731990114
   0.2353806794,   0.1106807441,   0.0511808693,   0.0383713022,   0.0301969238,   0.1479223520,   0.0407828875,   0.0360455774,   0.0363781974,   0.0727603734
   0.2115650922,   0.1113103926,   0.0510637574,   0.0382569060,   0.0300709456,   0.1470870823,   0.0406285562,   0.0358421169,   0.0361629725,   0.0720664561
   0.1888492107,   0.1108055264,   0.0509603471,   0.0381468199,   0.0299504157,   0.1462821662,   0.0404796712,   0.0356473587,   0.0359568708,   0.0714018792
   0.1730110198,   0.1096857935,   0.0508550331,   0.0380399153,   0.0298340321,   0.1454997212,   0.0403349735,   0.0354592800,   0.0357577354,   0.0707599148
   0.1593268961,   0.1082557887,   0.0507112145,   0.0379267223,   0.0297114700,   0.1446737349,   0.0401837640,   0.0352615453,   0.0355491191,   0.0700872019
   0.1530000120,   0.1067942828,   0.0505635925,   0.0378177278,   0.0295942370,   0.1438779086,   0.0400379673,   0.0350723155,   0.0353493877,   0.0694432184
   0.1492525190,   0.1055109724,   0.0504639894,   0.0377273783,   0.0294976830,   0.1432121396,   0.0399136692,   0.0349156857,   0.0351830460,   0.0689068511
   0.1425023675,   0.1043684110,   0.0504013337,   0.0376517661,   0.0294173155,   0.1426492035,   0.0398063771,   0.0347845331,   0.0350428522,   0.0684547424
   0.1378997266,   0.1034488082,   0.0504151657,   0.0376018882,   0.0293645002,   0.1422645599,   0.0397281833,   0.0346967168,   0.0349469110,   0.0681451932
   0.1322887689,   0.1023639515,   0.0503675751,   0.0375373550,   0.0292961877,   0.1417775005,   0.0396337435,   0.0345845930,   0.0348263495,   0.0677564368
   0.1237429529,   0.1012023613,   0.0502957404,   0.0374691747,   0.0292242151,   0.1412652880,   0.0395355523,   0.0344668962,   0.0347001813,   0.0673496872
   0.1794497222,   0.1002810448,   0.0502516665,   0.0374121554,   0.0291642472,   0.1408308744,   0.0394501947,   0.0343680531,   0.0345934033,   0.0670052320
   0.1712627262,   0.0994867310,   0.0500729643,   0.0373182297,   0.0290657748,   0.1401406527,   0.0393240266,   0.0342088901,   0.0344255529,   0.0664641112
   0.1647816747,   0.0985532999,   0.0498812757,   0.0372225232,   0.0289661661,   0.1394397467,   0.0391965210,   0.0340480283,   0.0342561789,   0.0659180731
   0.1580630392,   0.0978842154,   0.0498148762,   0.0371647626,   0.0289064795,   0.1390028596,   0.0391117744,   0.0339497849,   0.0341505446,   0.0655772835
   0.1500240266,   0.0971083343,   0.0497274362,   0.0371026471,   0.0288424771,   0.1385357827,   0.0390224718,   0.0338448919,   0.0340381786,   0.0652148798
