time,Var1,m,water_free,runoff,water_leach,waterF_1_,waterF_2_,waterF_3_,waterF_4_,waterF_5_,waterF_6_,waterF_7_,waterF_8_,waterF_9_,wpotent_1_,wpotent_2_,wpotent_3_,wpotent_4_,wpotent_5_,wpotent_6_,wpotent_7_,wpotent_8_,wpotent_9_,wpotent_10_
01-Feb-2021,35820.5,35820.5,0,0,0,-0.000842038545833333,2.02217208333333e-05,0.000222569941666667,0.000500887195833333,0.0004648713625,0.000254715516666667,-1.2569625e-05,0,0,-290.296966552738,-270.236763000487,-255.59867540995,-255.449895222987,-237.26808865865,-218.321749369304,-200.864398956296,-171.135791778562,-20.7470054626,-77.5887947082542
02-Feb-2021,35844.5,35844.5,0,0,0,-0.000914828475,-0.0002001176,6.89026791666667e-05,0.000206338958333333,0.000281531458333333,0.000219912941666667,-1.16379708333333e-05,0,0,-299.082130432125,-276.382976531979,-257.413188934333,-256.699002583821,-237.450578053804,-218.084375381471,-200.242919921875,-171.213919957479,-20.7470054626,-77.58912499745
03-Feb-2021,35868.5,35868.5,0,0,0,-0.00120921241666667,-0.000379871533333333,6.26072083333333e-05,0.000106870916666667,0.0001695900125,0.000171255629166667,-1.08705208333333e-05,0,0,-312.818790435796,-283.231346130383,-260.1688041687,-257.309046427408,-237.700811386104,-218.082422256471,-199.740271886183,-171.287675221767,-20.7470054626,-77.58945624035
04-Feb-2021,35892.5,35892.5,0,0,0,-0.00102104577916667,-0.000470025733333333,5.41166791666666e-05,7.37467625e-05,0.000114862558333333,0.000126975025,-1.02702791666667e-05,0,0,-318.914020538333,-289.836312611908,-263.920857747396,-257.610055287683,-237.881684621175,-218.140500386567,-199.3566570282,-171.354506174725,-20.7470054626,-77.5897092819
05-Feb-2021,35916.5,35916.5,0,0,0,-0.00101397146666667,-0.000474140033333333,4.52089416666667e-05,5.55956291666667e-05,8.3442925e-05,9.26714458333334e-05,-9.8048125e-06,0,0,-326.295978546142,-295.032321929925,-267.887985229487,-257.794415791829,-237.999785741179,-218.188025792429,-199.068508783971,-171.414971669508,-20.7470054626,-77.5898768106916
06-Feb-2021,35940.5,35940.5,0,0,0,-0.00083024055,-0.000452175766666667,3.61813041666667e-05,3.831445e-05,5.78206083333333e-05,6.61180208333333e-05,-9.44589583333333e-06,0,0,-328.986499786362,-299.718195597329,-271.946847279863,-257.965389251717,-238.107306162512,-218.237894058229,-198.862473805738,-171.475510915129,-20.7470054626,-77.5900967915875
07-Feb-2021,35964.5,35964.5,0,0,0,-0.00090035975,-0.0004213280875,2.75788916666667e-05,1.9885025e-05,3.48806083333333e-05,4.52086666666667e-05,-9.17007083333333e-06,0,0,-336.923535664871,-303.953498840333,-275.865262349446,-258.144420623779,-238.218259175621,-218.297142028792,-198.722530364992,-171.537710825596,-20.7470054626,-77.5903946558625
08-Feb-2021,35988.5,35988.5,0,0,0,-0.00094692255,-0.000432765383333333,1.88726458333333e-05,5.34132083333333e-06,1.61226916666667e-05,2.83793958333333e-05,-8.96015416666667e-06,0,0,-346.798333485912,-309.638665517171,-279.864569346113,-258.311898549392,-238.331776301075,-218.368299484254,-198.634670257563,-171.600849151612,-20.7470054626,-77.5907433827708
09-Feb-2021,36012.5,36012.5,0,0,0,-0.000816969208333333,-0.000429182829166667,9.9468125e-06,-5.36292916666667e-06,2.63005416666667e-06,1.534465e-05,-8.80027083333333e-06,0,0,-351.246879577638,-315.093723297121,-283.982514699287,-258.4540977478,-238.434047698971,-218.440006891888,-198.58381907145,-171.662561416629,-20.7470054626,-77.5910778045625
10-Feb-2021,36036.5,36036.5,0,0,0,-0.000648640691666667,-0.0003908659375,1.4781375e-06,-9.16792916666667e-06,-4.47379166666667e-06,5.901175e-06,-8.67609583333333e-06,0,0,-351.391611735033,-318.920408884683,-287.878472646071,-258.544771830246,-238.510462443038,-218.500284830725,-198.555550257362,-171.720040003463,-20.7470054626,-77.5913279851291
11-Feb-2021,36060.5,36060.5,0,0,0,-0.000717796308333333,-0.000360151670833333,-6.09277083333333e-06,-1.25771541666667e-05,-7.5655125e-06,1.14791666666667e-07,-8.57356666666667e-06,0,0,-359.087931315108,-322.362565358463,-291.354872385671,-258.600696563712,-238.553570429483,-218.536352157592,-198.53743044535,-171.772050221746,-20.7470054626,-77.5914662679167
12-Feb-2021,36084.5,36084.5,0,0,0,-0.000577832791666667,-0.000349834925,-1.34078958333333e-05,-1.44656875e-05,-1.04304083333333e-05,-4.0803e-06,-8.48774166666667e-06,0,0,-359.716161092125,-326.465241750079,-294.713203430179,-258.646535237625,-238.592288335163,-218.56853230795,-198.530347188312,-171.822460174563,-20.7470054626,-77.5915788015166
13-Feb-2021,36108.5,36108.5,0,0,0,-0.000479515933333333,-0.000311303416666667,-2.00082666666667e-05,-1.57734583333333e-05,-1.04982708333333e-05,-6.182325e-06,-8.40915833333333e-06,0,0,-358.862080891925,-328.659564971937,-297.721783955887,-258.663827260325,-238.604654312129,-218.580737431837,-198.522901535037,-171.867949167879,-20.7470054626,-77.59158706665
14-Feb-2021,36132.5,36132.5,0,0,0,-0.0004800686375,-0.000286275975,-2.58755625e-05,-1.99509666666667e-05,-1.27762e-05,-7.6991125e-06,-8.33717083333333e-06,0,0,-362.140258789062,-330.978272755937,-300.421886444083,-258.696048736575,-238.621170043937,-218.592062632242,-198.520039240508,-171.913040796917,-20.7470054626,-77.5915943781083
15-Feb-2021,36156.5,36156.5,0,0,0,0.00333866079583333,-4.99085916666667e-05,-3.05353833333333e-05,-2.52993375e-05,-1.61958708333333e-05,-9.20002083333333e-06,-8.2710625e-06,0,0,-316.805701573696,-322.880446116133,-302.596336364742,-258.739888509104,-238.644884109496,-218.607963562017,-198.521895726517,-171.958300272629,-20.7470054626,-77.5916163126334
16-Feb-2021,36180.5,36180.5,0,0,0,0.00877897675,0.00281731947916667,-8.36780416666667e-06,-2.364135e-05,-1.9243975e-05,-1.09178458333333e-05,-8.21215833333333e-06,0,0,-233.979762395229,-268.877000172937,-292.567096710208,-258.765785217283,-238.676944096883,-218.633043924967,-198.530879974375,-172.0048459371,-20.7470054626,-77.59167099
17-Feb-2021,36204.5,36204.5,0,0,0,0.0037943332,0.00333619871666667,0.000307182133333333,5.88277541666667e-05,-4.86924583333333e-06,-1.14384125e-05,-8.15904583333333e-06,0,0,-231.420958836871,-245.663593928013,-263.170164744058,-258.442703247058,-238.663553237908,-218.652439753217,-198.545367558812,-172.052235285437,-20.7470054626,-77.5917510986417
18-Feb-2021,36228.5,36228.5,0,0,0,0.00072704965,0.00169713448333333,0.00103839839166667,0.00054235805,0.000160132670833333,4.46800416666667e-06,-8.0889375e-06,0,0,-251.777657190958,-247.856344858804,-251.0341129303,-256.129076004037,-238.139625549312,-218.503481547046,-198.545292536421,-172.098872502654,-20.7470054626,-77.59182167055
19-Feb-2021,36252.5,36252.5,0,0,0,-0.000582331358333333,0.000655364395833333,0.000984835829166667,0.000750617441666667,0.0003429773125,5.12602208333333e-05,-7.91673333333333e-06,0,0,-270.078334808354,-255.103207270308,-251.118451436362,-254.49430529275,-237.2168674469,-217.986797332758,-198.465548197433,-172.14715830485,-20.7470054626,-77.5919453303083
20-Feb-2021,36276.5,36276.5,0,0,0,-0.000622388004166667,0.0003072758375,0.000588659904166667,0.000654846179166667,0.000388973283333333,9.89924166666667e-05,-7.59425e-06,0,0,-279.654092152917,-263.327246348062,-253.855278015133,-254.158452351879,-236.490584691358,-217.350191116342,-198.269989013675,-172.1994043986,-20.7470054626,-77.5921913782708
21-Feb-2021,36300.5,36300.5,0,0,0,-0.000602242658333333,4.493145e-05,0.000164792683333333,0.000324070179166667,0.0002848465375,0.000120482654166667,-7.16465833333333e-06,0,0,-286.44175720215,-269.371568044021,-255.202266057329,-255.106522878017,-236.252147674563,-216.873981475838,-197.984996795658,-172.249183654775,-20.7470054626,-77.5924275716209
22-Feb-2021,36324.5,36324.5,0,0,0,-0.000841733254166667,-0.0001568711375,7.11312583333333e-05,0.000131926470833333,0.0001601522875,0.000109746345833333,-6.73084583333333e-06,0,0,-295.678480784096,-274.476837158208,-256.438346862796,-255.874897003183,-236.341965357458,-216.689741134642,-197.693769454958,-172.29739316305,-20.7470054626,-77.5926822026667
23-Feb-2021,36348.5,36348.5,0,0,0,-0.00109834272916667,-0.0003381285875,6.52285291666667e-05,7.1305225e-05,9.17865541666667e-05,8.52551e-05,-6.36793333333333e-06,0,0,-307.745947519937,-280.879360198975,-258.924365997317,-256.23308817545,-236.4864616394,-216.685696919763,-197.460611343383,-172.347459157308,-20.7470054626,-77.5930293401
24-Feb-2021,36372.5,36372.5,0,0,0,-0.000990269004166667,-0.0004334407875,5.69387125e-05,4.69717125e-05,5.79591708333334e-05,6.16770416666667e-05,-6.08670416666667e-06,0,0,-314.578263600667,-287.149494171146,-262.442240397133,-256.439189910879,-236.606609344483,-216.732554117833,-197.290479660033,-172.395954767867,-20.7470054626,-77.5933790207
25-Feb-2021,36396.5,36396.5,0,0,0,-0.000812934154166667,-0.000424589895833333,4.81663208333333e-05,3.829775e-05,4.14603125e-05,4.34614541666667e-05,-5.87105416666667e-06,0,0,-317.406522115067,-291.597563425704,-266.176372528071,-256.547657012938,-236.684448877975,-216.774641672779,-197.166414260867,-172.439143498733,-20.7470054626,-77.5936365127375
26-Feb-2021,36420.5,36420.5,0,0,0,-0.000789935879166667,-0.000394870683333333,3.97058375e-05,2.10593583333333e-05,2.46983166666667e-05,2.96065958333333e-05,-5.7074625e-06,0,0,-322.161467234292,-295.425666809075,-269.822470347088,-256.690115610758,-236.765436808271,-216.819210052508,-197.085470199587,-172.483722686754,-20.7470054626,-77.5939499537167
27-Feb-2021,36444.5,36444.5,0,0,0,-0.000711634833333333,-0.000370235708333333,3.12983375e-05,1.52822083333333e-06,4.249175e-06,1.65614125e-05,-5.59361666666667e-06,0,0,-325.798787434892,-299.374682108563,-273.508185068767,-256.889466603604,-236.894907633475,-216.904164632162,-197.052962621058,-172.5358950297,-20.7470054626,-77.594456354775
28-Feb-2021,36468.5,36468.5,0,0,0,-0.000752551166666667,-0.000355499408333333,2.34056083333333e-05,-1.84042916666667e-06,-3.853425e-06,6.61013333333333e-06,-5.5136375e-06,0,0,-332.197541554758,-303.291000366208,-276.9549484253,-256.997281392421,-236.990645726512,-216.982221603383,-197.041586558021,-172.5827960968,-20.7470054626,-77.5948524475083
01-Mar-2021,36492.5,36492.5,0,0,0,-0.000879604504166667,-0.0003716701625,1.55947e-05,-7.13287083333333e-06,-8.6078875e-06,2.33541666666666e-07,-5.45570416666667e-06,0,0,-342.7643737793,-308.230382283529,-280.377353668225,-257.086031595871,-237.0602868398,-217.041426976521,-197.043518066408,-172.625848134358,-20.7470054626,-77.5951620737875
02-Mar-2021,36516.5,36516.5,0,0,0,-0.000889449391666667,-0.000394533458333333,7.11430416666667e-06,-2.32268791666667e-05,-2.10816958333333e-05,-5.93746666666667e-06,-5.4217375e-06,0,0,-352.056104024254,-314.077400207521,-284.180740356454,-257.255472819008,-237.171415328975,-217.125126520796,-197.071748733517,-172.675062815362,-20.7470054626,-77.5956236521375
03-Mar-2021,36540.5,36540.5,0,0,0,-0.000990907625,-0.000413233808333333,-1.94480416666667e-06,-4.05616041666667e-05,-3.61542916666667e-05,-1.30059708333333e-05,-5.41300833333333e-06,0,0,-366.054526011158,-320.482541402175,-288.322638193767,-257.471466064454,-237.32414627075,-217.244535446171,-197.127436319979,-172.730494181312,-20.7470054626,-77.5962235132708
04-Mar-2021,36564.5,36564.5,0,0,0,-0.000840575891666667,-0.000428667466666667,-1.15945375e-05,-5.02762e-05,-4.63024791666667e-05,-1.97271041666667e-05,-5.4264e-06,0,0,-371.789335886642,-327.392646789554,-292.750597635904,-257.665163675942,-237.481881459567,-217.379590352379,-197.201630910238,-172.786383946742,-20.7470054626,-77.5968364079708
05-Mar-2021,36588.5,36588.5,0,0,0,-0.0006898236125,-0.000397891041666667,-2.08437333333333e-05,-5.05697625e-05,-4.7053975e-05,-2.3700325e-05,-5.45024583333333e-06,0,0,-372.899308522542,-331.965390523275,-296.9522336324,-257.779337565096,-237.594449361175,-217.490205128988,-197.275967280067,-172.834838867192,-20.7470054626,-77.5972782770709
06-Mar-2021,36612.5,36612.5,0,0,0,-0.000686534833333334,-0.000369836166666667,-2.93156833333333e-05,-5.58615208333333e-05,-4.98541791666667e-05,-2.62822708333333e-05,-5.48230416666667e-06,0,0,-379.540061950683,-336.142570495604,-300.863899230954,-257.90976079305,-237.704949061067,-217.594205856338,-197.356105168658,-172.882442474383,-20.7470054626,-77.5976975758792
07-Mar-2021,36636.5,36636.5,0,0,0,-0.000764700970833333,-0.000359399816666667,-3.737575e-05,-6.9626375e-05,-5.90062291666667e-05,-2.9436275e-05,-5.5256375e-06,0,0,-392.185803731283,-341.162938435862,-304.726604461667,-258.106283823663,-237.850034077971,-217.718530654904,-197.451154708863,-172.935005188,-20.7470054626,-77.5982246399
08-Mar-2021,36660.5,36660.5,0,0,0,-0.0006921313625,-0.00036215005,-4.55321958333333e-05,-8.14566625e-05,-6.89972208333333e-05,-3.36797e-05,-5.58295833333333e-06,0,0,-398.593756357825,-347.218747456875,-308.712736765546,-258.324559529629,-238.023482004796,-217.869131724046,-197.562277475987,-172.991519292192,-20.7470054626,-77.5988340377792
09-Mar-2021,36684.5,36684.5,0,0,0,-0.000551266854166667,-0.000338952208333333,-5.34068958333333e-05,-8.98876833333333e-05,-7.62269958333333e-05,-3.78087208333333e-05,-5.6524e-06,0,0,-397.196473439533,-351.487157185879,-312.608858744304,-258.534577687588,-238.200850804642,-218.029637018829,-197.684006373092,-173.048470815017,-20.7470054626,-77.5994494756
10-Mar-2021,36708.5,36708.5,0,0,0,-0.000481021445833333,-0.000310219391666667,-6.05186208333333e-05,-9.09073125e-05,-7.74810833333333e-05,-4.05264208333333e-05,-5.72825416666667e-06,0,0,-397.647397359212,-354.620376586917,-316.107887268067,-258.691778818767,-238.352968851725,-218.178282419842,-197.806565602621,-173.101346333825,-20.7470054626,-77.5999609629375
11-Mar-2021,36732.5,36732.5,0,0,0,-0.000523961158333333,-0.000292304516666667,-6.68606916666667e-05,-9.13148625e-05,-7.69246166666667e-05,-4.17980375e-05,-5.80629166666667e-06,0,0,-406.091466267896,-357.895683288567,-319.2479464213,-258.827743530275,-238.486257553096,-218.312231699617,-197.927575429292,-173.151119232175,-20.7470054626,-77.6003863016875
12-Mar-2021,36756.5,36756.5,0,0,0,-0.000574779841666667,-0.0002907606625,-7.28340166666667e-05,-9.32739666666667e-05,-7.7145175e-05,-4.23776791666667e-05,-5.884975e-06,0,0,-417.534741719563,-362.258391062429,-322.246532440196,-258.964331309004,-238.614385604854,-218.439293543496,-198.048006693517,-173.1997419993,-20.7470054626,-77.6007712682042
13-Mar-2021,36780.5,36780.5,0,0,0,0.0106451264916667,0.00123750885,-7.01663958333333e-05,-8.86775041666667e-05,-7.35220666666667e-05,-4.19106166666667e-05,-5.95928333333333e-06,0,0,-281.678688685104,-318.664487202975,-321.192990620942,-259.048594156896,-238.715048472088,-218.547719319662,-198.159554799396,-173.243609110508,-20.7470054626,-77.6010389327875
14-Mar-2021,36804.5,36804.5,0,0,0,0.0085488973,0.00491153317916667,3.7832e-06,-5.99121625e-05,-6.56927e-05,-4.07147625e-05,-6.03049166666667e-06,0,0,-220.828475952146,-250.152726491287,-287.296534220392,-259.023817698167,-238.798009236646,-218.648117701225,-198.2698841095,-173.288496017458,-20.7470054626,-77.6013243993375
15-Mar-2021,36828.5,36828.5,0,0,0,0.00173432417916667,0.00312368568333333,0.000779895016666667,0.0002312134625,5.97469583333334e-06,-3.45949583333333e-05,-6.09477916666667e-06,0,0,-241.610369364421,-242.600001017254,-254.900185267125,-257.819749196362,-238.6877301534,-218.701384226488,-198.379068374629,-173.337204615271,-20.7470054626,-77.6016832987542
16-Mar-2021,36852.5,36852.5,0,0,0,-0.000536889475,0.000921878704166667,0.00105674597083333,0.000662184575,0.000224227508333333,-6.02241666666667e-07,-6.1075875e-06,0,0,-267.123949686679,-252.705396016433,-250.379321416217,-255.506114323925,-237.952139536538,-218.461337407438,-198.455760320021,-173.394609451292,-20.7470054626,-77.602238972975
17-Mar-2021,36876.5,36876.5,0,0,0,4.55802208333333e-05,0.000466088016666667,0.000845363045833334,0.000713001645833333,0.000349253779166667,5.34229708333333e-05,-5.97271666666667e-06,0,0,-269.312469482429,-259.914555867504,-253.208937962842,-254.540725072225,-237.120754241946,-217.903268814088,-198.401354471842,-173.444555282592,-20.7470054626,-77.602630297325
18-Mar-2021,36900.5,36900.5,0,0,0,-0.00105313380833333,0.000247115241666667,0.000348195033333333,0.000486422829166667,0.000329517516666667,9.49566833333333e-05,-5.6872625e-06,0,0,-286.895838419596,-265.391843159992,-254.960066477458,-254.871836344392,-236.6083761851,-217.336376190187,-198.217472712196,-173.491003036504,-20.7470054626,-77.6029707590583
19-Mar-2021,36924.5,36924.5,0,0,0,-0.0012190203375,-0.000204413695833333,7.09628708333333e-05,0.000183253979166667,0.000196212770833333,0.0001022217,-5.33635416666667e-06,0,0,-301.940682729083,-275.489831288663,-256.51423835755,-255.956084569304,-236.609327316279,-217.039337158204,-197.981898625692,-173.540469487512,-20.7470054626,-77.6034135818417
20-Mar-2021,36948.5,36948.5,0,0,0,-0.0012650844625,-0.000414553554166667,6.34853916666667e-05,6.80340458333333e-05,9.36813166666667e-05,8.28867375e-05,-5.02035416666667e-06,0,0,-313.945522308346,-283.397006988525,-259.702400207521,-256.570896148683,-236.814563751221,-217.019638697313,-197.779668807983,-173.594471613571,-20.7470054626,-77.6040099461917
21-Mar-2021,36972.5,36972.5,0,0,0,-0.001123066775,-0.000495970475,5.34776875e-05,2.49575791666667e-05,4.135e-05,5.72160708333333e-05,-4.78391666666667e-06,0,0,-321.949452718096,-290.590389251713,-264.036642710367,-256.943327585854,-237.033184687292,-217.123919804883,-197.646592458096,-173.651635487875,-20.7470054626,-77.6047147115042
22-Mar-2021,36996.5,36996.5,0,0,0,0.0045842224625,7.19572083333333e-05,4.51694458333333e-05,2.73525416666667e-05,2.85961625e-05,3.74840875e-05,-4.61016666666667e-06,0,0,-272.325368881233,-284.338082631437,-267.629839579271,-257.044879913329,-237.143740336104,-217.206645965583,-197.548116683958,-173.693417231246,-20.7470054626,-77.6050837834917
23-Mar-2021,37020.5,37020.5,0,0,0,0.00630347714166667,0.0029483290375,0.000461514104166667,0.000128742633333333,4.00268583333333e-05,2.65280958333333e-05,-4.47580833333333e-06,0,0,-223.677911122646,-245.363239288321,-257.795790354421,-256.677553812667,-237.142722447708,-217.230828603104,-197.471965154012,-173.725961049396,-20.7470054626,-77.6052621205667
24-Mar-2021,37044.5,37044.5,0,0,0,0.00665864505833333,0.00392962135416667,0.00153147768333333,0.000773965483333333,0.0002554713875,4.03626416666667e-05,-4.34850416666667e-06,0,0,-217.2440770467,-232.169853846242,-242.700650533037,-253.726980209346,-236.4760392507,-217.035155614221,-197.401241938279,-173.758253733329,-20.7470054626,-77.6054490407166
25-Mar-2021,37068.5,37068.5,0,0,0,0.0083077329875,0.00624948011666667,0.00306033718333333,0.00168256734166667,0.00065444125,0.000109790729166667,-4.09984166666667e-06,0,0,-202.755265553792,-216.051865259808,-226.863386789958,-249.100117365508,-234.834683736171,-216.2384185791,-197.229445139567,-173.791389465342,-20.7470054626,-77.6056776046834
26-Mar-2021,37092.5,37092.5,0,0,0,0.00105651205416667,0.003449348,0.00389262430416667,0.00278632565,0.00126221434583333,0.000249670075,-3.55530416666667e-06,0,0,-223.746358235675,-217.845766703279,-219.204353968296,-243.134461720783,-231.992291768396,-214.589705785108,-196.817737579337,-173.832668940229,-20.7470054626,-77.6061458587625
27-Mar-2021,37116.5,37116.5,0,0,0,-0.00129466117083333,0.00130578737916667,0.00273303443333333,0.00263488652916667,0.00154692706666667,0.00042609205,-2.53473333333333e-06,0,0,-245.911043802896,-229.960726420083,-225.693811416629,-241.466644922896,-229.277538935342,-212.282744725546,-196.002244949346,-173.871629714967,-20.7470054626,-77.6066563924208
28-Mar-2021,37140.5,37140.5,0,0,0,-0.0003926390375,0.000616385104166667,0.0018510415125,0.00197887155416667,0.001382455575,0.000537497883333333,-1.109625e-06,0,0,-254.170390446988,-241.99213727315,-233.417451858525,-242.123915990196,-227.744378407792,-210.293016433708,-194.838820775354,-173.905234018958,-20.7470054626,-77.60719744365
29-Mar-2021,37164.5,37164.5,0,0,0,-0.00107019912083333,0.000455365354166667,0.0013546474375,0.001430288225,0.00110054079583333,0.00055842435,4.539e-07,0,0,-266.720998764033,-248.966028849271,-239.487012863154,-243.060298283892,-227.039581934608,-208.997858047492,-193.555553436283,-173.9380162557,-20.7470054626,-77.60791746775
30-Mar-2021,37188.5,37188.5,0,0,0,-0.00119114978333333,3.210205e-05,0.000472809145833333,0.000868785079166667,0.000823649708333333,0.000518216145833333,1.94295416666667e-06,0,0,-279.900054931633,-259.013315200813,-244.421399434396,-244.404475529992,-226.802168528246,-208.237169265742,-192.322184244783,-173.959879557287,-20.7470054626,-77.6085770924792
31-Mar-2021,37212.5,37212.5,0,0,0,-0.00149847953333333,-0.000384182445833333,9.68986208333333e-05,0.0003178787625,0.00048141745,0.000428908304166667,3.2248875e-06,0,0,-294.870096842446,-267.949055989575,-247.115591684975,-246.251853307083,-227.13514645895,-207.966778437304,-191.245669682829,-173.964213053388,-20.7470054626,-77.6090075174958
01-Apr-2021,37236.5,37236.5,0,0,0,-0.00122289304166667,-0.000546123379166667,8.37234791666667e-05,0.000154212175,0.000280250575,0.0003187951125,4.19335e-06,0,0,-301.749261220296,-275.365309397379,-251.199750900263,-247.132347106929,-227.565782546992,-208.050659179688,-190.43074035645,-173.965872446696,-20.7470054626,-77.6095205942875
02-Apr-2021,37260.5,37260.5,0,0,0,-0.00155039167916667,-0.000591208408333333,6.91831166666667e-05,8.258225e-05,0.000170623141666667,0.000223280454166667,4.85807083333333e-06,0,0,-316.585539499929,-282.089010874438,-255.861363728842,-247.702496210729,-227.936836242671,-208.233390172329,-189.873220443729,-173.969154357908,-20.7470054626,-77.6101719538542
03-Apr-2021,37284.5,37284.5,0,0,0,-0.00190058397916667,-0.0007281727375,5.21882333333333e-05,3.87509625e-05,9.90676125e-05,0.000149424695833333,5.28212083333333e-06,0,0,-340.051692962642,-292.349833170562,-261.428418477379,-248.149479548137,-228.260334650683,-208.4334042867,-189.519327799483,-173.973339716596,-20.7470054626,-77.610908826175
04-Apr-2021,37308.5,37308.5,0,0,0,-0.00161451020416667,-0.000785969425,3.2373275e-05,6.06084166666667e-06,4.88127166666667e-05,9.51053125e-05,5.52999166666667e-06,0,0,-353.281495412192,-303.173166910813,-268.024271647138,-248.522918065383,-228.540287653612,-208.625981648758,-189.312868754071,-173.976314544679,-20.7470054626,-77.61166032155
05-Apr-2021,37332.5,37332.5,0,0,0,-0.00147075171666667,-0.000731194045833333,1.26459333333333e-05,-2.31744166666667e-05,9.95531666666667e-06,5.54819833333333e-05,5.650225e-06,0,0,-365.656813303629,-311.768877665204,-274.721874237054,-248.864369074508,-228.796906789137,-208.814434051508,-189.213921229033,-173.979167302454,-20.7470054626,-77.6124340693208
06-Apr-2021,37356.5,37356.5,0,0,0,-0.0012028296875,-0.0006654406625,-6.16414166666667e-06,-4.99518916666667e-05,-2.25194625e-05,2.56018458333333e-05,5.67482083333333e-06,0,0,-371.766240437825,-319.642936706542,-281.253050486246,-249.199724197379,-229.053503672283,-209.013508478804,-189.197722752896,-173.984462738037,-20.7470054626,-77.6132669448875
07-Apr-2021,37380.5,37380.5,0,0,0,-0.00118193080833333,-0.000601160225,-2.32249375e-05,-6.47352041666667e-05,-4.21203666666667e-05,4.31479583333333e-06,5.63480416666667e-06,0,0,-384.230186462404,-326.548107147217,-287.250457763675,-249.467241287237,-229.276677449542,-209.201531728108,-189.232583999642,-173.985757827758,-20.7470054626,-77.6140104929542
08-Apr-2021,37404.5,37404.5,0,0,0,-0.001151591375,-0.0005801059125,-3.93389583333333e-05,-7.93267125e-05,-5.72854083333333e-05,-1.06334416666667e-05,5.54941666666667e-06,0,0,-398.977797190354,-334.713642120363,-293.007644653317,-249.718559900929,-229.483766555787,-209.381085713708,-189.304314931233,-173.985410690325,-20.7470054626,-77.6147076288792
09-Apr-2021,37428.5,37428.5,0,0,0,-0.00102074391666667,-0.000545662120833333,-5.479985e-05,-9.67687958333333e-05,-7.32207958333333e-05,-2.24346916666667e-05,5.42759166666667e-06,0,0,-407.617148081467,-342.139143625896,-298.667420705158,-249.991222381588,-229.703179041542,-209.571288426712,-189.408859252942,-173.987464268992,-20.7470054626,-77.6154454549167
10-Apr-2021,37452.5,37452.5,0,0,0,-0.000921517666666667,-0.000513325341666667,-6.92328625e-05,-0.000103406666666667,-8.01318458333333e-05,-3.06255125e-05,5.28441666666667e-06,0,0,-415.866410573321,-349.018119812021,-303.963114420575,-250.204486846925,-229.895140965787,-209.750118891387,-189.527650833129,-173.985164006546,-20.7470054626,-77.6160672505791
11-Apr-2021,37476.5,37476.5,0,0,0,-0.0008914788375,-0.000478109108333333,-8.24870041666667e-05,-0.000124360641666667,-9.51906333333333e-05,-3.79063875e-05,5.11816666666667e-06,0,0,-427.212636311854,-355.313421885179,-309.074562072746,-250.494819641108,-230.120541890463,-209.947354634608,-189.670859654742,-173.988566716513,-20.7470054626,-77.6168006261125
12-Apr-2021,37500.5,37500.5,0,0,0,-0.000798290166666667,-0.000458837908333333,-9.50252125e-05,-0.000125989291666667,-9.94129e-05,-4.38095625e-05,4.93788333333333e-06,0,0,-434.294925689696,-362.003780364988,-313.856540679925,-250.706624348954,-230.325474421175,-210.143691380817,-189.822764078788,-173.988352457688,-20.7470054626,-77.6174319585292
13-Apr-2021,37524.5,37524.5,0,0,0,-0.0006872426875,-0.000428589991666667,-0.000106397483333333,-0.000126492466666667,-9.735055e-05,-4.576355e-05,4.75706666666667e-06,0,0,-435.754451751704,-367.050738016767,-318.182786305742,-250.868460973117,-230.484161376954,-210.305370330808,-189.968725840246,-173.980883280433,-20.7470054626,-77.6178731918208
14-Apr-2021,37548.5,37548.5,0,0,0,-0.000620527416666667,-0.000399349620833333,-0.000116504925,-0.000128559020833333,-9.72212208333333e-05,-4.66309958333333e-05,4.57581666666667e-06,0,0,-438.423144022621,-371.304878234862,-322.103867848717,-251.029655456538,-230.637520472208,-210.458248138446,-190.113800048829,-173.972069422404,-20.7470054626,-77.61825815835
15-Apr-2021,37572.5,37572.5,0,0,0,0.00141631403333333,-0.000249312654166667,-0.0001243023125,-0.000120367233333333,-8.9214675e-05,-4.51366125e-05,4.40496666666667e-06,0,0,-337.577691396071,-362.648272196454,-325.047204335521,-251.110366821288,-230.742212931312,-210.577187220254,-190.242542902621,-173.954840342212,-20.7470054626,-77.61842918395
16-Apr-2021,37596.5,37596.5,0,0,0,0.0005926901125,-9.81360833333333e-06,-0.00012303915,-0.000123645329166667,-8.80155708333333e-05,-4.29251541666667e-05,4.24250833333333e-06,0,0,-326.477605183925,-340.785158793146,-324.882925669371,-251.226112365717,-230.846855163575,-210.683581034342,-190.364213943483,-173.937768300375,-20.7470054626,-77.6185811360708
17-Apr-2021,37620.5,37620.5,0,0,0,-1.84841583333333e-05,2.68025e-06,-0.000118680358333333,-0.000118631825,-8.644795e-05,-4.21858875e-05,4.08263333333333e-06,0,0,-349.288129170733,-338.336500803625,-323.578350067142,-251.326329549158,-230.961374282838,-210.800515492763,-190.485558827713,-173.922911961871,-20.7470054626,-77.6187667846666
