"","swc.1.","swc.2.","swc.3.","swc.4.","swc.5.","swc.6.","swc.7.","swc.8.","swc.9.","swc.10.","duplicate_swc.1.","duplicate_swc.2.","duplicate_swc.3.","duplicate_swc.4.","time"
"1125",0.1149787754,0.1265125126,0.1135475114,0.0601529926,0.1193718314,0.1637088805,0.1005563438,0.0603775829,0.071340695,0.1517562121,0.1149787754,0.1265125126,0.1135475114,0.0601529926,2021-01-29
"1126",0.1105049998,0.1243486702,0.1132577136,0.0600272082,0.1196518019,0.1641344875,0.1008856744,0.0603555143,0.0713393837,0.151753813,0.1105049998,0.1243486702,0.1132577136,0.0600272082,2021-01-30
"1127",0.104020007,0.1215192825,0.1129457876,0.0598688088,0.1196788251,0.1643494666,0.1012018323,0.0603352971,0.0713380724,0.1517516971,0.104020007,0.1215192825,0.1129457876,0.0598688088,2021-01-31
"1128",0.1015823558,0.1196294725,0.1122529358,0.0597772859,0.1195977181,0.1644004136,0.1014560759,0.0603157729,0.0713366792,0.1517481804,0.1015823558,0.1196294725,0.1122529358,0.0597772859,2021-02-01
"1129",0.0976286232,0.1178258583,0.1113384143,0.0597342029,0.1195311844,0.1643960476,0.1016380638,0.0602964982,0.0713352337,0.1517430693,0.0976286232,0.1178258583,0.1113384143,0.0597342029,2021-02-02
"1130",0.0931506976,0.1156376451,0.1102520898,0.0597075671,0.1194873899,0.1643886566,0.1017661616,0.0602783896,0.0713338479,0.1517384797,0.0931506976,0.1156376451,0.1102520898,0.0597075671,2021-02-03
"1131",0.0916215256,0.1142452657,0.1091666222,0.0596922338,0.1194684207,0.1643929034,0.101860486,0.060262356,0.0713325292,0.151736483,0.0916215256,0.1142452657,0.1091666222,0.0596922338,2021-02-04
"1132",0.0895451382,0.1128026247,0.1081384718,0.0596768297,0.1194483563,0.1643929332,0.1019260138,0.0602463149,0.0713311955,0.1517335773,0.0895451382,0.1128026247,0.1081384718,0.0596768297,2021-02-05
"1133",0.0888118297,0.1117853001,0.1071989834,0.0596622415,0.1194279268,0.1643886268,0.1019708812,0.0602305084,0.0713298172,0.1517303139,0.0888118297,0.1117853001,0.1071989834,0.0596622415,2021-02-06
"1134",0.0853454694,0.1104271635,0.1063188463,0.0596447103,0.1193972081,0.164372474,0.101996392,0.0602140315,0.0713283792,0.1517253369,0.0853454694,0.1104271635,0.1063188463,0.0596447103,2021-02-07
"1135",0.0826018527,0.1089989096,0.1054401323,0.0596276596,0.1193655059,0.1643522084,0.1020094454,0.0601978488,0.0713269711,0.151720494,0.0826018527,0.1089989096,0.1054401323,0.0596276596,2021-02-08
"1136",0.0823037773,0.1079355851,0.1045996547,0.0596105196,0.119332321,0.1643287539,0.1020131186,0.060182035,0.0713255405,0.1517158598,0.0823037773,0.1079355851,0.1045996547,0.0596105196,2021-02-09
"1137",0.0820362642,0.1072732434,0.1039057598,0.0595996566,0.1193127558,0.1643142551,0.1020155996,0.0601680949,0.0713242516,0.1517142653,0.0820362642,0.1072732434,0.1039057598,0.0595996566,2021-02-10
"1138",0.0790805295,0.1062983572,0.1032693982,0.059584558,0.119282499,0.1642916799,0.1020105556,0.060153652,0.0713228881,0.1517115682,0.0790805295,0.1062983572,0.1032693982,0.059584558,2021-02-11
"1139",0.0803374499,0.1057513207,0.1027115881,0.0595753156,0.1192652285,0.1642779112,0.1020071208,0.0601410009,0.0713216364,0.1517118067,0.0803374499,0.1057513207,0.1027115881,0.0595753156,2021-02-12
"1140",0.0796618611,0.1053506881,0.1022421718,0.0595646575,0.1192439497,0.164261207,0.1020005569,0.0601284504,0.0713203847,0.1517120749,0.0796618611,0.1053506881,0.1022421718,0.0595646575,2021-02-13
"1141",0.0788247734,0.1048735231,0.10182897,0.0595533215,0.1192195192,0.1642411351,0.1019910052,0.0601160005,0.071319133,0.1517123282,0.0788247734,0.1048735231,0.10182897,0.0595533215,2021-02-14
"1142",0.1176679805,0.1131410599,0.1018404365,0.059541367,0.1191903725,0.1642162055,0.1019774601,0.0601033978,0.0713178664,0.1517121643,0.1176679805,0.1131410599,0.1018404365,0.059541367,2021-02-15
"1143",0.1316573471,0.1272092164,0.1065479741,0.0595504493,0.1191700026,0.1641900688,0.1019599438,0.0600905418,0.0713165849,0.1517114192,0.1316573471,0.1272092164,0.1065479741,0.0595504493,2021-02-16
"1144",0.1257508993,0.1282489598,0.111713782,0.0595914423,0.119196184,0.1641871333,0.1019432172,0.0600776784,0.0713152885,0.1517105401,0.1257508993,0.1282489598,0.111713782,0.0595914423,2021-02-17
"1145",0.11438521,0.1262627244,0.1129826903,0.0598629601,0.1194300726,0.1642732322,0.1019407362,0.0600651763,0.0713140294,0.1517102122,0.11438521,0.1262627244,0.1129826903,0.0598629601,2021-02-18
"1146",0.1078049317,0.1231992394,0.1130204052,0.0598763265,0.1196709871,0.1644747257,0.1019786298,0.0600515381,0.0713126883,0.1517074704,0.1078049317,0.1231992394,0.1130204052,0.0598763265,2021-02-19
"1147",0.1049163789,0.1212383062,0.1127067581,0.059809573,0.11971654,0.1645942926,0.1020473093,0.0600378476,0.071311295,0.151703909,0.1049163789,0.1212383062,0.1127067581,0.059809573,2021-02-20
"1148",0.10275314,0.1198658571,0.112134628,0.0597899072,0.1197241917,0.1646421403,0.1021172032,0.0600252785,0.0713099763,0.1517015994,0.10275314,0.1198658571,0.112134628,0.0597899072,2021-02-21
"1149",0.0984864905,0.1181173325,0.1113490537,0.0597791374,0.1197195277,0.1646574587,0.1021694988,0.0600117818,0.0713085756,0.1516969353,0.0984864905,0.1181173325,0.1113490537,0.0597791374,2021-02-22
"1150",0.0945221707,0.1161094457,0.1103503555,0.0597696491,0.1197121292,0.1646632403,0.1022076979,0.0599982664,0.0713071302,0.1516917348,0.0945221707,0.1161094457,0.1103503555,0.0597696491,2021-02-23
"1151",0.0929154009,0.1146356091,0.1092865989,0.0597598106,0.119702965,0.16466479,0.1022355109,0.0599850491,0.0713057145,0.1516866833,0.0929154009,0.1146356091,0.1092865989,0.0597598106,2021-02-24
"1152",0.0919485018,0.1136257127,0.1083646715,0.0597546548,0.1197042167,0.1646732241,0.1022605971,0.0599734895,0.0713043883,0.1516841948,0.0919485018,0.1136257127,0.1083646715,0.0597546548,2021-02-25
"1153",0.0902190804,0.1124733314,0.1074629948,0.059737727,0.1196750775,0.1646566689,0.1022690311,0.0599595718,0.0713028908,0.1516771168,0.0902190804,0.1124733314,0.1074629948,0.059737727,2021-02-26
"1154",0.0888452604,0.1114555374,0.1066253781,0.05971976,0.1196392328,0.1646305472,0.1022678018,0.0599454604,0.0713013783,0.1516694278,0.0888452604,0.1114555374,0.1066253781,0.05971976,2021-02-27
"1155",0.086447008,0.110360153,0.1058968455,0.0597091578,0.1196196675,0.1646155864,0.102267392,0.0599334203,0.0712999851,0.1516652405,0.086447008,0.110360153,0.1058968455,0.0597091578,2021-02-28
"1156",0.0832392797,0.1089569628,0.1051383987,0.0596936345,0.1195884943,0.1645916998,0.1022597998,0.0599208027,0.0712985545,0.1516598165,0.0832392797,0.1089569628,0.1051383987,0.0596936345,2021-03-01
"1157",0.0805707425,0.1075565293,0.1043170244,0.0596705042,0.1195374057,0.1645502448,0.1022408456,0.0599067472,0.0712970123,0.1516516805,0.0805707425,0.1075565293,0.1043170244,0.0596705042,2021-03-02
"1158",0.0761359856,0.105921872,0.1034631357,0.0596431196,0.1194736212,0.1644959897,0.1022121012,0.0598918796,0.0712954029,0.1516420543,0.0761359856,0.105921872,0.1034631357,0.0596431196,2021-03-03
"1159",0.0760985836,0.1047865972,0.1026407182,0.059619166,0.1194165051,0.1644445211,0.1021810696,0.0598782301,0.0712938607,0.1516344547,0.0760985836,0.1047865972,0.1026407182,0.059619166,2021-03-04
"1160",0.075380519,0.1039841026,0.1019262671,0.0595963523,0.1193620861,0.1643955857,0.1021487787,0.0598654225,0.0712924004,0.15162839,0.075380519,0.1039841026,0.1019262671,0.0595963523,2021-03-05
"1161",0.0736587346,0.1031080037,0.1012815461,0.0595715493,0.1193014085,0.1643410921,0.1021120325,0.0598524585,0.0712909922,0.1516220719,0.0736587346,0.1031080037,0.1012815461,0.0595715493,2021-03-06
"1162",0.0699050948,0.1019653901,0.1006382555,0.0595402345,0.1192225814,0.1642703563,0.102065213,0.0598380826,0.0712896138,0.1516133398,0.0699050948,0.1019653901,0.1006382555,0.0595402345,2021-03-07
"1163",0.069881998,0.1010374054,0.1000077203,0.0595081225,0.1191395223,0.1641939133,0.102012597,0.0598236211,0.0712882057,0.1516045481,0.069881998,0.1010374054,0.1000077203,0.0595081225,2021-03-08
"1164",0.0699385107,0.1004239246,0.099445276,0.059476357,0.1190552041,0.1641146392,0.1019557491,0.0598093309,0.071286805,0.1515962034,0.0699385107,0.1004239246,0.099445276,0.059476357,2021-03-09
"1165",0.0695344955,0.0999395922,0.0989719555,0.0594470724,0.1189757735,0.1640386879,0.1018980592,0.0597958006,0.0712854937,0.1515893489,0.0695344955,0.0999395922,0.0989719555,0.0594470724,2021-03-10
"1166",0.0673720166,0.0993136987,0.0985565856,0.0594189353,0.1188983694,0.1639641672,0.1018395796,0.0597827174,0.071284242,0.151583463,0.0673720166,0.0993136987,0.0985565856,0.0594189353,2021-03-11
"1167",0.06517528,0.0985740721,0.0981666967,0.059391927,0.1188229844,0.1638906002,0.101780504,0.0597700402,0.0712829977,0.1515785158,0.06517528,0.0985740721,0.0981666967,0.059391927,2021-03-12
"1168",0.1319376379,0.1211062297,0.1002333239,0.0593734905,0.1187520102,0.1638193429,0.1017216071,0.0597577132,0.0712817758,0.1515744478,0.1319376379,0.1211062297,0.1002333239,0.0593734905,2021-03-13
"1169",0.135913983,0.1297437698,0.1079540849,0.0594041608,0.1187215373,0.163760528,0.1016613767,0.0597449094,0.071280539,0.1515696943,0.135913983,0.1297437698,0.1079540849,0.0594041608,2021-03-14
"1170",0.1159105599,0.1265428066,0.1123496145,0.0594468713,0.1187389866,0.1637362242,0.1016053036,0.0597309731,0.0712792352,0.1515630931,0.1159105599,0.1265428066,0.1123496145,0.0594468713,2021-03-15
"1171",0.1076051146,0.1230926588,0.1125872433,0.0595776141,0.1188793629,0.1637827158,0.1015658677,0.0597162992,0.0712778866,0.1515552402,0.1076051146,0.1230926588,0.1125872433,0.0595776141,2021-03-16
"1172",0.1082973108,0.1223965883,0.1125461683,0.0595525987,0.1189535782,0.1638675928,0.1015658602,0.0597039349,0.0712766796,0.1515514553,0.1082973108,0.1223965883,0.1125461683,0.0595525987,2021-03-17
"1173",0.0990902781,0.1193995029,0.112089023,0.0595409311,0.1189631969,0.1638979763,0.1015756279,0.05969036,0.0712753981,0.1515451968,0.0990902781,0.1193995029,0.112089023,0.0595409311,2021-03-18
"1174",0.0957916752,0.1169848219,0.1110173538,0.0595327392,0.1189602837,0.16390495,0.1015846729,0.0596763231,0.0712740347,0.1515378356,0.0957916752,0.1169848219,0.1110173538,0.0595327392,2021-03-19
"1175",0.0915705264,0.1147426814,0.1097477227,0.0595165826,0.1189347059,0.163890034,0.101584591,0.0596608557,0.0712725967,0.1515275538,0.0915705264,0.1147426814,0.1097477227,0.0595165826,2021-03-20
"1176",0.0892409682,0.1130232736,0.1084817275,0.059498895,0.1189030111,0.163867265,0.1015794277,0.0596455708,0.0712711364,0.1515173763,0.0892409682,0.1130232736,0.1084817275,0.059498895,2021-03-21
"1177",0.1330032349,0.1239943132,0.1084695086,0.0595022812,0.1189189181,0.163881585,0.1015911549,0.0596357547,0.0712700486,0.1515167803,0.1330032349,0.1239943132,0.1084695086,0.0595022812,2021-03-22
"1178",0.1370815635,0.1317571104,0.1128249913,0.0595769212,0.1189318672,0.1638823748,0.1015944108,0.0596239381,0.0712688193,0.1515123844,0.1370815635,0.1317571104,0.1128249913,0.0595769212,2021-03-23
"1179",0.1475621909,0.1383504719,0.116487205,0.0602127835,0.1195166782,0.1641167551,0.1016273946,0.0596142039,0.0712677017,0.1515114605,0.1475621909,0.1383504719,0.116487205,0.0602127835,2021-03-24
"1180",0.1484321952,0.1430934817,0.1213878766,0.061222624,0.1207409725,0.1648074389,0.1017671153,0.0596027151,0.0712664649,0.151506573,0.1484321952,0.1430934817,0.1213878766,0.061222624,2021-03-25
"1181",0.1286161393,0.1370921433,0.1204186678,0.0619665124,0.1224906594,0.166087091,0.1021309868,0.0595916212,0.0712651834,0.1515005082,0.1286161393,0.1370921433,0.1204186678,0.0619665124,2021-03-26
"1182",0.1165203229,0.1305480152,0.117961973,0.0619938858,0.1236383468,0.1673783362,0.1027437672,0.0595822781,0.071263887,0.1514938623,0.1165203229,0.1305480152,0.117961973,0.0619938858,2021-03-27
"1183",0.1165539473,0.1279722601,0.1157813892,0.0618588254,0.1242031083,0.1682569534,0.1034665555,0.0595747791,0.0712625235,0.1514857113,0.1165539473,0.1279722601,0.1157813892,0.0618588254,2021-03-28
"1184",0.1079745665,0.1242703423,0.1151436493,0.0614025146,0.1241753474,0.1686644405,0.1041486859,0.0595685244,0.0712610781,0.1514748186,0.1079745665,0.1242703423,0.1151436493,0.0614025146,2021-03-29
"1185",0.1030987948,0.1216313466,0.1141925529,0.0612057298,0.1239450574,0.1686991602,0.1046862155,0.0595668629,0.0712597594,0.1514680088,0.1030987948,0.1216313466,0.1141925529,0.0612057298,2021-03-30
"1186",0.0979579911,0.1189222112,0.1128479838,0.0611159094,0.1237842143,0.168653816,0.1050549969,0.0595670342,0.071258463,0.1514615417,0.0979579911,0.1189222112,0.1128479838,0.0611159094,2021-03-31
"1187",0.0963112339,0.1171383411,0.1114243791,0.0610534698,0.1236610562,0.1686006486,0.1052908748,0.0595672168,0.0712570772,0.1514531225,0.0963112339,0.1171383411,0.1114243791,0.0610534698,2021-04-01
"1188",0.0897202045,0.1145115793,0.11000029,0.061000783,0.1235527769,0.1685417295,0.1054313332,0.0595666617,0.0712556168,0.1514421999,0.0897202045,0.1145115793,0.11000029,0.061000783,2021-04-02
"1189",0.0823247805,0.1113780215,0.1084216908,0.0609557554,0.1234602481,0.1684841365,0.1055098996,0.0595665053,0.071254164,0.1514312923,0.0823247805,0.1113780215,0.1084216908,0.0609557554,2021-04-03
"1190",0.0800744444,0.109145239,0.1068273559,0.0609128363,0.1233718768,0.1684230417,0.1055456772,0.0595665127,0.0712527037,0.1514202803,0.0800744444,0.109145239,0.1068273559,0.0609128363,2021-04-04
"1191",0.0764776766,0.1071175486,0.1053835973,0.0608685501,0.1232767329,0.1683510393,0.1055487245,0.0595660582,0.0712512136,0.1514083594,0.0764776766,0.1071175486,0.1053835973,0.0608685501,2021-04-05
"1192",0.0750151798,0.1056166515,0.1041122004,0.0608251132,0.123178795,0.1682710648,0.1055285931,0.0595656596,0.0712497085,0.1513965428,0.0750151798,0.1056166515,0.1041122004,0.0608251132,2021-04-06
"1193",0.070943363,0.1040438116,0.1030208543,0.0607847087,0.123084493,0.1681904197,0.1054943427,0.0595659725,0.071248278,0.1513862461,0.070943363,0.1040438116,0.1030208543,0.0607847087,2021-04-07
"1194",0.0687288493,0.1025140062,0.1020064056,0.0607428141,0.1229842976,0.1681026518,0.1054468527,0.0595661588,0.0712468401,0.1513759792,0.0687288493,0.1025140062,0.1020064056,0.0607428141,2021-04-08
"1195",0.0665122122,0.1012384892,0.1010894701,0.0606999248,0.1228782907,0.1680069268,0.1053879634,0.0595661737,0.0712454021,0.1513657719,0.0665122122,0.1012384892,0.1010894701,0.0606999248,2021-04-09
"1196",0.0656318888,0.1001634821,0.1002839506,0.0606589057,0.1227749288,0.1679121107,0.1053236648,0.0595668294,0.0712440237,0.1513571739,0.0656318888,0.1001634821,0.1002839506,0.0606589057,2021-04-10
"1197",0.0625800118,0.0990378708,0.0995258987,0.0606096759,0.122648187,0.1677958518,0.1052440256,0.0595655479,0.0712425187,0.1513455212,0.0625800118,0.0990378708,0.0995258987,0.0606096759,2021-04-11
"1198",0.0625310838,0.0981835946,0.098897174,0.0605717674,0.1225462779,0.1676969975,0.1051683649,0.0595668256,0.0712412372,0.1513389945,0.0625310838,0.0981835946,0.098897174,0.0605717674,2021-04-12
"1199",0.0621749833,0.0975311324,0.0983451977,0.0605319068,0.1224395633,0.1675951034,0.1050888449,0.059567932,0.0712399408,0.1513326317,0.0621749833,0.0975311324,0.0983451977,0.0605319068,2021-04-13
"1200",0.0617028885,0.097004354,0.0978907496,0.0604963452,0.1223413274,0.1674987972,0.105010502,0.0595699959,0.0712387189,0.1513285488,0.0617028885,0.097004354,0.0978907496,0.0604963452,2021-04-14
"1201",0.0925461724,0.1010476872,0.0977535918,0.0604693294,0.1222615764,0.1674176157,0.1049389765,0.0595739111,0.071237646,0.1513283551,0.0925461724,0.1010476872,0.0977535918,0.0604693294,2021-04-15
"1202",0.0827793777,0.1024681479,0.0979610607,0.0604367629,0.1221601665,0.1673179567,0.1048576757,0.0595753379,0.0712364316,0.1513241976,0.0827793777,0.1024681479,0.0979610607,0.0604367629,2021-04-16
"1203",0.0783119276,0.1024342701,0.0982060581,0.060414888,0.1220815703,0.1672338843,0.1047816947,0.0595781282,0.0712353215,0.1513230354,0.0783119276,0.1024342701,0.0982060581,0.060414888,2021-04-17
"1204",0.0721606016,0.1014887393,0.0982930958,0.0603819899,0.1219781563,0.1671309173,0.104695119,0.0595779084,0.0712340474,0.15131706,0.0721606016,0.1014887393,0.0982930958,0.0603819899,2021-04-18
"1205",0.0675151795,0.1001491249,0.0981964692,0.0603430048,0.1218602359,0.1670143753,0.1045998335,0.0595757179,0.0712326542,0.1513081044,0.0675151795,0.1001491249,0.0981964692,0.0603430048,2021-04-19
"1206",0.0674520731,0.0992646739,0.0980693996,0.0603198148,0.1217832938,0.1669306159,0.104519248,0.0595770888,0.0712315217,0.1513061821,0.0674520731,0.0992646739,0.0980693996,0.0603198148,2021-04-20
"1207",0.067223303,0.098645702,0.0978600904,0.0602880567,0.1216896102,0.1668369323,0.1044352949,0.0595768243,0.0712302998,0.151301831,0.067223303,0.098645702,0.0978600904,0.0602880567,2021-04-21
"1208",0.0665900782,0.0981278718,0.0975998715,0.0602483489,0.1215760335,0.1667268425,0.1043440625,0.0595745295,0.0712289512,0.1512943804,0.0665900782,0.0981278718,0.0975998715,0.0602483489,2021-04-22
"1209",0.0641863495,0.0975194946,0.0973283201,0.0602074191,0.1214565411,0.1666089147,0.1042477712,0.0595714413,0.0712275878,0.1512860656,0.0641863495,0.0975194946,0.0973283201,0.0602074191,2021-04-23
"1210",0.0624960735,0.0968309939,0.0970241353,0.0601617619,0.1213254333,0.1664817482,0.1041450202,0.0595670678,0.0712261647,0.1512760818,0.0624960735,0.0968309939,0.0970241353,0.0601617619,2021-04-24
"1211",0.0607494377,0.0961081237,0.0966752842,0.0601088442,0.1211740375,0.1663355976,0.1040304005,0.0595604703,0.0712246224,0.1512627006,0.0607494377,0.0961081237,0.0966752842,0.0601088442,2021-04-25
"1212",0.060293112,0.095502317,0.0963432714,0.0600587539,0.1210274547,0.1661909223,0.1039130986,0.0595540553,0.0712231249,0.1512503624,0.060293112,0.095502317,0.0963432714,0.0600587539,2021-04-26
"1213",0.0602896214,0.0950934067,0.0960670784,0.0600155741,0.120897539,0.1660591215,0.1037999913,0.0595490336,0.0712217093,0.1512412429,0.0602896214,0.0950934067,0.0960670784,0.0600155741,2021-04-27
"1214",0.0984847993,0.0978191346,0.0959508643,0.0599860847,0.1208021417,0.1659565568,0.1037013456,0.0595472269,0.0712205395,0.1512385905,0.0984847993,0.0978191346,0.0959508643,0.0599860847,2021-04-28
"1215",0.0893149078,0.1012494564,0.0961891189,0.0599429533,0.1206687689,0.1658259481,0.103590399,0.059541434,0.0712191239,0.1512293965,0.0893149078,0.1012494564,0.0961891189,0.0599429533,2021-04-29
"1216",0.0724427179,0.1009607688,0.0964789093,0.0599025823,0.1205344796,0.1656891257,0.1034745798,0.0595345013,0.0712176859,0.1512187868,0.0724427179,0.1009607688,0.0964789093,0.0599025823,2021-04-30
"1217",0.0648680925,0.0992402583,0.0965919271,0.0598608404,0.1203978285,0.1655494273,0.1033545062,0.0595264249,0.0712161884,0.1512067765,0.0648680925,0.0992402583,0.0965919271,0.0598608404,2021-05-01
"1218",0.0631700158,0.0977395624,0.0965106562,0.0598161817,0.1202574149,0.1654069126,0.1032312065,0.0595173351,0.0712146461,0.1511936933,0.0631700158,0.0977395624,0.0965106562,0.0598161817,2021-05-02
"1219",0.1057026312,0.1031811461,0.0966183543,0.0597964823,0.1201808751,0.1653163582,0.1031338274,0.0595140755,0.0712135062,0.1511917412,0.1057026312,0.1031811461,0.0966183543,0.0597964823,2021-05-03
"1220",0.0945406631,0.1063109189,0.097451672,0.0597726703,0.1200882569,0.1652178317,0.1030359715,0.0595087223,0.0712122545,0.151186645,0.0945406631,0.1063109189,0.097451672,0.0597726703,2021-05-04
"1221",0.0764699131,0.1047549918,0.0980635509,0.0597433448,0.1199775264,0.1651014239,0.1029300094,0.0595002174,0.0712108314,0.1511764228,0.0764699131,0.1047549918,0.0980635509,0.0597433448,2021-05-05
"1222",0.072340481,0.1027308255,0.0982586369,0.0597158149,0.1198783889,0.1649945974,0.1028281376,0.0594918877,0.0712094158,0.1511670947,0.072340481,0.1027308255,0.0982586369,0.0597158149,2021-05-06
"1223",0.0732143521,0.1013597175,0.0982247517,0.0596848428,0.1197765768,0.1648875326,0.1027272865,0.059482865,0.0712079704,0.1511570513,0.0732143521,0.1013597175,0.0982247517,0.0596848428,2021-05-07
"1224",0.0680572167,0.1001078114,0.0980473459,0.0596469715,0.1196613684,0.1647717804,0.1026237756,0.059472356,0.0712064579,0.151144892,0.0680572167,0.1001078114,0.0980473459,0.0596469715,2021-05-08
"1225",0.1032981649,0.1050237417,0.0980277732,0.0596229061,0.1195806339,0.164683342,0.1025353819,0.059465073,0.0712052062,0.1511390805,0.1032981649,0.1050237417,0.0980277732,0.0596229061,2021-05-09
"1226",0.0851632655,0.1060352102,0.0985529944,0.0596062988,0.1195132211,0.1646080762,0.1024561822,0.0594587512,0.0712040067,0.1511354148,0.0851632655,0.1060352102,0.0985529944,0.0596062988,2021-05-10
"1227",0.0803329349,0.1049939319,0.0989461541,0.0595974326,0.1194665581,0.1645503044,0.1023882851,0.0594538264,0.0712028965,0.1511346996,0.0803329349,0.1049939319,0.0989461541,0.0595974326,2021-05-11
"1228",0.0777518973,0.1038891822,0.0991499498,0.0595856793,0.1194188893,0.1644956321,0.1023254544,0.0594484583,0.0712017938,0.1511335522,0.0777518973,0.1038891822,0.0991499498,0.0595856793,2021-05-12
"1229",0.0733790398,0.1025189087,0.0991053954,0.0595582612,0.1193361878,0.1644148529,0.1022530869,0.0594394878,0.0712004453,0.1511262655,0.0733790398,0.1025189087,0.0991053954,0.0595582612,2021-05-13
"1230",0.0671544001,0.1008008495,0.0988401175,0.0595210157,0.1192284152,0.1643110812,0.1021698564,0.059427835,0.0711989701,0.1511144936,0.0671544001,0.1008008495,0.0988401175,0.0595210157,2021-05-14
"1231",0.0640399009,0.0992284268,0.0984510034,0.0594872162,0.1191291809,0.1642117798,0.1020873934,0.0594169013,0.0711975321,0.1511043757,0.0640399009,0.0992284268,0.0984510034,0.0594872162,2021-05-15
"1232",0.0613195039,0.0978982374,0.0979829356,0.0594511293,0.1190271005,0.1641118228,0.102003932,0.0594058409,0.071196124,0.1510944664,0.0613195039,0.0978982374,0.0979829356,0.0594511293,2021-05-16
"1233",0.1144975051,0.1045595631,0.0977021456,0.0594227426,0.1189437509,0.1640264243,0.1019278169,0.0593968108,0.0711948648,0.1510885358,0.1144975051,0.1045595631,0.0977021456,0.0594227426,2021-05-17
"1234",0.0857467577,0.1067930534,0.098488383,0.0593957976,0.1188488156,0.1639306843,0.1018465906,0.0593862534,0.0711935014,0.1510802805,0.0857467577,0.1067930534,0.098488383,0.0593957976,2021-05-18
"1235",0.1579645723,0.134359017,0.1032154933,0.0593816712,0.1187660396,0.1638403386,0.1017655656,0.0593756288,0.0711921528,0.1510722637,0.1579645723,0.134359017,0.1032154933,0.0593816712,2021-05-19
"1236",0.1100805774,0.1253440231,0.111820288,0.0594319291,0.118734248,0.1637617201,0.1016775966,0.059362147,0.0711906478,0.1510594487,0.1100805774,0.1253440231,0.111820288,0.0594319291,2021-05-20
"1237",0.1020782664,0.1205728948,0.111980021,0.0594530702,0.1187438443,0.1637350321,0.1016056761,0.0593492724,0.0711891651,0.1510480642,0.1020782664,0.1205728948,0.111980021,0.0594530702,2021-05-21
"1238",0.1072579101,0.1203198135,0.1114892513,0.0594662391,0.1187698245,0.1637414992,0.1015607715,0.0593387447,0.0711878538,0.1510411054,0.1072579101,0.1203198135,0.1114892513,0.0594662391,2021-05-22
"1239",0.0982920304,0.1181218177,0.1109275147,0.0594609156,0.1187587455,0.1637279093,0.1015206948,0.0593256168,0.0711863711,0.1510295272,0.0982920304,0.1181218177,0.1109275147,0.0594609156,2021-05-23
"1240",0.0893670246,0.1146131605,0.109766975,0.0594454482,0.1187254339,0.1636967361,0.101481922,0.0593110695,0.0711847991,0.1510154903,0.0893670246,0.1146131605,0.109766975,0.0594454482,2021-05-24
"1241",0.0782106072,0.110501796,0.1081318855,0.0594246425,0.1186831295,0.163658902,0.1014457494,0.0592966229,0.0711832568,0.1510016918,0.0782106072,0.110501796,0.1081318855,0.0594246425,2021-05-25
"1242",0.0768762678,0.1078791022,0.106338799,0.0594003946,0.118636854,0.1636196226,0.1014129966,0.0592830777,0.0711817741,0.1509895027,0.0768762678,0.1078791022,0.106338799,0.0594003946,2021-05-26
"1243",0.0720669106,0.1056709513,0.1047415882,0.0593685284,0.1185699776,0.1635631174,0.101374492,0.0592687689,0.0711802244,0.1509758532,0.0720669106,0.1056709513,0.1047415882,0.0593685284,2021-05-27
"1244",0.0695237443,0.1038658544,0.1033753753,0.0593437739,0.1185186729,0.1635180861,0.1013424322,0.0592570975,0.0711788535,0.1509670615,0.0695237443,0.1038658544,0.1033753753,0.0593437739,2021-05-28
"1245",0.0672004893,0.1022188589,0.1021310538,0.0593097918,0.1184431091,0.1634538174,0.1013011932,0.0592440851,0.0711774006,0.1509558409,0.0672004893,0.1022188589,0.1021310538,0.0593097918,2021-05-29
"1246",0.0680417493,0.1012785882,0.1011454538,0.05928839,0.1183956265,0.163410008,0.1012692526,0.0592345782,0.0711761713,0.1509511173,0.0680417493,0.1012785882,0.1011454538,0.05928839,2021-05-30
"1247",0.0684682131,0.1006828249,0.1003751308,0.0592705682,0.1183562204,0.1633737087,0.1012412608,0.0592266954,0.0711750165,0.1509493291,0.0684682131,0.1006828249,0.1003751308,0.0592705682,2021-05-31
"1248",0.0881063715,0.1009886265,0.099695541,0.0592387877,0.1182805225,0.1633089781,0.1011994332,0.0592158921,0.0711736977,0.1509422958,0.0881063715,0.1009886265,0.099695541,0.0592387877,2021-06-01
"1249",0.0963437408,0.1044806764,0.099416621,0.0592082776,0.1181989461,0.163234219,0.1011502445,0.0592046417,0.0711723715,0.1509346664,0.0963437408,0.1044806764,0.099416621,0.0592082776,2021-06-02
"1250",0.0733088255,0.1035747975,0.0994013399,0.0591759346,0.1181043461,0.1631457806,0.1010900885,0.0591918416,0.0711709484,0.150924474,0.0733088255,0.1035747975,0.0994013399,0.0591759346,2021-06-03
"1251",0.0649058968,0.1010723114,0.0991145298,0.0591393486,0.1179982498,0.1630451232,0.1010188162,0.0591775253,0.071169436,0.1509118229,0.0649058968,0.1010723114,0.0991145298,0.0591393486,2021-06-04
"1252",0.0605529658,0.0989446342,0.0986164883,0.0591043867,0.1178980023,0.1629471928,0.1009445563,0.059163671,0.0711679608,0.1509002596,0.0605529658,0.0989446342,0.0986164883,0.0591043867,2021-06-05
"1253",0.0575072914,0.0971728787,0.097989969,0.0590648614,0.1177889928,0.1628426909,0.1008642763,0.0591491461,0.0711664259,0.1508877873,0.0575072914,0.0971728787,0.097989969,0.0590648614,2021-06-06
