 swc(1),swc(2),swc(3),swc(4),swc(5),swc(6),swc(7),swc(8),swc(9),swc(10)
   0.0762969479,   0.0874944255,   0.0968952775,   0.1000958234,   0.0988560393,   0.0988897234,   0.1023981869,   0.1076391786,   0.1195493117,   0.4635034800
   0.0695826784,   0.0867380872,   0.0963408649,   0.0998560563,   0.0988709852,   0.0988688543,   0.1022562534,   0.1074194536,   0.1192764193,   0.4629348516
   0.0654590130,   0.0858718231,   0.0958044156,   0.0996120572,   0.0988787487,   0.0988524109,   0.1021208093,   0.1072048247,   0.1190069690,   0.4623610377
   0.0616726056,   0.0849616230,   0.0952735171,   0.0993606299,   0.0988767445,   0.0988384411,   0.1019909605,   0.1069949046,   0.1187408343,   0.4617818296
   0.0583551414,   0.0840156823,   0.0947243273,   0.0990920588,   0.0988587812,   0.0988224000,   0.1018648893,   0.1067887694,   0.1184775457,   0.4611968696
   0.0555883497,   0.0830523670,   0.0941556394,   0.0988057554,   0.0988244042,   0.0988034159,   0.1017422155,   0.1065863594,   0.1182170361,   0.4606063664
   0.0536611266,   0.0820946693,   0.0935761258,   0.0985056162,   0.0987754241,   0.0987823457,   0.1016231552,   0.1063878834,   0.1179594770,   0.4600106180
   0.0521571711,   0.0811677873,   0.0930057094,   0.0982012972,   0.0987170860,   0.0987620652,   0.1015089080,   0.1061939150,   0.1177053899,   0.4594109356
   0.0511019900,   0.0802708566,   0.0924374461,   0.0978901386,   0.0986475348,   0.0987408012,   0.1013985723,   0.1060042679,   0.1174544767,   0.4588070512
   0.0498897098,   0.0794137418,   0.0918864757,   0.0975794867,   0.0985713229,   0.0987206474,   0.1012931690,   0.1058192924,   0.1172071621,   0.4581998289
   0.0487123765,   0.0785762295,   0.0913291499,   0.0972587615,   0.0984819010,   0.0986968428,   0.1011906564,   0.1056379750,   0.1169628575,   0.4575885832
   0.0478250235,   0.0777567402,   0.0907631069,   0.0969265848,   0.0983784124,   0.0986684710,   0.1010904163,   0.1054601967,   0.1167215034,   0.4569735229
   0.0471211188,   0.0769621506,   0.0901975110,   0.0965872705,   0.0982635319,   0.0986366868,   0.1009928063,   0.1052861363,   0.1164832488,   0.4563550949
   0.0465839505,   0.0761909634,   0.0896308795,   0.0962403491,   0.0981370062,   0.0986007601,   0.1008974314,   0.1051155999,   0.1162480637,   0.4557334483
   0.0461859927,   0.0754576102,   0.0890848786,   0.0958963782,   0.0980055258,   0.0985643640,   0.1008056402,   0.1049493626,   0.1160164475,   0.4551095665
   0.0457469746,   0.0747505054,   0.0885457322,   0.0955494344,   0.0978654996,   0.0985248014,   0.1007162109,   0.1047867835,   0.1157880351,   0.4544831812
   0.0454814732,   0.0740658641,   0.0880096257,   0.0951979235,   0.0977160186,   0.0984810740,   0.1006285474,   0.1046276316,   0.1155627072,   0.4538543522
   0.0452319980,   0.0733935237,   0.0874626264,   0.0948354453,   0.0975530744,   0.0984302536,   0.1005412862,   0.1044711694,   0.1153401285,   0.4532228112
   0.0450303853,   0.0727439001,   0.0869225338,   0.0944704860,   0.0973820835,   0.0983753204,   0.1004553288,   0.1043179631,   0.1151206642,   0.4525893629
   0.0448611677,   0.0721251070,   0.0864023790,   0.0941097215,   0.0972073749,   0.0983187705,   0.1003716588,   0.1041684672,   0.1149046123,   0.4519548118
   0.0447019376,   0.0715523884,   0.0859274045,   0.0937664136,   0.0970375761,   0.0982655659,   0.1002922356,   0.1040236726,   0.1146925092,   0.4513201416
   0.0596930720,   0.0710704103,   0.0854696780,   0.0934277028,   0.0968647003,   0.0982103795,   0.1002147868,   0.1038823277,   0.1144837365,   0.4506846368
   0.0568195507,   0.0707080588,   0.0850038528,   0.0930803642,   0.0966803953,   0.0981475338,   0.1001368761,   0.1037431732,   0.1142776236,   0.4500472844
   0.0550202131,   0.0703072026,   0.0845335424,   0.0927263498,   0.0964860916,   0.0980777442,   0.1000584215,   0.1036062390,   0.1140741408,   0.4494085610
   0.0534183793,   0.0698806196,   0.0840547755,   0.0923641473,   0.0962809101,   0.0980002210,   0.0999789089,   0.1034712344,   0.1138732582,   0.4487681985
   0.0520231649,   0.0694437250,   0.0835808441,   0.0920004398,   0.0960693508,   0.0979175866,   0.0998992547,   0.1033386067,   0.1136751920,   0.4481272101
   0.0506412610,   0.0690118894,   0.0831289589,   0.0916442126,   0.0958574340,   0.0978334844,   0.0998207256,   0.1032090038,   0.1134802997,   0.4474863410
   0.1269318610,   0.0702903047,   0.0826979578,   0.0912925452,   0.0956432968,   0.0977464914,   0.0997425765,   0.1030820012,   0.1132884026,   0.4468453825
   0.1797365099,   0.0795998573,   0.0823318958,   0.0909183770,   0.0954087228,   0.0976447538,   0.0996596813,   0.1029549018,   0.1130980402,   0.4462022483
   0.1344160289,   0.0885951668,   0.0822654963,   0.0905244052,   0.0951509550,   0.0975262374,   0.0995709598,   0.1028271094,   0.1129088923,   0.4455566108
   0.1087250039,   0.0911984965,   0.0823913738,   0.0901556090,   0.0948945209,   0.0974061862,   0.0994824767,   0.1027017608,   0.1127227172,   0.4449114799
   0.0983879939,   0.0918838531,   0.0826150775,   0.0898315385,   0.0946517065,   0.0972920358,   0.0993971601,   0.1025803089,   0.1125402898,   0.4442687631
   0.0849255472,   0.0916972160,   0.0828260556,   0.0895210654,   0.0944033414,   0.0971709639,   0.0993096754,   0.1024598628,   0.1123600975,   0.4436257780
   0.0772692412,   0.0909750387,   0.0830137804,   0.0892322063,   0.0941563845,   0.0970471650,   0.0992215499,   0.1023411825,   0.1121824831,   0.4429835677
   0.0739255697,   0.0900697634,   0.0831856653,   0.0889719948,   0.0939174742,   0.0969245881,   0.0991342664,   0.1022249460,   0.1120078787,   0.4423429966
   0.0709461123,   0.0891022161,   0.0833321586,   0.0887353420,   0.0936851427,   0.0968021005,   0.0990472287,   0.1021108106,   0.1118360534,   0.4417037368
   0.0651183873,   0.0881062448,   0.0834382921,   0.0885130465,   0.0934551433,   0.0966767520,   0.0989592671,   0.1019979939,   0.1116666347,   0.4410655200
   0.0601902418,   0.0870207623,   0.0834869817,   0.0882948712,   0.0932225436,   0.0965453237,   0.0988687724,   0.1018857062,   0.1114991382,   0.4404277205
   0.0568954870,   0.0859227926,   0.0835045129,   0.0880906805,   0.0929952338,   0.0964131206,   0.0987777635,   0.1017748639,   0.1113340706,   0.4397914410
   0.0893088654,   0.0850835666,   0.0835047811,   0.0879034251,   0.0927764475,   0.0962822959,   0.0986870453,   0.1016658321,   0.1111715361,   0.4391570687
   0.0806978047,   0.0849778503,   0.0834736973,   0.0877134651,   0.0925541520,   0.0961450562,   0.0985933170,   0.1015567109,   0.1110107154,   0.4385231137
   0.0754406974,   0.0845569074,   0.0834517553,   0.0875380412,   0.0923401415,   0.0960093290,   0.0984997377,   0.1014491767,   0.1108523309,   0.4378913343
   0.0695787594,   0.0839559883,   0.0834124684,   0.0873679444,   0.0921287835,   0.0958715305,   0.0984048545,   0.1013423353,   0.1106959358,   0.4372608662
   0.1927160025,   0.0908850208,   0.0833952725,   0.0871993452,   0.0919181257,   0.0957304686,   0.0983079597,   0.1012357995,   0.1105412170,   0.4366316795
   0.1423093230,   0.1031778976,   0.0838963762,   0.0870124474,   0.0916887149,   0.0955735222,   0.0982037038,   0.1011267528,   0.1103866249,   0.4360012114
   0.1169627905,   0.1057482660,   0.0846934617,   0.0868651494,   0.0914691836,   0.0954190418,   0.0980995670,   0.1010189354,   0.1102342904,   0.4353732467
   0.1038207784,   0.1059927493,   0.0855441988,   0.0867610574,   0.0912602916,   0.0952671543,   0.0979955643,   0.1009123027,   0.1100840941,   0.4347476959
   0.0943872929,   0.1052184105,   0.0863571912,   0.0866966248,   0.0910612568,   0.0951169729,   0.0978913680,   0.1008065790,   0.1099358723,   0.4341245890
   0.2732530236,   0.1326753944,   0.0875286162,   0.0866717845,   0.0908735320,   0.0949690938,   0.0977871343,   0.1007017344,   0.1097895652,   0.4335038066
   0.2730398774,   0.1963007748,   0.0955942646,   0.0867533907,   0.0906639695,   0.0948003978,   0.0976732075,   0.1005927101,   0.1096423268,   0.4328808784
   0.1990658641,   0.2153704762,   0.1144700125,   0.0875488371,   0.0904854164,   0.0946367905,   0.0975598842,   0.1004847959,   0.1094971299,   0.4322608709
   0.1497456729,   0.2001502812,   0.1303370148,   0.0895789936,   0.0903640315,   0.0944713578,   0.0974438787,   0.1003762335,   0.1093529239,   0.4316422939
   0.1192492545,   0.1836908609,   0.1400191337,   0.0927071422,   0.0903456807,   0.0943055302,   0.0973249078,   0.1002667472,   0.1092095673,   0.4310248494
   0.2527100146,   0.1807879359,   0.1455909461,   0.0965477526,   0.0904880315,   0.0941553563,   0.0972084627,   0.1001589447,   0.1090684086,   0.4304111004
   0.1973515749,   0.1951661259,   0.1537511498,   0.1010800079,   0.0908235535,   0.0940220654,   0.0970932841,   0.1000520289,   0.1089289486,   0.4298003912
   0.2732403576,   0.2158941478,   0.1627863199,   0.1065925211,   0.0914079398,   0.0939082056,   0.0969784632,   0.0999452323,   0.1087907627,   0.4291919172
   0.1929161400,   0.2251761705,   0.1791277379,   0.1141118184,   0.0923531279,   0.0938231423,   0.0968649909,   0.0998386294,   0.1086538211,   0.4285858870
   0.2046463937,   0.2132464200,   0.1885849386,   0.1238298863,   0.0938870534,   0.0937848687,   0.0967551768,   0.0997329801,   0.1085184813,   0.4279829264
   0.1559720337,   0.2002999336,   0.1930324286,   0.1342859864,   0.0962228179,   0.0938047990,   0.0966462269,   0.0996259972,   0.1083833650,   0.4273807406
   0.1219982952,   0.1845022887,   0.1924704015,   0.1440716833,   0.0995121151,   0.0939176604,   0.0965417102,   0.0995184332,   0.1082487404,   0.4267800450
   0.1058502719,   0.1709897667,   0.1887993962,   0.1520884037,   0.1037307307,   0.0941655412,   0.0964455009,   0.0994106308,   0.1081146523,   0.4261808395
   0.1095101386,   0.1602497995,   0.1838919967,   0.1580216289,   0.1086997762,   0.0946046188,   0.0963670015,   0.0993052498,   0.1079823002,   0.4255852401
   0.1239522323,   0.1531826109,   0.1787517369,   0.1620126814,   0.1141270846,   0.0952803046,   0.0963130742,   0.0992029458,   0.1078517660,   0.4249934256
   0.1121079698,   0.1475629508,   0.1737799048,   0.1643480808,   0.1196719110,   0.0962171108,   0.0962866545,   0.0991019011,   0.1077215672,   0.4244027734
   0.0931445137,   0.1416964233,   0.1689814031,   0.1653789580,   0.1250481308,   0.0974392965,   0.0962966457,   0.0990031585,   0.1075917631,   0.4238133132
   0.0843272582,   0.1359955221,   0.1643562913,   0.1654223502,   0.1300414354,   0.0989582762,   0.0963543057,   0.0989089981,   0.1074629724,   0.4232259989
   0.0762183592,   0.1307798773,   0.1599119455,   0.1646877825,   0.1344867647,   0.1007570624,   0.0964689925,   0.0988203287,   0.1073348895,   0.4226400554
   0.1391564608,   0.1268155575,   0.1557557583,   0.1634124070,   0.1383073181,   0.1028115377,   0.0966545045,   0.0987406299,   0.1072085202,   0.4220568240
   0.2732008994,   0.1629544050,   0.1534778923,   0.1618980020,   0.1415173113,   0.1050954685,   0.0969284326,   0.0986756161,   0.1070860326,   0.4214795232
   0.2732921243,   0.2176164687,   0.1614039987,   0.1610025018,   0.1441464871,   0.1075377166,   0.0972932577,   0.0986241996,   0.1069656685,   0.4209043384
   0.2270710468,   0.2226218879,   0.1770379543,   0.1624174714,   0.1464843005,   0.1100909188,   0.0977557078,   0.0985886380,   0.1068474799,   0.4203307927
   0.1738842577,   0.2092102915,   0.1868979037,   0.1660731137,   0.1489634365,   0.1127501577,   0.0983250141,   0.0985728949,   0.1067323461,   0.4197594523
   0.1368862242,   0.1927040517,   0.1898614764,   0.1704072058,   0.1518174559,   0.1155397221,   0.0990102589,   0.0985802263,   0.1066208035,   0.4191902876
   0.1148137227,   0.1777631789,   0.1883252412,   0.1740418673,   0.1550017595,   0.1184962988,   0.0998242870,   0.0986140668,   0.1065136716,   0.4186234176
   0.0952115729,   0.1653328389,   0.1843957901,   0.1763264686,   0.1582738608,   0.1216390580,   0.1007815450,   0.0986788571,   0.1064117253,   0.4180588126
   0.0828516036,   0.1550136060,   0.1793936193,   0.1771872491,   0.1613370180,   0.1249543205,   0.1018981561,   0.0987799466,   0.1063158661,   0.4174965918
   0.0780911371,   0.1465379298,   0.1741303355,   0.1768644452,   0.1639688611,   0.1284036487,   0.1031936184,   0.0989252329,   0.1062282324,   0.4169381857
   0.1729588062,   0.1402100623,   0.1691225469,   0.1756990254,   0.1660607159,   0.1319308281,   0.1046874821,   0.0991249382,   0.1061517969,   0.4163865447
   0.1364867389,   0.1427718401,   0.1650410295,   0.1739740819,   0.1675363481,   0.1354345530,   0.1063842177,   0.0993855670,   0.1060872152,   0.4158399105
   0.1083772555,   0.1394742280,   0.1613963097,   0.1718898565,   0.1683702022,   0.1387945265,   0.1082746908,   0.0997125730,   0.1060345694,   0.4152953625
   0.2334211022,   0.1422898024,   0.1579949260,   0.1696464568,   0.1686790735,   0.1419520527,   0.1103554517,   0.1001190394,   0.1059981063,   0.4147566557
   0.1719199419,   0.1569724679,   0.1570792794,   0.1675211191,   0.1685771197,   0.1448584199,   0.1126116663,   0.1006165072,   0.1059814170,   0.4142255485
   0.1278957725,   0.1548009664,   0.1567324996,   0.1656564325,   0.1681113094,   0.1474355310,   0.1150043458,   0.1012094915,   0.1059850380,   0.4136983156
   0.1053697765,   0.1483906657,   0.1556034684,   0.1639769822,   0.1674094200,   0.1496737599,   0.1175010726,   0.1019078344,   0.1060132086,   0.4131768048
   0.1829742044,   0.1489330977,   0.1540169716,   0.1623878032,   0.1665726900,   0.1515935361,   0.1200699881,   0.1027213559,   0.1060712934,   0.4126643836
   0.1517327130,   0.1515438110,   0.1532723755,   0.1608995646,   0.1656310409,   0.1532006860,   0.1226708591,   0.1036546752,   0.1061632112,   0.4121612608
   0.1188192666,   0.1480709016,   0.1524678171,   0.1595364809,   0.1646155715,   0.1545074880,   0.1252636313,   0.1047100574,   0.1062932089,   0.4116679728
   0.1017009914,   0.1424082220,   0.1510747820,   0.1582186073,   0.1635543406,   0.1555375010,   0.1278118789,   0.1058878973,   0.1064662337,   0.4111860096
   0.0912440419,   0.1366983652,   0.1491006166,   0.1568308026,   0.1624383777,   0.1563052535,   0.1302790493,   0.1071844846,   0.1066864952,   0.4107160270
   0.0843414143,   0.1314242333,   0.1467718184,   0.1553512365,   0.1612813324,   0.1568444520,   0.1326396316,   0.1085967347,   0.1069585979,   0.4102606773
   0.0776793063,   0.1266427338,   0.1442815363,   0.1537933797,   0.1600942761,   0.1571878791,   0.1348740011,   0.1101179719,   0.1072881147,   0.4098231494
   0.0703749582,   0.1222383603,   0.1416629106,   0.1521307379,   0.1588533819,   0.1573434174,   0.1369594485,   0.1117353141,   0.1076793373,   0.4094046652
   0.0656794235,   0.1182095408,   0.1390096843,   0.1503899395,   0.1575650424,   0.1573341489,   0.1388832033,   0.1134358048,   0.1081372201,   0.4090081155
   0.0634022728,   0.1146264896,   0.1364720911,   0.1486418098,   0.1562653482,   0.1571968198,   0.1406437755,   0.1152068153,   0.1086674184,   0.4086383581
   0.0610099882,   0.1113616973,   0.1339636594,   0.1468518227,   0.1549280584,   0.1569225639,   0.1422283500,   0.1170283034,   0.1092720851,   0.4082962573
   0.0580460466,   0.1083696336,   0.1315231621,   0.1450432986,   0.1535626948,   0.1565295905,   0.1436353326,   0.1188823953,   0.1099542230,   0.4079851508
   0.0552880652,   0.1056336015,   0.1291962862,   0.1432495713,   0.1521865875,   0.1560398638,   0.1448688209,   0.1207515821,   0.1107160822,   0.4077091515
   0.0534512103,   0.1031034142,   0.1269501746,   0.1414633542,   0.1507931203,   0.1554586291,   0.1459294856,   0.1226159558,   0.1115578413,   0.4074713588
   0.0518046394,   0.1007834524,   0.1248233616,   0.1397124827,   0.1494005322,   0.1548057348,   0.1468261480,   0.1244587526,   0.1124793813,   0.4072761238
   0.0504518822,   0.0986160412,   0.1227612197,   0.1379775256,   0.1479966640,   0.1540806442,   0.1475619525,   0.1262611002,   0.1134779081,   0.4071260393
   0.0494332798,   0.0966033638,   0.1207910851,   0.1362773925,   0.1465958208,   0.1532990336,   0.1481476128,   0.1280082464,   0.1145504341,   0.4070258439
   0.0486791804,   0.0947387442,   0.1189231128,   0.1346226484,   0.1452069581,   0.1524726003,   0.1485937834,   0.1296867877,   0.1156924441,   0.4069794416
   0.0643044114,   0.0932011455,   0.1172013432,   0.1330403984,   0.1438502967,   0.1516198665,   0.1489150822,   0.1312868595,   0.1168986782,   0.4069922566
   0.0641138256,   0.0918206796,   0.1155238152,   0.1314812601,   0.1424949318,   0.1507256925,   0.1491131335,   0.1327948123,   0.1181602255,   0.4070651829
   0.0608247072,   0.0904972479,   0.1139285862,   0.1299666464,   0.1411573291,   0.1498055160,   0.1492010653,   0.1342043132,   0.1194693223,   0.4072029889
   0.0993732661,   0.0899029449,   0.1123960912,   0.1284869909,   0.1398332417,   0.1488609016,   0.1491867602,   0.1355087757,   0.1208164021,   0.4074085057
   0.0887839198,   0.0899856463,   0.1109388322,   0.1270305216,   0.1385151595,   0.1478923410,   0.1490754932,   0.1367030144,   0.1221910045,   0.4076838493
   0.0833745450,   0.0895949677,   0.1095574498,   0.1256086975,   0.1372113377,   0.1469088346,   0.1488772482,   0.1377852857,   0.1235830709,   0.4080320597
   0.0775175318,   0.0889560804,   0.1082672253,   0.1242402047,   0.1359360218,   0.1459222436,   0.1486046910,   0.1387565881,   0.1249826923,   0.4084561467
   0.0731189176,   0.0881526023,   0.1070495173,   0.1229232028,   0.1346897185,   0.1449353695,   0.1482665092,   0.1396178454,   0.1263794154,   0.4089575112
   0.0706707090,   0.0872765183,   0.1058740392,   0.1216455325,   0.1334661841,   0.1439460814,   0.1478687078,   0.1403703690,   0.1277626008,   0.4095365107
   0.0685676858,   0.0864010379,   0.1047723442,   0.1204243228,   0.1322788298,   0.1429654360,   0.1474221200,   0.1410191804,   0.1291233450,   0.4101944864
   0.0652320832,   0.0855161771,   0.1037394106,   0.1192590147,   0.1311286241,   0.1419958472,   0.1469341666,   0.1415686160,   0.1304528415,   0.4109309912
   0.0625421181,   0.0846210048,   0.1027610376,   0.1181427911,   0.1300124228,   0.1410371065,   0.1464099288,   0.1420231760,   0.1317428201,   0.4117443264
   0.2100400031,   0.0894676968,   0.1019104198,   0.1171014234,   0.1289487779,   0.1401038021,   0.1458605230,   0.1423906833,   0.1329871416,   0.4126344919
   0.2384471595,   0.1317453831,   0.1025119647,   0.1161266789,   0.1279143095,   0.1391809881,   0.1452842653,   0.1426735967,   0.1341781914,   0.4135971069
   0.1892498732,   0.1602809578,   0.1069808006,   0.1153697670,   0.1269137263,   0.1382683367,   0.1446849704,   0.1428772658,   0.1353107244,   0.4146288931
   0.2732164264,   0.1921045482,   0.1148412004,   0.1150294170,   0.1259549856,   0.1373599023,   0.1440627277,   0.1430054009,   0.1363796294,   0.4157252014
   0.2733343542,   0.2369478494,   0.1342358291,   0.1157030016,   0.1250785738,   0.1364584267,   0.1434205621,   0.1430632472,   0.1373813748,   0.4168817699
   0.2732924819,   0.2598477006,   0.1648545414,   0.1191436276,   0.1243967488,   0.1355611682,   0.1427568644,   0.1430535316,   0.1383123547,   0.4180926085
   0.2409143895,   0.2647638321,   0.1976418197,   0.1280315369,   0.1242508516,   0.1346972585,   0.1420796514,   0.1429814547,   0.1391716152,   0.4193535745
   0.1711216420,   0.2335131615,   0.2145935297,   0.1427577734,   0.1252821237,   0.1339372844,   0.1414040625,   0.1428564638,   0.1399604380,   0.4206619263
   0.1528095752,   0.2095807046,   0.2159785032,   0.1581121534,   0.1280889958,   0.1333745569,   0.1407414377,   0.1426846087,   0.1406790018,   0.4220124483
   0.2385928929,   0.2111772299,   0.2125801146,   0.1705442369,   0.1327648014,   0.1331408024,   0.1401132047,   0.1424742639,   0.1413289905,   0.4234005213
   0.1745827198,   0.2063984424,   0.2117856294,   0.1802376658,   0.1389279068,   0.1333285719,   0.1395323575,   0.1422268003,   0.1419087797,   0.4248162806
   0.1441861391,   0.1919642836,   0.2079462558,   0.1873188615,   0.1461592615,   0.1340765804,   0.1390414387,   0.1419567615,   0.1424231827,   0.4262574911
   0.1233470440,   0.1783465892,   0.2017722130,   0.1913566440,   0.1537090242,   0.1354606152,   0.1386717409,   0.1416730136,   0.1428718120,   0.4277161956
   0.1130082235,   0.1670149714,   0.1948500723,   0.1927561313,   0.1608227193,   0.1375267953,   0.1384756863,   0.1413933486,   0.1432610005,   0.4291891456
   0.1038389951,   0.1577966511,   0.1881750673,   0.1923034638,   0.1669777036,   0.1402443945,   0.1385085136,   0.1411396116,   0.1435998678,   0.4306755364
   0.0956063718,   0.1498544365,   0.1817030460,   0.1904331595,   0.1717752963,   0.1434291601,   0.1387861073,   0.1409204900,   0.1438906640,   0.4321651459
   0.0895679593,   0.1429653168,   0.1755934656,   0.1876687258,   0.1751467586,   0.1468828619,   0.1393364966,   0.1407557875,   0.1441420317,   0.4336548448
   0.1987438351,   0.1458644867,   0.1701828688,   0.1844295710,   0.1772190183,   0.1504012942,   0.1401739717,   0.1406677067,   0.1443644464,   0.4351436794
   0.1541612893,   0.1518823057,   0.1667297781,   0.1810706854,   0.1781585664,   0.1537673175,   0.1412810236,   0.1406702697,   0.1445659399,   0.4366270900
   0.1306417733,   0.1497699618,   0.1641372591,   0.1780026257,   0.1783171296,   0.1568801552,   0.1426478922,   0.1407862604,   0.1447615474,   0.4381096065
   0.1134212762,   0.1451835483,   0.1614698172,   0.1751277745,   0.1778587103,   0.1596169770,   0.1442196816,   0.1410230696,   0.1449594349,   0.4395874143
   0.1004614085,   0.1399676204,   0.1585797668,   0.1723715812,   0.1769421548,   0.1619236469,   0.1459395289,   0.1413890719,   0.1451703310,   0.4410609603
   0.0929055661,   0.1349009722,   0.1555441469,   0.1696896404,   0.1757029444,   0.1637900472,   0.1477482617,   0.1418887973,   0.1454055309,   0.4425320625
   0.0999331400,   0.1304644197,   0.1525311917,   0.1670913249,   0.1742546409,   0.1652404666,   0.1495907605,   0.1425229609,   0.1456765980,   0.4440053105
   0.0946040004,   0.1269010752,   0.1495525539,   0.1645298600,   0.1726358384,   0.1662857682,   0.1514059901,   0.1432820261,   0.1459917426,   0.4454821646
   0.0902002305,   0.1234895363,   0.1466306597,   0.1619948894,   0.1708866060,   0.1669546813,   0.1531412005,   0.1441526860,   0.1463583708,   0.4469662607
   0.0856623501,   0.1202757657,   0.1438347697,   0.1595260501,   0.1690659225,   0.1672991365,   0.1547602564,   0.1451202929,   0.1467840821,   0.4484639764
   0.0818104669,   0.1171912476,   0.1410726160,   0.1570808291,   0.1671726704,   0.1673404574,   0.1562244147,   0.1461611986,   0.1472717375,   0.4499782324
   0.0775211081,   0.1143469810,   0.1385196447,   0.1547474414,   0.1652893871,   0.1671489030,   0.1575238705,   0.1472584158,   0.1478265226,   0.4515187144
   0.0741244331,   0.1116306111,   0.1360339969,   0.1524656117,   0.1633963138,   0.1667331159,   0.1586358249,   0.1483837664,   0.1484461278,   0.4530882239
   0.0700491145,   0.1090167016,   0.1335772425,   0.1502124071,   0.1614885628,   0.1661193073,   0.1595486253,   0.1495121866,   0.1491261274,   0.4546909928
   0.0673658997,   0.1066609398,   0.1313878298,   0.1481107622,   0.1596546024,   0.1653916389,   0.1602831632,   0.1506300569,   0.1498666108,   0.4563385546
   0.0651757047,   0.1044430733,   0.1292719096,   0.1460708529,   0.1578414440,   0.1645397842,   0.1608312279,   0.1517095417,   0.1506580561,   0.4580315650
   0.0631923378,   0.1023243070,   0.1271843463,   0.1440685838,   0.1560390294,   0.1635774225,   0.1611976922,   0.1527298391,   0.1514914185,   0.4597728848
   0.0619224906,   0.1003593728,   0.1252137423,   0.1421453506,   0.1542794853,   0.1625435501,   0.1614009291,   0.1536783874,   0.1523589343,   0.4615683854
   0.0608198605,   0.0985428020,   0.1233593747,   0.1403040737,   0.1525679082,   0.1614568383,   0.1614556462,   0.1545431465,   0.1532503814,   0.4634211063
   0.0597232729,   0.0967826694,   0.1214975268,   0.1384811401,   0.1508647949,   0.1603057534,   0.1613630056,   0.1553093642,   0.1541519314,   0.4653293788
   0.0583938695,   0.0951338932,   0.1197306067,   0.1367250830,   0.1492053866,   0.1591272801,   0.1611435860,   0.1559742391,   0.1550543755,   0.4672961235
   0.0571608692,   0.0935766250,   0.1180416793,   0.1350294501,   0.1475868523,   0.1579285413,   0.1608116925,   0.1565337181,   0.1559463888,   0.4693205357
   0.0565505549,   0.0921101570,   0.1164288074,   0.1333925277,   0.1460098177,   0.1567174494,   0.1603815556,   0.1569866687,   0.1568173170,   0.4714004993
   0.0556860082,   0.0907220766,   0.1148798987,   0.1318096668,   0.1444718987,   0.1554988772,   0.1598660201,   0.1573339850,   0.1576574594,   0.4735328555
   0.0546367094,   0.0893975943,   0.1133837402,   0.1302734017,   0.1429692656,   0.1542757899,   0.1592754871,   0.1575791091,   0.1584568024,   0.4757131934
   0.0539302118,   0.0881570801,   0.1119777113,   0.1288032830,   0.1415159255,   0.1530623287,   0.1586251259,   0.1577290893,   0.1592085809,   0.4779371321
   0.0532092564,   0.0870109275,   0.1106799692,   0.1274102181,   0.1401200444,   0.1518680602,   0.1579276770,   0.1577904522,   0.1599084437,   0.4801993668
   0.0524643809,   0.0859155580,   0.1094286814,   0.1260627359,   0.1387610435,   0.1506823301,   0.1571866721,   0.1577659100,   0.1605509073,   0.4824910164
   0.0517057180,   0.0848543271,   0.1082022563,   0.1247491166,   0.1374314427,   0.1495031118,   0.1564094126,   0.1576592028,   0.1611330658,   0.4848036468
   0.0511386208,   0.0838117078,   0.1069762111,   0.1234546825,   0.1361216903,   0.1483264863,   0.1555995941,   0.1574755013,   0.1616530716,   0.4871277809
   0.0504648164,   0.0828212872,   0.1058066040,   0.1222062185,   0.1348505467,   0.1471675485,   0.1547680646,   0.1572243720,   0.1621129513,   0.4894562960
   0.0499740578,   0.0818774700,   0.1046868861,   0.1210004538,   0.1336158663,   0.1460266858,   0.1539194733,   0.1569124162,   0.1625149548,   0.4917794168
   0.0493409410,   0.0809651762,   0.1035956368,   0.1198262572,   0.1324100792,   0.1449002177,   0.1530562043,   0.1565451175,   0.1628629416,   0.4940855205
   0.0489890091,   0.0800860152,   0.1025362760,   0.1186841503,   0.1312336326,   0.1437900215,   0.1521821022,   0.1561286002,   0.1631649435,   0.4963611960
   0.0484551378,   0.0792398006,   0.1015103012,   0.1175745279,   0.1300868243,   0.1426973492,   0.1513008475,   0.1556686163,   0.1634370834,   0.4985863864
   0.0481476337,   0.0784136206,   0.1004984677,   0.1164864078,   0.1289620548,   0.1416182220,   0.1504129916,   0.1551698297,   0.1645468622,   0.4998899996
   0.0478876047,   0.0776626021,   0.0995873883,   0.1154645309,   0.1278898865,   0.1405746192,   0.1495306045,   0.1546472609,   0.1668934375,   0.4998899996
   0.0475789383,   0.0769483894,   0.0987186730,   0.1144799739,   0.1268501580,   0.1395532191,   0.1486506313,   0.1541029662,   0.1691710204,   0.4998899996
   0.0472826175,   0.0762555227,   0.0978700519,   0.1135206595,   0.1258346885,   0.1385489851,   0.1477725208,   0.1535385847,   0.1713767648,   0.4998899996
   0.0470249727,   0.0755764395,   0.0970295146,   0.1125793457,   0.1248386651,   0.1375590861,   0.1468964815,   0.1529562622,   0.1735090911,   0.4998899996
   0.0467359833,   0.0749335587,   0.0962343216,   0.1116745695,   0.1238746196,   0.1365927607,   0.1460278183,   0.1523603946,   0.1755699217,   0.4998899996
   0.0464852601,   0.0743111074,   0.0954604745,   0.1107936502,   0.1229338199,   0.1356444061,   0.1451652646,   0.1517523229,   0.1775574684,   0.4998899996
   0.0462295152,   0.0737020001,   0.0946972370,   0.1099305525,   0.1220119447,   0.1347113401,   0.1443087459,   0.1511332393,   0.1794708520,   0.4998899996
