 swc(1),swc(2),swc(3),swc(4),swc(5),swc(6),swc(7),swc(8),swc(9),swc(10),duplicate_swc(1),duplicate_swc(2),duplicate_swc(3),duplicate_swc(4)
   0.0604658872,   0.0986305401,   0.1007560790,   0.0675593019,   0.1439060271,   0.1897399724,   0.1256828904,   0.0723882243,   0.0677133575,   0.0539071076,   0.0603296384,   0.0985600725,   0.1007294655,   0.0675661713
   0.0598928891,   0.0984682441,   0.1006133482,   0.0674227625,   0.1435082108,   0.1893308759,   0.1253025532,   0.0722183064,   0.0677132085,   0.0537674166,   0.0597555228,   0.0983978957,   0.1005867645,   0.0674296468
   0.0585877560,   0.0981707200,   0.1004735827,   0.0672888532,   0.1431176662,   0.1889290065,   0.1249270737,   0.0720493793,   0.0677129552,   0.0536269844,   0.0584466048,   0.0981002226,   0.1004473120,   0.0672958270
   0.0586091690,   0.0979311764,   0.1003267914,   0.0671572611,   0.1427326798,   0.1885324568,   0.1245562509,   0.0718814656,   0.0677128658,   0.0534858033,   0.0584691726,   0.0978604108,   0.1003003865,   0.0671642199
   0.0609867647,   0.0980370715,   0.1002540588,   0.0670402795,   0.1423811018,   0.1881646961,   0.1242036447,   0.0717185736,   0.0677131638,   0.0533466116,   0.0608559921,   0.0979664400,   0.1002268940,   0.0670469552
   0.0577831045,   0.0978214964,   0.1002065465,   0.0669260621,   0.1420429200,   0.1878136992,   0.1238665730,   0.0715577304,   0.0677127019,   0.0532071926,   0.0576412976,   0.0977512524,   0.1001804546,   0.0669329762
   0.0562123843,   0.0975298882,   0.1001130715,   0.0668108836,   0.1417034566,   0.1874629259,   0.1235349327,   0.0713969618,   0.0677124038,   0.0530660860,   0.0560653247,   0.0974595100,   0.1000874713,   0.0668179318
   0.0550356954,   0.0970528498,   0.0999613851,   0.0666926578,   0.1413590014,   0.1871095896,   0.1232052818,   0.0712357536,   0.0677120760,   0.0529229008,   0.0548851490,   0.0969817266,   0.0999361128,   0.0666998401
   0.0561899580,   0.0968800560,   0.0997709781,   0.0665671676,   0.1409959048,   0.1867402941,   0.1228687242,   0.0710735172,   0.0677121356,   0.0527784564,   0.0560452826,   0.0968085900,   0.0997450352,   0.0665742159
   0.0558307171,   0.0967111364,   0.0995773077,   0.0664347261,   0.1406144798,   0.1863543987,   0.1225216612,   0.0709103271,   0.0677120164,   0.0526330844,   0.0556857586,   0.0966397151,   0.0995511711,   0.0664417595
   0.0559236966,   0.0965658575,   0.0993906409,   0.0663000122,   0.1402229816,   0.1859565079,   0.1221635491,   0.0707465112,   0.0677119419,   0.0524866283,   0.0557802133,   0.0964944959,   0.0993642062,   0.0663070157
   0.0559267476,   0.0964250639,   0.0992463380,   0.0661716983,   0.1398449689,   0.1855684072,   0.1218072623,   0.0705847070,   0.0677118674,   0.0523403026,   0.0557842627,   0.0963536873,   0.0992197394,   0.0661786720
   0.0556878038,   0.0963237286,   0.0991373137,   0.0660493523,   0.1394811571,   0.1851928830,   0.1214574724,   0.0704250932,   0.0677117780,   0.0521941781,   0.0555452369,   0.0962525308,   0.0991106704,   0.0660562962
   0.0653906986,   0.0964446962,   0.0990681201,   0.0659351647,   0.1391360760,   0.1848353744,   0.1211202741,   0.0702696517,   0.0677128956,   0.0520507768,   0.0652813837,   0.0963723212,   0.0990388691,   0.0659413040
   0.0654687211,   0.0974226967,   0.0991104320,   0.0658245757,   0.1387991309,   0.1844856739,   0.1207913086,   0.0701187328,   0.0677131489,   0.0519121848,   0.0653592572,   0.0973533615,   0.0990810320,   0.0658304766
   0.0625567734,   0.0978022814,   0.0991792083,   0.0657082126,   0.1384502202,   0.1841274947,   0.1204601899,   0.0699672475,   0.0677129552,   0.0517728738,   0.0624385253,   0.0977347940,   0.0991506875,   0.0657141879
   0.0593306907,   0.0976607129,   0.0992752090,   0.0656105652,   0.1381458789,   0.1838054955,   0.1201486439,   0.0698199496,   0.0677125528,   0.0516336001,   0.0592019968,   0.0975936279,   0.0992479697,   0.0656167343
   0.0593679100,   0.0975664109,   0.0993288010,   0.0655009821,   0.1378218085,   0.1834720224,   0.1198317185,   0.0696533397,   0.0677125677,   0.0514623076,   0.0592397675,   0.0974992812,   0.0993018895,   0.0655070916
   0.0576192737,   0.0971891060,   0.0992410555,   0.0653950796,   0.1374996603,   0.1831398308,   0.1195247620,   0.0695050806,   0.0677122399,   0.0513200760,   0.0574858263,   0.0971216038,   0.0992146805,   0.0654013231
   0.0748730525,   0.0973960683,   0.0991711318,   0.0652852878,   0.1371751428,   0.1828063130,   0.1192152649,   0.0693487749,   0.0677123740,   0.0511641614,   0.0747792050,   0.0973264500,   0.0991407931,   0.0652906373
   0.0614279844,   0.0979652330,   0.0992545560,   0.0651905090,   0.1368820071,   0.1824998111,   0.1189228371,   0.0691978484,   0.0677128658,   0.0510135144,   0.0613078289,   0.0978995934,   0.0992271379,   0.0651962459
   0.0619168356,   0.0978785008,   0.0992520750,   0.0650969148,   0.1365912557,   0.1821978539,   0.1186389625,   0.0690575689,   0.0677129105,   0.0508748367,   0.0617986992,   0.0978127569,   0.0992247164,   0.0651025623
   0.0631460473,   0.0977897793,   0.0992374644,   0.0650057048,   0.1363122910,   0.1819073856,   0.1183635145,   0.0689195171,   0.0677129999,   0.0507368781,   0.0630322173,   0.0977237821,   0.0992099270,   0.0650112480
   0.0601180531,   0.0977530926,   0.0992183015,   0.0649044663,   0.1360160261,   0.1816046983,   0.1180822253,   0.0687719360,   0.0677126572,   0.0505826995,   0.0599949323,   0.0976878554,   0.0991916284,   0.0649101585
   0.0593706146,   0.0975420028,   0.0991786495,   0.0648098588,   0.1357296854,   0.1813083738,   0.1178058162,   0.0686257780,   0.0677124932,   0.0504273549,   0.0592456013,   0.0974765718,   0.0991522744,   0.0648155808
   0.1186581925,   0.1071908623,   0.0994866416,   0.0647392720,   0.1354811490,   0.1810441166,   0.1175520793,   0.0684942976,   0.0677170381,   0.0502907522,   0.1186441705,   0.1071351767,   0.0994475856,   0.0647415966
   0.0877908990,   0.1088945270,   0.1009791717,   0.0646828413,   0.1352604032,   0.1808007061,   0.1173108071,   0.0683702454,   0.0677159652,   0.0501665920,   0.0877179131,   0.1088486314,   0.1009478047,   0.0646857768
   0.0801757723,   0.1072152555,   0.1018378437,   0.0646357387,   0.1350777149,   0.1805937737,   0.1170893684,   0.0682455674,   0.0677152947,   0.0500387810,   0.0800868571,   0.1071671546,   0.1018099934,   0.0646390319
   0.0793679953,   0.1069854349,   0.1023633704,   0.0645840690,   0.1348960698,   0.1803947240,   0.1168810502,   0.0681212097,   0.0677153245,   0.0499105118,   0.0792768300,   0.1069367379,   0.1023368910,   0.0645873174
   0.0733350143,   0.1052080169,   0.1025066897,   0.0645240322,   0.1347079575,   0.1801956594,   0.1166804656,   0.0679944083,   0.0677144900,   0.0497781299,   0.0732298419,   0.1051568314,   0.1024824157,   0.0645277128
   0.0662186071,   0.1030745283,   0.1022444665,   0.0644490346,   0.1344937086,   0.1799777299,   0.1164760813,   0.0678656399,   0.0677150115,   0.0496397130,   0.0661040321,   0.1030203924,   0.1022221893,   0.0644534007
   0.0776242241,   0.1018893570,   0.1017751545,   0.0643740147,   0.1342762411,   0.1797561944,   0.1162726507,   0.0677377582,   0.0677141324,   0.0494994447,   0.0775340423,   0.1018306613,   0.1017497331,   0.0643778443
   0.0943064317,   0.1034225225,   0.1016032323,   0.0643127039,   0.1340894252,   0.1795617640,   0.1160852164,   0.0676096603,   0.0677156076,   0.0493542962,   0.0942493603,   0.1033646762,   0.1015743390,   0.0643156394
   0.0702711195,   0.1036726534,   0.1016548350,   0.0642437115,   0.1338853836,   0.1793539971,   0.1158955246,   0.0674879998,   0.0677137151,   0.0492209159,   0.0701611191,   0.1036199331,   0.1016302779,   0.0642476901
   0.0952711478,   0.1049173847,   0.1016236991,   0.0641840547,   0.1336946785,   0.1791558564,   0.1157111451,   0.0673695952,   0.0677159354,   0.0490885936,   0.0952150598,   0.1048628762,   0.1015943736,   0.0641867518
   0.0670769364,   0.1036531329,   0.1017347202,   0.0641176701,   0.1334995329,   0.1789552420,   0.1155249178,   0.0672511682,   0.0677150860,   0.0489547923,   0.0669665933,   0.1036013067,   0.1017113104,   0.0641217977
   0.0608758405,   0.1009856761,   0.1013666466,   0.0640385821,   0.1332748234,   0.1787310392,   0.1153255701,   0.0671291277,   0.0677138641,   0.0488099046,   0.0607514083,   0.1009291559,   0.1013451591,   0.0640430525
   0.0606716163,   0.0997945294,   0.1008918285,   0.0639624670,   0.1330588460,   0.1785120815,   0.1151259467,   0.0670004115,   0.0677134916,   0.0486477688,   0.0605490096,   0.0997355655,   0.1008697897,   0.0639671311
   0.0590936542,   0.0988507345,   0.1003329232,   0.0638686419,   0.1328013986,   0.1782600731,   0.1149115041,   0.0668749958,   0.0677129850,   0.0484958366,   0.0589680597,   0.0987903252,   0.1003104225,   0.0638735443
   0.0621476918,   0.0984727442,   0.0998728722,   0.0637800619,   0.1325486749,   0.1780072451,   0.1146928221,   0.0667511821,   0.0677131340,   0.0483436696,   0.0620338097,   0.0984112173,   0.0998486280,   0.0637848303
   0.0592578240,   0.0980536118,   0.0995176807,   0.0636897907,   0.1322905272,   0.1777488291,   0.1144676954,   0.0666276515,   0.0677126125,   0.0481904112,   0.0591359250,   0.0979921296,   0.0994936004,   0.0636947975
   0.0584976897,   0.0975800753,   0.0992017686,   0.0635996237,   0.1320300549,   0.1774873883,   0.1142379418,   0.0665040091,   0.0677123442,   0.0480348766,   0.0583746061,   0.0975179076,   0.0991774201,   0.0636047497
   0.0575999506,   0.0971329287,   0.0988971144,   0.0635047406,   0.1317560673,   0.1772132367,   0.1139990538,   0.0663792714,   0.0677120462,   0.0478773713,   0.0574751608,   0.0970702246,   0.0988724977,   0.0635099560
   0.0565552153,   0.0966541693,   0.0986147746,   0.0634097084,   0.1314793676,   0.1769351959,   0.1137549728,   0.0662544146,   0.0677117184,   0.0477181226,   0.0564281158,   0.0965908095,   0.0985900089,   0.0634150580
   0.0563482866,   0.0962833390,   0.0983419418,   0.0633119568,   0.1311930716,   0.1766469926,   0.1135025993,   0.0661290511,   0.0677115098,   0.0475572459,   0.0562217459,   0.0962194279,   0.0983167887,   0.0633173510
   0.0564223453,   0.0960293412,   0.0981225073,   0.0632190704,   0.1309160888,   0.1763650179,   0.1132505983,   0.0660051256,   0.0677113906,   0.0473960750,   0.0562971234,   0.0959651023,   0.0980969667,   0.0632244647
   0.0902335346,   0.0988746136,   0.0980838612,   0.0631362498,   0.1306521595,   0.1760941595,   0.1130061373,   0.0658875778,   0.0677135363,   0.0472458564,   0.0901779234,   0.0988121182,   0.0980513170,   0.0631397665
   0.0729296580,   0.1003697142,   0.0984655768,   0.0630660579,   0.1304224283,   0.1758504063,   0.1127750725,   0.0657757446,   0.0677125379,   0.0471046232,   0.0728378519,   0.1003136858,   0.0984359235,   0.0630700812
   0.0653221905,   0.0997771397,   0.0987297446,   0.0629943460,   0.1301938295,   0.1756108552,   0.1125470325,   0.0656634197,   0.0677133873,   0.0469583832,   0.0652194023,   0.0997210816,   0.0987024605,   0.0629988313
   0.0608043224,   0.0987115800,   0.0987891331,   0.0629220009,   0.1299655288,   0.1753736138,   0.1123226210,   0.0655505657,   0.0677127168,   0.0468076430,   0.0606911480,   0.0986537933,   0.0987635776,   0.0629265308
   0.0592483506,   0.0978203788,   0.0986707583,   0.0628429949,   0.1297267824,   0.1751289815,   0.1120967939,   0.0654362962,   0.0677122995,   0.0466533266,   0.0591315255,   0.0977608785,   0.0986457244,   0.0628476888
   0.0580748580,   0.0971464813,   0.0984746739,   0.0627615377,   0.1294829994,   0.1748801768,   0.1118701771,   0.0653213412,   0.0677119270,   0.0464968234,   0.0579554401,   0.0970857739,   0.0984498039,   0.0627663508
   0.0890752301,   0.0979754925,   0.0983436555,   0.0626842603,   0.1292445511,   0.1746355295,   0.1116463095,   0.0652030632,   0.0677132830,   0.0463327616,   0.0890190527,   0.0979116708,   0.0983127803,   0.0626876727
   0.0716253147,   0.0997839347,   0.0985380337,   0.0626136437,   0.1290225089,   0.1744046956,   0.1114315465,   0.0650886074,   0.0677122697,   0.0461765304,   0.0715321377,   0.0997276530,   0.0985095277,   0.0626175478
   0.0637384877,   0.0992876142,   0.0986765623,   0.0625407696,   0.1287934482,   0.1741686463,   0.1112145036,   0.0649733767,   0.0677131042,   0.0460148826,   0.0636333153,   0.0992317051,   0.0986502469,   0.0625451505
   0.0604694299,   0.0983545557,   0.0986490473,   0.0624660924,   0.1285611689,   0.1739300489,   0.1109958291,   0.0648586452,   0.0677125379,   0.0458484218,   0.0603574850,   0.0982970670,   0.0986239240,   0.0624704361
   0.0600000396,   0.0977194235,   0.0985232368,   0.0623914599,   0.1283328682,   0.1736952960,   0.1107795388,   0.0647437647,   0.0677123144,   0.0456795990,   0.0598877221,   0.0976606831,   0.0984982625,   0.0623958781
   0.0586857609,   0.0972004309,   0.0983476415,   0.0623133034,   0.1280984133,   0.1734564751,   0.1105625704,   0.0646284521,   0.0677119717,   0.0455089323,   0.0585703366,   0.0971409157,   0.0983228460,   0.0623178631
   0.0577596277,   0.0967444927,   0.0981542617,   0.0622347519,   0.1278626174,   0.1732165664,   0.1103460267,   0.0645130873,   0.0677116737,   0.0453365147,   0.0576422662,   0.0966842771,   0.0981295109,   0.0622393936
   0.0568639524,   0.0963395983,   0.0979589969,   0.0621561967,   0.1276267767,   0.1729766876,   0.1101298332,   0.0643979684,   0.0677114055,   0.0451625995,   0.0567446239,   0.0962788314,   0.0979342312,   0.0621609353
   0.0565820076,   0.0960180685,   0.0977776870,   0.0620795041,   0.1273947358,   0.1727394760,   0.1099151745,   0.0642836094,   0.0677112415,   0.0449876525,   0.0564626791,   0.0959568098,   0.0977527723,   0.0620842874
   0.0968994871,   0.0996835604,   0.0977892727,   0.0620205663,   0.1271933913,   0.1725279093,   0.1097174212,   0.0641781390,   0.0677139834,   0.0448258743,   0.0968588367,   0.0996239558,   0.0977564156,   0.0620232858
   0.0720015019,   0.1009468660,   0.0982273892,   0.0619579181,   0.1269916594,   0.1723181903,   0.1095223054,   0.0640752912,   0.0677124336,   0.0446731932,   0.0719110221,   0.1008948013,   0.0981986597,   0.0619614050
   0.1066401079,   0.1020204872,   0.0985779241,   0.0619075857,   0.1268096119,   0.1721232235,   0.1093359292,   0.0639755204,   0.0677151754,   0.0445224829,   0.1066138223,   0.1019635797,   0.0985446796,   0.0619096495
   0.0897042006,   0.1075545177,   0.0994510204,   0.0618625097,   0.1266389042,   0.1719388515,   0.1091571227,   0.0638837516,   0.0677153543,   0.0443841554,   0.0896442533,   0.1075117514,   0.0994204432,   0.0618644617
   0.0739990920,   0.1054792702,   0.1001481563,   0.0618173592,   0.1264774650,   0.1717632711,   0.1089829579,   0.0637891740,   0.0677139089,   0.0442405380,   0.0739077926,   0.1054353267,   0.1001219451,   0.0618200190
   0.0685900599,   0.1029974073,   0.1003415734,   0.0617653579,   0.1263084859,   0.1715847552,   0.1088091582,   0.0636901781,   0.0677129552,   0.0440898426,   0.0684867203,   0.1029494107,   0.1003177464,   0.0617684722
   0.0656265095,   0.1012020707,   0.1001909748,   0.0617085658,   0.1261360943,   0.1714068204,   0.1086390465,   0.0635891259,   0.0677139983,   0.0439342856,   0.0655238628,   0.1011509150,   0.1001681313,   0.0617120080
   0.0631578714,   0.0999957323,   0.0998745784,   0.0616468005,   0.1259545982,   0.1712223142,   0.1084690690,   0.0634885803,   0.0677134022,   0.0437750891,   0.0630515665,   0.0999426395,   0.0998521075,   0.0616505258
   0.0601150356,   0.0988428593,   0.0994520485,   0.0615762211,   0.1257499307,   0.1710192412,   0.1082912162,   0.0633854270,   0.0677127317,   0.0436113998,   0.0600034259,   0.0987880230,   0.0994299501,   0.0615799613
   0.0602937676,   0.0980888978,   0.0990333185,   0.0615076460,   0.1255497634,   0.1708180010,   0.1081136912,   0.0632844791,   0.0677124932,   0.0434451625,   0.0601844676,   0.0980326012,   0.0990105346,   0.0615114681
   0.0778640658,   0.0981471911,   0.0988179967,   0.0614571460,   0.1253960729,   0.1706543416,   0.1079540998,   0.0631836653,   0.0677125081,   0.0432671644,   0.0777889490,   0.0980883762,   0.0987912342,   0.0614603199
   0.1258628070,   0.1144985259,   0.0999107659,   0.0614390187,   0.1252855510,   0.1705283821,   0.1078210324,   0.0631000847,   0.0677182153,   0.0431197174,   0.1258604527,   0.1144593358,   0.0998730659,   0.0614393912
   0.1375237703,   0.1240544245,   0.1039653048,   0.0614579506,   0.1252318919,   0.1704405695,   0.1077086702,   0.0630316436,   0.0677204803,   0.0429949760,   0.1375291049,   0.1240253225,   0.1039294079,   0.0614571534
   0.1055590734,   0.1211701408,   0.1083814427,   0.0614827238,   0.1251938790,   0.1703641266,   0.1075992361,   0.0629663989,   0.0677196905,   0.0428843014,   0.1055089459,   0.1211407706,   0.1083598211,   0.0614823736
   0.0918133482,   0.1161839813,   0.1088513285,   0.0614855140,   0.1251656115,   0.1703099310,   0.1075019911,   0.0628971159,   0.0677184239,   0.0427673459,   0.0917412862,   0.1161494106,   0.1088345200,   0.0614857972
   0.0834903866,   0.1122235730,   0.1081405133,   0.0614697859,   0.1251218170,   0.1702567339,   0.1074183360,   0.0628239959,   0.0677172318,   0.0426434465,   0.0834047347,   0.1121843979,   0.1081256568,   0.0614706427
