year,doy,hour,Tair,Tsoil,Relhumid,VPD,Rain,Windspeed,Solradiation
2021,151,9,12.12875,12.12875,75.13125,1.413754188,0,1.079,315.975
2021,151,10,12.45375,12.45375,73.995,1.444287833,0,1.009625,390.1125
2021,151,11,11.665625,11.665625,81.620625,1.371419901,0,1.544375,223.475
2021,151,12,10.91,10.91,88.56875,1.304173576,0,1.367125,237
2021,151,13,11.474375,11.474375,87.5,1.353875922,0,1.288875,348.5625
2021,151,14,11.3175,11.3175,85.9625,1.3401154,0,1.04225,231.275
2021,151,15,11.2325,11.2325,88.4625,1.332406383,0,0.554,294.825
2021,151,16,11.40625,11.40625,87.8,1.348239073,0,0.51575,169.1825
2021,151,17,10.33,10.33,93.375,1.25471495,0,0.5715,65.18
2021,151,18,8.56875,8.56875,93.2125,1.114562699,0,1.3015,13.288
2021,151,19,8.70125,8.70125,94.8875,1.124529812,0,2.16125,0.6215
2021,151,20,8.51375,8.51375,94.3375,1.110357513,0,0.3915,0
2021,151,21,8.7775,8.7775,95.225,1.130393063,0,0.0585,0
2021,151,22,8.58375,8.58375,94.95,1.115625361,0,1.0325,0
2021,151,23,8.17075,8.17075,94.1375,1.084882723,0,1.083,0
2021,152,0,7.50325,7.50325,94.0125,1.036596801,0,1.63925,0
2021,152,1,6.949375,6.949375,93.5125,0.998024195,0,1.72625,0
2021,152,2,6.612625,6.612625,92.6875,0.975228184,0,1.2345,0
2021,152,3,5.864125,5.864125,93.325,0.926137706,0,0.9005,0
2021,152,4,5.763875,5.763875,94.7,0.919696814,0,0.3835,0.809
2021,152,5,6.114625,6.114625,94.8625,0.942335936,0,0.04625,58.56
2021,152,6,8.547375,8.547375,91.6625,1.115903967,0,0.2785,310.7
2021,152,7,11.171875,11.171875,84.005625,1.328652831,0,0.597875,591.025
2021,152,8,13.30875,13.30875,73.525,1.527389707,0.254,1.311375,873.625
2021,152,9,14.98,14.98,66.425,1.703840847,0,1.347375,1372.625
2021,152,10,16.749375,16.749375,58.965,1.90817247,0,1.009375,1617.375
2021,152,11,18.65875,18.65875,51.585,2.150418872,0,0.8105,1689.125
2021,152,12,19.45125,19.45125,47.881875,2.259289138,0,1.005625,1403.375
2021,152,13,19.589375,19.589375,46.676875,2.279270001,0,1.223875,879.25
2021,152,14,17.818125,17.818125,53.804375,2.039290062,0,1.19275,394.725
2021,152,15,19.37125,19.37125,47.725,2.249967051,0,1.516,1202.15
2021,152,16,19.899375,19.899375,41.486875,2.323337117,0,0.87025,757.4
2021,152,17,18.4625,18.4625,44.208125,2.124299388,0,0.590625,185.975
2021,152,18,15.113125,15.113125,60.345625,1.735393841,0.889,0.704625,17.671375
2021,152,19,11.430625,11.430625,81.44875,1.350124673,0.254,0.602375,4.833375
2021,152,20,12.131875,12.131875,76.49125,1.414173667,0,0.84525,0
2021,152,21,12.335625,12.335625,65.724375,1.432968538,0,1.66475,0
2021,152,22,11.768125,11.768125,64.37375,1.380437273,0,0.4285,0
2021,152,23,10.90125,10.90125,68.44625,1.303378067,0,2.53075,0
2021,153,0,10.7425,10.7425,68.9825,1.289683208,0,2.253,0
2021,153,1,11.06375,11.06375,66.73625,1.317568243,0,2.49425,0
2021,153,2,10.275,10.275,76.875,1.250482092,0,0.42,0
2021,153,3,9.44875,9.44875,78.23,1.182746093,0,0.58,0
2021,153,4,9.6675,9.6675,71.94375,1.200224987,0,0.93475,0.8665
2021,153,5,9.235,9.235,76.65375,1.166060856,0,1.38275,77.095
2021,153,6,12.6025,12.6025,64.785,1.464322144,0,0.83975,422.8
2021,153,7,16.8525,16.8525,52.08,1.920549605,0,0.68125,822.95
2021,153,8,18.3625,18.3625,48.27,2.11077886,0,1.3785,1177.5
2021,153,9,19.9525,19.9525,40.511875,2.330999995,0,2.10425,1542.25
2021,153,10,20.958125,20.958125,39.508125,2.479795319,0,1.785125,1471.25
2021,153,11,22.06375,22.06375,38.443125,2.654412455,0,1.92225,1865.875
2021,153,12,23.35875,23.35875,34.09125,2.869979693,0,1.728375,1856.75
2021,153,13,20.956875,20.956875,39.20125,2.48066517,0,1.679375,272.9
2021,153,14,16.0775,16.0775,59.59625,1.846968181,0.635,1.198875,19.2275
2021,153,15,12.195625,12.195625,84.89125,1.420150102,1.016,0.323375,33.52875
2021,153,16,13.8775,13.8775,76.57,1.589120936,0,1.361,413.35
2021,153,17,13.729375,13.729375,77.0575,1.570101794,0,1.1565,398.15
2021,153,18,13.5375,13.5375,75.585625,1.550488543,0,0.32825,130.69375
2021,153,19,12.1475,12.1475,81.136875,1.41551579,0,0.705125,9.133375
2021,153,20,11.87875,11.87875,78.208125,1.390496654,0,1.206375,0
2021,153,21,11.385625,11.385625,77.376875,1.345921896,0,0.991875,0
2021,153,22,11.30125,11.30125,77.04375,1.338434177,0,0.82,0
2021,153,23,10.58,10.58,78.1575,1.275951504,0,0.33775,0
2021,154,0,9.72125,9.72125,83.6375,1.204629713,0,0.09775,0
2021,154,1,9.41,9.41,85.875,1.179707108,0,0.10675,0
2021,154,2,9.50375,9.50375,84.95,1.187169557,0,0.4855,0
2021,154,3,9.505,9.505,84.6625,1.187252166,0,0.6115,0
2021,154,4,9.48625,9.48625,81.36125,1.185714884,0,0.784,1.01025
2021,154,5,10.5125,10.5125,76.90125,1.270348715,0,1.329,80.8025
2021,154,6,12.6325,12.6325,72.3075,1.463507571,0,1.58075,432.825
2021,154,7,16.07,16.07,60.6075,1.827192395,0,1.487,834.025
2021,154,8,19.73875,19.73875,46.9725,2.302620999,0,0.803,1228.375
2021,154,9,21.92875,21.92875,34.17125,2.632734528,0,1.003125,1543.125
2021,154,10,23.13875,23.13875,39.04125,2.832209052,0,1.46375,1740.5
2021,154,11,23.898125,23.898125,41.483125,2.964859608,0,1.816625,1943.5
2021,154,12,24.149375,24.149375,37.769375,3.009663205,0,2.001125,1937.375
2021,154,13,24.979375,24.979375,33.084375,3.16296936,0,1.9225,1866.75
2021,154,14,25.216875,25.216875,30.1475,3.208110222,0,1.792125,1446.125
2021,154,15,25.08125,25.08125,28.589375,3.183928573,0,1.326,1069.1
2021,154,16,23.223125,23.223125,31.384375,2.849615551,0,0.870125,228.6875
2021,154,17,20.150625,20.150625,42.935,2.3616119,0,0.495,53.39
2021,154,18,19.773125,19.773125,44.653125,2.304762937,0,0.075375,54.3925
2021,154,19,19.0975,19.0975,45.7325,2.209623509,0,0.163125,2.193375
2021,154,20,18.653125,18.653125,45.310625,2.148784531,0,0.644,0
2021,154,21,18.18625,18.18625,45.415,2.087129346,0,0.751,0
2021,154,22,16.499375,16.499375,51.613125,1.876815233,0,0.10525,0
2021,154,23,15.92625,15.92625,56.33,1.808838336,0,0.7505,0
2021,155,0,15.4475,15.4475,61.066875,1.753862785,0,0.92075,0
2021,155,1,15.07,15.07,64.175,1.711808628,0,0.958375,0
2021,155,2,14.486875,14.486875,66.07375,1.648683837,0,0.988875,0
2021,155,3,13.59625,13.59625,68.19375,1.556712804,0,0.567958333,0
2021,155,4,12.64125,12.64125,70.77625,1.46206524,0,0.22675,1.01675
2021,155,5,11.345,11.345,77.64875,1.343227348,0,0.31525,82.895
2021,155,6,15.03625,15.03625,60.5125,1.712199844,0,1.7685,433.225
2021,155,7,18.8675,18.8675,45.65625,2.180988931,0,1.1395,835.225
2021,155,8,21.75125,21.75125,37.12875,2.605911462,0,0.446875,1230.75
2021,155,9,23.816875,23.816875,34.4775,2.950081759,0,1.113,1541.25
2021,155,10,24.07125,24.07125,37.748125,2.995914343,0,1.464625,1769.5
2021,155,11,25.354375,25.354375,31.67,3.234688214,0,1.3515,1915.875
2021,155,12,26.514375,26.514375,26.473125,3.464757908,0,1.327125,1769.5
2021,155,13,27.031875,27.031875,24.1475,3.571535134,0,1.468875,1639.375
2021,155,14,27.19625,27.19625,22.88875,3.606465084,0,1.265625,1309.95
2021,155,15,27.980625,27.980625,20.93625,3.774925309,0,1.583375,1362.25
2021,155,16,27.725,27.725,20.263125,3.719124397,0,1.53925,997.625
2021,155,17,26.710625,26.710625,20.91375,3.505494818,0,1.261125,502.6
2021,155,18,24.691875,24.691875,24.011875,3.111275727,0,1.11575,148.1875
2021,155,19,21.9475,21.9475,30.17,2.635667183,0,0.358375,11.019875
2021,155,20,20.609375,20.609375,37.5725,2.426477634,0,0.906125,0
2021,155,21,20.061875,20.061875,41.056875,2.345639759,0,1.439625,0
2021,155,22,19.2925,19.2925,44.038125,2.236475049,0,1.128125,0
2021,155,23,17.801875,17.801875,48.75125,2.037957187,0,0.280375,0
2021,156,0,16.44375,16.44375,53.43,1.86926385,0,0.928,0
2021,156,1,15.135625,15.135625,61.668125,1.719213528,0,1.47975,0
2021,156,2,14.618125,14.618125,64.565,1.662681497,0,1.727125,0
2021,156,3,13.61,13.61,68.726875,1.55826513,0,0.92125,0
2021,156,4,12.506875,12.506875,73.220625,1.449333295,0,0.515,1.363875
2021,156,5,11.5625,11.5625,77.19125,1.36284552,0,0.847,85.77
2021,156,6,15.895,15.895,61.0125,1.810001286,0,1.156,437.225
2021,156,7,21.36375,21.36375,39.10875,2.551439336,0,1.26725,836.1
2021,156,8,25.5025,25.5025,25.695,3.265616446,0,0.667583333,1225.125
2021,156,9,27.281875,27.281875,24.909375,3.624434942,0,1.005,1538.625
2021,156,10,28.131875,28.131875,24.446875,3.808640843,0,1.442125,1766.375
2021,156,11,28.736875,28.736875,21.6725,3.945005629,0,1.6115,1898.75
2021,156,12,29.396875,29.396875,22.414375,4.098574293,0,1.854625,1921.5
2021,156,13,30.015625,30.015625,19.4125,4.246975954,0,1.771375,1835.5
2021,156,14,29.948125,29.948125,19.629375,4.233234684,0,1.883625,1300.9125
2021,156,15,25.339375,25.339375,27.013125,3.24809857,0,1.673875,91.45625
2021,156,16,21.9125,21.9125,34.291875,2.631862793,0,1.1715,109.72375
2021,156,17,22.918125,22.918125,27.975,2.794166699,0,1.52225,166.7125
2021,156,18,21.989375,21.989375,29.8925,2.640976593,0,0.70625,107.1625
2021,156,19,19.46625,19.46625,39.41,2.262817269,0,1.38775,8.894625
2021,156,20,18.725625,18.725625,38.293125,2.158519144,0,2.068125,0
2021,156,21,18.479375,18.479375,38.471875,2.126109343,0,2.008,0
2021,156,22,17.08875,17.08875,42.3275,1.947654723,0,1.4075,0
2021,156,23,16.00375,16.00375,45.739375,1.817567512,0,0.84825,0
2021,157,0,15.581875,15.581875,44.748125,1.769291094,0,0.487625,0
2021,157,1,14.8575,14.8575,47.713125,1.688979642,0,1.443625,0
2021,157,2,14.3825,14.3825,49.77,1.637635862,0,1.958791667,0
2021,157,3,14.97875,14.97875,44.73375,1.701785499,0,2.66175,0
2021,157,4,14.60625,14.60625,45.0925,1.661489849,0,2.15925,1.005
2021,157,5,16.1425,16.1425,41.75875,1.838129772,0,1.8795,88.355
2021,157,6,20.1275,20.1275,35.42625,2.358141514,0,1.58775,435.1
2021,157,7,23.89625,23.89625,28.32125,2.967737788,0,1.53,834.675
2021,157,8,26.3825,26.3825,22.601875,3.441675925,0,1.271291667,1213.75
2021,157,9,27.841875,27.841875,19.868125,3.745550262,0,1.04225,1497.375
2021,157,10,29.428125,29.428125,17.0625,4.10815453,0,1.028125,1783.625
2021,157,11,30.559375,30.559375,15.609375,4.38212655,0,1.198125,1908.125
2021,157,12,31.555,31.555,14.306875,4.637284959,0,1.13325,1812
2021,157,13,31.3575,31.3575,14.35125,4.592770575,0,1.460375,1513.25
2021,157,14,27.9,27.9,20.10875,3.793728579,0,2.3965,531.0375
2021,157,15,25.92875,25.92875,24.135625,3.352202509,0,1.437375,338.05
2021,157,16,23.759375,23.759375,31.845625,2.939936171,0,1.074875,265.5625
2021,157,17,22.3925,22.3925,38.073125,2.706997999,0,0.622125,229.8125
2021,157,18,21.504375,21.504375,37.96875,2.564901371,0,0.38775,90.04625
2021,157,19,19.580625,19.580625,46.0175,2.277379157,0,0.631625,9.55025
2021,157,20,18.865625,18.865625,45.706875,2.177502176,0,0.983,0
2021,157,21,18.258125,18.258125,46.070625,2.096508046,0,1.977375,0
2021,157,22,16.808125,16.808125,52.075625,1.91342742,0,2.763875,0
2021,157,23,15.5025,15.5025,55.55875,1.76021303,0,2.678125,0
2021,158,0,14.694375,14.694375,58.27875,1.670854191,0,2.40825,0
2021,158,1,14.385625,14.385625,59.315,1.637862082,0,2.2925,0
2021,158,2,13.84125,13.84125,59.38625,1.581446831,0,2.82375,0
2021,158,3,13.935,13.935,57.35875,1.590964858,0,2.10775,0
2021,158,4,13.42875,13.42875,57.855,1.53927455,0,1.48225,0.73125
2021,158,5,14.20875,14.20875,54.34875,1.620712371,0,1.4385,83.6225
2021,158,6,19.08875,19.08875,39.76,2.222048325,0,0.7955,376.45
2021,158,7,23.33375,23.33375,28.42,2.871807593,0,0.612,804.15
2021,158,8,26.33125,26.33125,21.514375,3.429083547,0,0.4975,1213.625
2021,158,9,28.605,28.605,16.56375,3.918279796,0,0.790875,1522.375
2021,158,10,30.156875,30.156875,16.41375,4.282480511,0,1.15175,1752.75
2021,158,11,30.69375,30.69375,19.636875,4.417654882,0,1.857,1834.75
2021,158,12,30.5325,30.5325,18.06875,4.378093791,0,1.91275,1205.725
2021,158,13,26.954375,26.954375,16.123125,3.562972054,0,2.18175,205.7375
2021,158,14,26.0825,26.0825,19.33125,3.388584267,0,0.74075,538.3375
2021,158,15,29.34125,29.34125,16.3475,4.08567677,0,1.600125,1219
2021,158,16,29.853125,29.853125,13.51625,4.207264994,0,1.695,896.5375
2021,158,17,28.831875,28.831875,14.281875,3.968964417,0,1.404125,490.1625
2021,158,18,26.774375,26.774375,17.386875,3.519901376,0,0.98375,160.1975
2021,158,19,23.828125,23.828125,23.3475,2.955618081,0,0.424,11.766
2021,158,20,21.808125,21.808125,26.96625,2.612596381,0,0.15225,0
2021,158,21,19.793125,19.793125,33.635,2.307287396,0,0.611375,0
2021,158,22,19.36125,19.36125,39.17125,2.246103144,0,0.44975,0
2021,158,23,18.759375,18.759375,59.1475,2.163637687,0,0.413375,0
2021,159,0,17.274375,17.274375,67.035,1.971081431,0,0.08025,0
2021,159,1,14.39375,14.39375,73.1875,1.641089436,0,0.5835,0
2021,159,2,13.1975,13.1975,71.98125,1.516316135,0,1.079,0
2021,159,3,12.89,12.89,70.28,1.486112393,0,1.22425,0
2021,159,4,13.06375,13.06375,69.8325,1.503173683,0,1.24575,0.7755
2021,159,5,12.90125,12.90125,66.9275,1.488170412,0,1.16475,87.155
2021,159,6,16.89375,16.89375,51.89625,1.934437611,0,1.2685,430.45
2021,159,7,20.14875,20.14875,43.42875,2.358651786,0,0.8145,433
2021,159,8,24.30375,24.30375,30.2525,3.052657413,0,0.50175,1184.75
2021,159,9,28.465625,28.465625,19.528125,3.885934134,0,0.9005,1520.125
2021,159,10,30.23875,30.23875,21.655,4.302322857,0,1.877625,1760.125
2021,159,11,30.20625,30.20625,20.194375,4.294546444,0,2.629,1877.375
2021,159,12,31.97875,31.97875,9.7055,4.75155894,0,2.51175,1860.625
2021,159,13,33.290625,33.290625,5.0023125,5.114113026,0,2.492,1803.25
2021,159,14,33.795,33.795,4.6943125,5.260625246,0,2.394,1615
2021,159,15,33.583125,33.583125,4.9504375,5.198680606,0,2.204625,1309.5
2021,159,16,33.06,33.06,4.5939375,5.04890636,0,2.325125,980.875
2021,159,17,31.72125,31.72125,5.0820625,4.682962158,0,1.986125,498.2
2021,159,18,29.589375,29.589375,6.708375,4.149642855,0,1.265875,155.33125
2021,159,19,24.845,24.845,9.3710625,3.14768744,0,0.528,14.680875
2021,159,20,22.4625,22.4625,10.0125,2.718371675,0,0.940875,0
2021,159,21,21.22875,21.22875,10.385,2.521173851,0,0.691625,0
2021,159,22,19.810625,19.810625,12.77375,2.315312504,0,0.89025,0
2021,159,23,17.55875,17.55875,16.8875,2.006304265,0,1.206375,0
2021,160,0,17.31,17.31,17.28,1.975021516,0,1.323625,0
2021,160,1,17.429375,17.429375,16.94125,1.99137914,0,1.529875,0
2021,160,2,17.403125,17.403125,17.745625,1.991936042,0,2.374625,0
2021,160,3,16.3675,16.3675,17.404375,1.860546409,0,2.5445,0
2021,160,4,16.51625,16.51625,14.895625,1.878256357,0,2.483875,1.423875
2021,160,5,16.87125,16.87125,15.0625,1.922014806,0,3.467,91.49
2021,160,6,20.8125,20.8125,14.19625,2.463418671,0,3.528,413.375
2021,160,7,25.1075,25.1075,11.27375,3.195621031,0,2.83125,820.275
2021,160,8,29.020625,29.020625,9.085,4.015587081,0,1.47375,1214.75
2021,160,9,31.2875,31.2875,7.4691875,4.568589384,0,1.2855,1522.625
2021,160,10,32.155,32.155,7.039,4.79835033,0,1.47225,1756.75
2021,160,11,32.645,32.645,7.1465,4.932684521,0,1.304875,1866
2021,160,12,33.40125,33.40125,6.5481875,5.148287651,0,1.469125,1904.625
2021,160,13,33.94125,33.94125,6.0925,5.303616027,0,1.619625,1816
2021,160,14,34.475625,34.475625,5.1135625,5.464494172,0,1.537375,1630.625
2021,160,15,34.3175,34.3175,4.467,5.416694324,0,1.36375,1356.375
2021,160,16,33.344375,33.344375,4.7561875,5.129958149,0,1.425,917.2625
2021,160,17,32.15125,32.15125,5.173,4.799745377,0,1.41975,489.5375
2021,160,18,29.811875,29.811875,6.9143125,4.201057249,0,1.0935,147.13
2021,160,19,26.620625,26.620625,9.10875,3.489629526,0,0.490625,13.50375
2021,160,20,24.07625,24.07625,10.8025,2.996660069,0,0.103375,0
2021,160,21,22.99375,22.99375,11.151875,2.807815686,0,0.032,0
2021,160,22,22.44,22.44,15.188125,2.714755952,0,0.17575,0
2021,160,23,20.601875,20.601875,20.740625,2.426626998,0,0.015375,0
2021,161,0,19.759375,19.759375,22.608125,2.302807254,0,0.001125,0
2021,161,1,20.82375,20.82375,20.96625,2.460048464,0,0.17725,0
2021,161,2,17.573125,17.573125,19.329375,2.013851756,0,1.194125,0
2021,161,3,15.979375,15.979375,19.76125,1.817549295,0,1.460375,0
2021,161,4,15.215625,15.215625,20.01625,1.728076655,0,1.673625,1.19725
2021,161,5,16.043125,16.043125,17.35875,1.823966155,0,0.88175,59.7525
2021,161,6,18.11125,18.11125,17.59625,2.089632143,0,0.21525,384
2021,161,7,24.1,24.1,13.12,3.006722196,0,1.64375,838.9
2021,161,8,29.044375,29.044375,9.71875,4.023002514,0,0.611875,1228.5
2021,161,9,31.645625,31.645625,8.099,4.664315021,0,0.835625,1532.375
2021,161,10,32.81875,32.81875,9.676875,4.981388067,0,1.4095,1755.875
2021,161,11,34.26875,34.26875,5.9745625,5.402388875,0,1.744875,1895.125
2021,161,12,35.8825,35.8825,3.767125,5.90659489,0,2.38475,1919.5
2021,161,13,36.111875,36.111875,2.918125,5.981080007,0,3.234625,1838.875
2021,161,14,35.889375,35.889375,2.818125,5.90818662,0,3.43075,1639.625
2021,161,15,35.369375,35.369375,2.8165625,5.740893819,0,3.198125,1366.75
2021,161,16,34.99625,34.99625,3.0665625,5.623859867,0,2.492375,1006.5
2021,161,17,33.1775,33.1775,3.60525,5.082964999,0,2.317625,467.9625
2021,161,18,31.38,31.38,4.210375,4.597344254,0,2.3355,184.90125
2021,161,19,27.88375,27.88375,6.0456875,3.757708052,0,1.36525,12.708875
2021,161,20,25.165625,25.165625,7.7988125,3.200046862,0,0.575875,0
2021,161,21,23.90625,23.90625,8.4615,2.967537854,0,0.127875,0
2021,161,22,23.82,23.82,8.1918125,2.951264981,0,0.225,0
2021,161,23,23.545625,23.545625,8.1021875,2.90323393,0,0.166375,0
2021,162,0,20.810625,20.810625,11.0828125,2.465898894,0,1.241875,0
2021,162,1,19.860625,19.860625,12.3375,2.316774749,0,2.07775,0
2021,162,2,19.535,19.535,12.95625,2.270643063,0,2.42025,0
2021,162,3,18.98625,18.98625,13.82875,2.194058131,0,2.50675,0
2021,162,4,17.44625,17.44625,15.89625,1.994475468,0,2.61875,1.239
2021,162,5,17.878125,17.878125,15.429375,2.048315704,0,2.535125,83.985
2021,162,6,20.21,20.21,16.02125,2.368099126,0,2.73675,338.95
2021,162,7,24.505,24.505,12.11125,3.086982526,0,2.618,766.725
2021,162,8,29.215,29.215,8.975625,4.064351956,0,1.33475,1232.25
2021,162,9,31.515,31.515,6.7186875,4.630766007,0,0.707375,1503.125
2021,162,10,31.50875,31.50875,8.59375,4.626438681,0,1.981875,1724.875
2021,162,11,32.719375,32.719375,7.6665625,4.952507814,0,2.16,1897.25
2021,162,12,32.038125,32.038125,12.386875,4.765834533,0,2.691875,1914.75
2021,162,13,31.46625,31.46625,13.2525,4.613556195,0,2.535375,1819.625
2021,162,14,30.9875,30.9875,13.04,4.489277679,0,2.560125,1624.875
2021,162,15,30.4625,30.4625,12.74625,4.356846015,0,2.48475,1346.5
2021,162,16,29.858125,29.858125,12.13375,4.208379967,0,2.176,998
2021,162,17,28.4125,28.4125,12.40125,3.872668773,0,2.127625,514.7125
2021,162,18,26.181875,26.181875,14.275625,3.399064711,0,1.89775,158.755
2021,162,19,23.56125,23.56125,18.411875,2.906405233,0,1.5335,15.79525
2021,162,20,21.900625,21.900625,21.305625,2.626762415,0,1.347625,0
2021,162,21,20.485625,20.485625,23.615625,2.409020426,0,0.749,0
2021,162,22,18.92,18.92,27.359375,2.185705709,0,0.27675,0
2021,162,23,16.761875,16.761875,31.1975,1.911127209,0,0.0355,0
2021,163,0,14.306875,14.306875,37.4525,1.629937414,0,0.0365,0
2021,163,1,13.13625,13.13625,40.049375,1.510263479,0,0.04175,0
2021,163,2,12.42375,12.42375,42.7575,1.441482014,0,0.032,0
2021,163,3,11.986875,11.986875,44.5875,1.400467889,0,0.19475,0
2021,163,4,11.6575,11.6575,47.62875,1.370355724,0,0.421125,1.43725
2021,163,5,12.1275,12.1275,48.69875,1.414480116,0,1.4495,88.155
2021,163,6,16.61,16.61,50.42125,1.894907911,0,0.80375,395.175
2021,163,7,19.75625,19.75625,58.255,2.30410504,0,0.8885,790.125
2021,163,8,22.061875,22.061875,54.501875,2.655064458,0,0.79025,1179
2021,163,9,24.041875,24.041875,44.665625,2.993061603,0,1.034875,1499.25
2021,163,10,26.068125,26.068125,36.66625,3.374468364,0,1.633,1741.75
2021,163,11,26.634375,26.634375,43.10125,3.488679448,0,1.780875,1788.25
2021,163,12,27.0025,27.0025,46.025625,3.566218641,0,2.050125,1563
2021,163,13,27.025625,27.025625,46.013125,3.570475333,0,2.256875,1386.625
2021,163,14,27.119375,27.119375,45.37375,3.59235435,0,2.022,833.85
2021,163,15,25.01,25.01,54.58125,3.169584763,0,1.17975,134.39625
2021,163,16,25.045625,25.045625,42.435625,3.179151099,0,1.94475,30.51875
2021,163,17,26.18375,26.18375,18.665,3.397245636,0,1.46325,6.687875
2021,163,18,24.749375,24.749375,42.080625,3.121852485,0,3.25875,7.839125
2021,163,19,23.77,23.77,33.76,2.941495206,0,2.575875,11.35725
2021,163,20,23.576875,23.576875,23.764375,2.907440638,0,0.43325,0
2021,163,21,20.861875,20.861875,36.4675,2.467046329,0,0.954625,0
2021,163,22,18.93125,18.93125,50.153125,2.187508799,0,0.957625,0
2021,163,23,18.121875,18.121875,55.463125,2.078365831,0,0.54625,0
2021,164,0,18.38625,18.38625,50.958125,2.113317778,0,0.207375,0
2021,164,1,17.00375,17.00375,56.8825,1.93857771,0,0.29175,0
2021,164,2,15.125,15.125,66.425,1.718012065,0,0.029,0
2021,164,3,15.24,15.24,69.63625,1.730794533,0,0.27475,0
2021,164,4,13.39375,13.39375,73.33875,1.536413773,0,0.97575,0.806
2021,164,5,13.7225,13.7225,74.2775,1.570915023,0,0.06575,75.8
2021,164,6,18.465,18.465,60.28875,2.128838398,0,0.14475,389.85
2021,164,7,21.4475,21.4475,46.25875,2.556206519,0,0.5395,788.525
2021,164,8,23.663125,23.663125,39.2425,2.92482358,0,1.291625,1133.375
2021,164,9,25.796875,25.796875,32.663125,3.321225182,0,1.9875,1435.125
2021,164,10,27.491875,27.491875,29.38875,3.669776182,0,2.1285,1637.75
2021,164,11,29.29125,29.29125,27.055,4.075329509,0,2.2605,1775.75
2021,164,12,30.79,30.79,23.110625,4.43973014,0,2.475125,1850.5
2021,164,13,31.846875,31.846875,21.155625,4.71593653,0,2.355375,1790.875
2021,164,14,32.93,32.93,19.185,5.012048588,0,2.4245,1581.125
2021,164,15,32.493125,32.493125,18.77375,4.89122063,0,2.3095,1106.725
2021,164,16,32.396875,32.396875,19.136875,4.864319736,0,2.51225,1016.3375
2021,164,17,31.085625,31.085625,21.508125,4.517442928,0,2.26275,507.575
2021,164,18,29.51375,29.51375,23.22375,4.126578316,0,2.301,198.675
2021,164,19,27.9225,27.9225,25.370625,3.762654188,0,1.905125,24.813
2021,164,20,25.8625,25.8625,28.035,3.334547449,0,1.095375,0
2021,164,21,24.678125,24.678125,31.13625,3.106238172,0,0.93425,0
2021,164,22,22.530625,22.530625,48.408125,2.731465328,0,0.412125,0
2021,164,23,20.855625,20.855625,60.02,2.463645296,0,0.19725,0
2021,165,0,19.93,19.93,66.710625,2.327021154,0,0.346875,0
2021,165,1,18.944375,18.944375,77.94625,2.188446129,0,0.641375,0
2021,165,2,18.13375,18.13375,86.70625,2.080085182,0,0.79575,0
2021,165,3,17.215,17.215,92.09375,1.963138632,0,0.194375,0
2021,165,4,16.105625,16.105625,93.81875,1.830282262,0,0.01325,1.03875
2021,165,5,14.53375,14.53375,95.4,1.65426183,0,0.778,80.35
2021,165,6,17.1475,17.1475,95.05,1.956075294,0,0.54625,358.5
2021,165,7,21.395,21.395,62.37125,2.554598616,0,0.46775,784.8
2021,165,8,24.313125,24.313125,48.49625,3.043571687,0,1.277375,1174.375
2021,165,9,27.77,27.77,28.90375,3.730807582,0,2.178875,1492.5
2021,165,10,29.155,29.155,27.69875,4.04166169,0,2.062375,1724.5
2021,165,11,30.65875,30.65875,25.5725,4.407218983,0,1.95625,1856.375
2021,165,12,32.35,32.35,21.088125,4.85139846,0,2.1215,1883.5
2021,165,13,33.176875,33.176875,18.65875,5.082390912,0,2.239625,1799
2021,165,14,33.533125,33.533125,16.799375,5.184188892,0,2.280125,1603.625
2021,165,15,33.4725,33.4725,16.538125,5.166408079,0,2.362875,1323.75
2021,165,16,32.984375,32.984375,15.6525,5.027409311,0,2.258,942.1
2021,165,17,31.325625,31.325625,16.60875,4.580555239,0,1.8805,424.5875
2021,165,18,28.826875,28.826875,19.4325,3.966618999,0,0.77175,71.65125
2021,165,19,27.27625,27.27625,25.43375,3.622662027,0,0.72025,9.648375
2021,165,20,26.3025,26.3025,30.62,3.42089176,0,1.233375,0
2021,165,21,25.138125,25.138125,34.0225,3.19259773,0,1.1765,0
2021,165,22,23.866875,23.866875,42.915,2.959194838,0,2.35625,0
2021,165,23,22.541875,22.541875,46.2675,2.731226338,0,2.339875,0
2021,166,0,21.336875,21.336875,48.62125,2.537541366,0,2.007625,0
2021,166,1,20.596875,20.596875,51.0425,2.424622561,0,1.78075,0
2021,166,2,19.689375,19.689375,49.83625,2.292367552,0,1.25475,0
2021,166,3,18.83,18.83,50.275,2.172762815,0,1.330625,0
2021,166,4,17.684375,17.684375,51.753125,2.022065496,0,1.073625,1.1225
2021,166,5,17.73125,17.73125,50.035,2.028605385,0,1.32275,66.145
2021,166,6,20.71875,20.71875,41.38375,2.44885512,0,1.1435,378.825
2021,166,7,25.04375,25.04375,25.63625,3.182476129,0,1.09825,754.975
2021,166,8,28.289375,28.289375,15.66875,3.845341679,0,1.83525,1177.875
2021,166,9,29.934375,29.934375,17.396875,4.228042489,0,1.9995,1510.875
2021,166,10,31.444375,31.444375,17.825,4.610009036,0,1.841375,1749.875
2021,166,11,32.3875,32.3875,16.79125,4.861186872,0,2.110625,1784.5
2021,166,12,33.53,33.53,16.056875,5.183102274,0,2.221375,1878.125
