"year","doy","hour","Tair","Tsoil","Relhumidity","VPD","Rain","Windspeed","Solradiation"
2010,75,14,7.971,0.358,64.587,0.3793,0,5.31,387.58
2010,75,15,5.615,0.29,78.247,0.1981,0,5.053,562.79
2010,75,16,4.478,0.145,79.361,0.1736,0,3.977,333.22
2010,75,17,2.562,0.092,76.828,0.1703,0,6.003,66.908
2010,75,18,1.438,-1.264,76.324,0.1605,0,5.05,0
2010,75,19,0.164,-1.231,76.787,0.1435,0,3.857,0
2010,75,20,-0.171,-1.185,74.544,0.1536,0,5.983,0
2010,75,21,-0.025,-1.157,74.858,0.1533,0,4.197,0
2010,75,22,0.171,-1.069,70.445,0.1828,0,5.22,0
2010,75,23,-0.393,-0.017,78.441,0.128,0,4.34,0
2010,76,0,-0.634,-0.018,79.813,0.1178,0,3.725,0
2010,76,1,-1.164,-0.016,78.412,0.1211,0,3.11,0
2010,76,2,-1.427,-0.003,77.886,0.1217,0,3.84,0
2010,76,3,-1.422,-0.01,75.846,0.133,0,4.027,0
2010,76,4,-1.499,-0.003,73.051,0.1475,0,2.053,0
2010,76,5,-1.624,-0.009,74.543,0.1381,0,0.48,0
2010,76,6,-1.41,-0.01,77.405,0.1245,0,1.207,0
2010,76,7,-0.994,0.111,76.352,0.1344,0,0.377,111.85
2010,76,8,0.248,0.193,66.503,0.2084,0,1.197,335.4
2010,76,9,1.796,0.213,55.588,0.3089,0,2.52,519.58
2010,76,10,2.55,0.151,53.995,0.3377,0,1.3,620.69
2010,76,11,3.373,0.292,52.534,0.3694,0,1.237,543.2
2010,76,12,3.961,0.23,51.331,0.3949,0,2.203,688.03
2010,76,13,4.807,0.181,46.635,0.4594,0,1.71,672.61
2010,76,14,5.573,0.292,45.093,0.4986,0,2.237,527.48
2010,76,15,5.745,0.292,47.659,0.481,0,2.803,491.48
2010,76,16,5.245,-0.047,51.204,0.4331,0,3.37,297.27
2010,76,17,4.491,-0.344,53.721,0.3897,0,3.913,111.85
2010,76,18,3.186,-0.03,55.851,0.3391,0,3.187,0
2010,76,19,2.455,-0.057,57.023,0.3134,0,2.977,0
2010,76,20,1.063,-0.027,66.867,0.2187,0,3.337,0
2010,76,21,0.036,-0.024,73.358,0.1632,0,2.707,0
2010,76,22,0.578,-0.023,70.79,0.1861,0,2.853,0
2010,76,23,0.515,-0.023,69.193,0.1954,0,2.467,0
2010,77,0,0.252,-0.024,70.463,0.1838,0,1.56,0
2010,77,1,-0.265,-0.026,71.26,0.1722,0,1.87,0
2010,77,2,-0.943,-0.018,72.901,0.1545,0,1.697,0
2010,77,3,-0.893,-0.018,67.446,0.1863,0,2.377,0
2010,77,4,-1.248,-0.021,65.85,0.1905,0,1.713,0
2010,77,5,-1.649,-0.018,67.429,0.1764,0,1.52,0
2010,77,6,-1.82,-0.018,68.922,0.1662,0,1.233,8.042
2010,77,7,-1.099,0.097,65.866,0.1925,0,1.083,157.83
2010,77,8,0.202,0.147,49.009,0.3162,0,1.06,365.65
2010,77,9,1.548,0.289,45.534,0.3722,0,2.04,548.83
2010,77,10,2.387,0.147,38.503,0.4463,0,1.893,687.79
2010,77,11,3.827,0.216,31.403,0.5513,0,1.64,760.49
2010,77,12,4.767,0.206,22.85,0.6623,0,2.393,786.29
2010,77,13,6.015,0.116,18.439,0.7637,0,2.09,749.91
2010,77,14,6.809,0.041,25.356,0.7383,0,2.517,648.4
2010,77,15,7.426,0.254,25.466,0.7691,0,1.84,491.25
2010,77,16,7.111,0.287,27.579,0.7313,0,2.623,307
2010,77,17,5.967,0.46,31.741,0.637,0,2.503,117.08
2010,77,18,4.239,-0.016,38.879,0.5057,0,2.577,0
2010,77,19,3.744,-0.049,38.369,0.4924,0,3.34,0
2010,77,20,3.896,-0.079,33.5,0.537,0,2.887,0
2010,77,21,3.594,-0.089,36.19,0.5044,0,3.22,0
2010,77,22,3.069,-0.049,40.58,0.4526,0,2.193,0
2010,77,23,2.986,-0.044,42.317,0.4368,0,1.943,0
2010,78,0,2.732,-0.025,43.34,0.4214,0,2.56,0
2010,78,1,1.964,-0.055,46.602,0.3759,0,2.423,0
2010,78,2,2.01,-0.056,46.204,0.38,0,2.243,0
2010,78,3,1.176,-0.037,48.46,0.3429,0,2.49,0
2010,78,4,0.715,-0.033,51.372,0.3129,0,2.48,0
2010,78,5,0.253,-0.035,52.962,0.2927,0,2.8,0
2010,78,6,-0.344,-0.038,53.855,0.275,0,2.83,9.748
2010,78,7,0.084,0.19,50.936,0.3016,0,1.493,165.53
2010,78,8,1.62,0.091,43.782,0.3862,0,0.847,366.48
2010,78,9,4.213,0.278,33.429,0.5497,0,1.713,537.96
2010,78,10,5.119,0.08,28.444,0.6296,0,2.227,691.92
2010,78,11,5.604,0.161,27.069,0.6637,0,2.493,762.3
2010,78,12,6.454,0.111,26.157,0.7127,0,2.93,782.51
2010,78,13,7.09,-0.083,26.749,0.7387,0,2.957,750.52
2010,78,14,7.11,-0.228,27.624,0.7308,0,3.123,639.74
2010,78,15,7.619,0.254,25.612,0.7778,0,2.86,500.08
2010,78,16,7.45,0.287,27.29,0.7515,0,3.287,312.49
2010,78,17,7.345,0.413,27.66,0.7423,0,2.473,120.12
2010,78,18,5.861,0.247,35.037,0.6018,0,2.897,0
2010,78,19,4.768,0.156,40.67,0.5094,0,3.143,0
2010,78,20,4.051,-0.079,43.105,0.4645,0,3.817,0
2010,78,21,3.546,-0.117,43.43,0.4457,0,3.55,0
2010,78,22,3.645,-0.1,40.973,0.4683,0,2.143,0
2010,78,23,3.194,-0.042,41.831,0.447,0,1.863,0
2010,79,0,2.333,-0.075,44.204,0.4033,0,1.407,0
2010,79,1,2.332,-0.075,42.696,0.4142,0,1.05,0
2010,79,2,2.256,-0.071,41.831,0.4182,0,0.573,0
2010,79,3,1.778,-0.07,47.96,0.3615,0,2.043,0
2010,79,4,1.222,-0.07,51.083,0.3265,0,2.5,0
2010,79,5,0.503,-0.063,54.128,0.2907,0,2.05,0
2010,79,6,0.967,-0.07,49.972,0.3279,0,1.55,4.069
2010,79,7,1.677,0.077,46.782,0.3671,0,2.003,118.64
2010,79,8,3.366,0.133,41.245,0.4571,0,1.977,366.96
2010,79,9,6.222,0.306,34.198,0.625,0,0.873,513.21
2010,79,10,8.861,0.151,29.721,0.7995,0,1.337,669.13
2010,79,11,10.491,0.219,26.841,0.9286,0,2.78,802.5
2010,79,12,13.31,0.23,21.54,1.1996,0,1.857,796.68
2010,79,13,15.525,0.181,13.365,1.5286,0,1.673,770.38
2010,79,14,16.434,0.127,11.759,1.65,0,2.823,638.66
2010,79,15,15.918,0.221,14.447,1.5479,0,3.967,470.16
2010,79,16,14.678,0.045,21.841,1.3058,0,3.177,287.61
2010,79,17,13.04,0.101,27.465,1.0896,0,3.007,84.941
2010,79,18,11.582,0.03,31.609,0.9334,0,4.11,3.463
2010,79,19,10.331,0.047,37.676,0.7827,0,3.823,0
2010,79,20,8.978,0.08,45.308,0.6271,0,2.647,0
2010,79,21,7.981,0.022,55.624,0.4756,0,3.347,0
2010,79,22,6.997,0.435,63.865,0.3621,0,4.607,0
2010,79,23,5.746,0.282,73.979,0.2392,0,3.993,0
2010,80,0,5.183,0.178,78.691,0.1883,0,5.567,0
2010,80,1,4.896,0.171,81.116,0.1636,0,4.123,0
2010,80,2,5.413,0.243,71.025,0.2602,0,3.133,0
2010,80,3,5.518,0.262,69.215,0.2785,0,1.023,0
2010,80,4,6.305,0.327,66.03,0.3245,0,3.903,0
2010,80,5,5.26,0.228,75.066,0.2215,0,1.857,0
2010,80,6,4.174,-0.109,86.112,0.1144,0,1.187,0
2010,80,7,3.52,-0.716,89.833,0.08,0,3.913,36.41
2010,80,8,3.51,0.067,84.213,0.1241,0,4.46,162.74
2010,80,9,3.49,0.098,80.756,0.151,0,3.093,207.58
2010,80,10,3.386,0.121,78.835,0.1649,0,4.857,414.52
2010,80,11,5.699,0.216,66.714,0.3049,0,4.85,607.82
2010,80,12,4.884,0.206,74.206,0.2233,0,4.93,688.26
2010,80,13,4.981,0.116,72.942,0.2358,0,5.38,729.57
2010,80,14,4.856,0.002,74.741,0.2182,0,4.937,375.63
2010,80,15,2.529,0.004,92.272,0.0566,0.508,3.91,325.29
2010,80,16,2.276,0.066,93.439,0.0472,0.254,3.82,77.189
2010,80,17,2.205,-0.061,85.464,0.1041,0,3.717,59.111
2010,80,18,1.845,-0.153,85.832,0.0989,0,4.023,0
2010,80,19,1.04,-0.161,92.18,0.0515,0,4.187,0
2010,80,20,0.508,-0.168,92.851,0.0453,0.254,4.053,0
2010,80,21,0.11,-0.175,88.727,0.0694,0,4.677,0
2010,80,22,0.216,-0.183,84.634,0.0954,0,4.37,0
2010,80,23,-0.503,-0.173,97.44,0.0151,0,4.833,0
2010,81,0,-0.36,-0.199,98.238,0.0105,0,3.117,0
2010,81,1,-0.646,-0.189,98.209,0.0104,0,3.05,0
2010,81,2,-0.748,-0.198,98.967,0.006,0,3.14,0
2010,81,3,-1.38,-0.178,96.057,0.0218,0,3.91,0
2010,81,4,-1.575,-0.191,99.701,0.0016,0,3.727,0
2010,81,5,-2.062,-0.205,95.09,0.0258,0,3.607,0
2010,81,6,-2.096,-0.241,93.735,0.0328,0,2.35,8.629
2010,81,7,-1.651,0.176,91.3,0.0471,0,2.063,105.98
2010,81,8,-0.873,-0.006,89.261,0.0616,0,1.607,311.9
2010,81,9,-0.249,0.193,87.121,0.0773,0,1.083,200.77
2010,81,10,-0.121,0.08,89.906,0.0611,0,2.257,575.52
2010,81,11,1.13,0.194,82.749,0.1144,0.254,1.583,512.18
2010,81,12,1.908,0.111,74.684,0.1775,0,2.68,579.79
2010,81,13,3.021,-0.083,65.14,0.2646,0,3.02,796.07
2010,81,14,3.349,-0.228,60.94,0.3035,0,3.12,620.99
2010,81,15,3.424,-0.003,60.232,0.3106,0,3.323,384.53
2010,81,16,2.534,-0.14,65.666,0.2518,0,3.04,203.5
2010,81,17,2.678,-0.415,62.815,0.2755,0,3.093,121.29
2010,81,18,1.293,-0.342,71.624,0.1904,0,2.817,4.561
2010,81,19,0.488,-0.373,75.985,0.152,0,2.24,0
2010,81,20,-0.025,-0.407,78.555,0.1308,0,1.583,0
2010,81,21,0.001,-0.442,77.362,0.1383,0,1.673,0
2010,81,22,-0.348,-0.478,77.285,0.1353,0,0.843,0
2010,81,23,-0.049,-0.512,75.61,0.1485,0,1.273,0
2010,82,0,-0.663,-0.525,79.128,0.1215,0,0.71,0
2010,82,1,-0.432,-0.582,77.892,0.1309,0,1.613,0
2010,82,2,-0.931,-0.614,79.142,0.1191,0,2.36,0
2010,82,3,-1.063,-0.696,77.496,0.1272,0,1.823,0
2010,82,4,-0.787,-0.832,75.475,0.1415,0,1.66,0
2010,82,5,-1.497,-0.844,81.302,0.1024,0,2.357,0
2010,82,6,-1.239,-1.006,79.05,0.1169,0,2.177,18.209
2010,82,7,-0.458,-0.007,73.623,0.1559,0,1.473,159.46
2010,82,8,0.734,-0.013,72.201,0.1791,0,1.357,367.55
2010,82,9,1.691,0.213,64.919,0.2422,0,1.987,526.37
2010,82,10,2.556,0.151,60.018,0.2936,0,1.767,632.51
2010,82,11,3.848,0.219,56.206,0.3525,0,1.793,742.53
2010,82,12,5.557,0.23,51.085,0.4437,0,2.093,767.74
2010,82,13,7.197,0.181,43.725,0.5716,0,2.087,746.61
2010,82,14,8.074,0.127,38.896,0.659,0,2.5,642.56
2010,82,15,8.871,0.254,31.223,0.783,0,2.013,498.86
2010,82,16,9.135,0.632,30.068,0.8104,0,2.02,303.74
2010,82,17,7.517,0.298,45.969,0.561,0,3.78,123.99
2010,82,18,6.048,0.107,52.894,0.4421,0,3.633,6.418
2010,82,19,5.572,0.054,54.267,0.4153,0,3.767,0
2010,82,20,5.568,0.054,51.484,0.4404,0,3.333,0
2010,82,21,5.519,0.054,50.107,0.4514,0,3.15,0
2010,82,22,4.629,0.108,54.507,0.3868,0,2.97,0
2010,82,23,4.283,-0.016,56.919,0.3575,0,2.483,0
2010,83,0,3.775,-0.035,60.602,0.3155,0,1.753,0
2010,83,1,3.424,-0.069,63.513,0.285,0,1.62,0
2010,83,2,3.012,-0.039,66.154,0.2568,0,1.75,0
2010,83,3,2.663,-0.035,68.177,0.2355,0,1.38,0
2010,83,4,2.417,-0.057,69.963,0.2184,0,0.913,0
2010,83,5,2.099,-0.046,71.614,0.2018,0,0.71,0
2010,83,6,1.795,-0.048,62.785,0.2589,0,0.55,7.349
2010,83,7,1.579,0.144,73.853,0.1791,0,0.993,101.69
2010,83,8,2.58,0.078,67.575,0.2386,0,1.117,287.51
2010,83,9,4.264,0.122,57.653,0.351,0,1.43,362.74
2010,83,10,5.968,0.147,51.2,0.4555,0,1.64,698.68
2010,83,11,7.409,0.216,45.827,0.5583,0,2.037,785.83
2010,83,12,8.87,0.206,42.853,0.6505,0,2.117,802.68
2010,83,13,10.396,0.116,36.434,0.8017,0,2.313,755.2
2010,83,14,11.662,0.041,31.806,0.9356,0,2.107,650.8
2010,83,15,12.121,0.254,31.377,0.9705,0,2.787,501.06
2010,83,16,11.264,0.766,35.518,0.8617,0,4.273,318.73
2010,83,17,10.054,0.288,39.037,0.7515,0,4.263,128.14
2010,83,18,8.423,0.028,51.528,0.5353,0,4.207,0
2010,83,19,7.249,0.002,54.923,0.4595,0,3.383,0
2010,83,20,6.58,0.042,55.785,0.4305,0,3.393,0
2010,83,21,6.152,0.1,55.83,0.4175,0,2.06,0
2010,83,22,3.868,-0.043,80.731,0.1553,0,1.377,0
2010,83,23,3.04,-0.026,74.191,0.1962,0,4.763,0
2010,84,0,2.082,-0.046,83.508,0.1171,0.508,4.127,0
2010,84,1,1.318,-0.03,93.261,0.0453,0,2.983,0
2010,84,2,1.298,-0.03,91.716,0.0556,0.254,2.783,0
2010,84,3,0.758,-0.025,91.424,0.0554,0,4.727,0
2010,84,4,0.177,-0.025,86.768,0.0819,0,5.497,0
2010,84,5,0.165,-0.026,85.82,0.0877,0,5.587,0
2010,84,6,0.209,-0.03,86.346,0.0847,0,3.88,8.09
2010,84,7,0.781,0.068,81.312,0.1208,0,3.063,114.72
2010,84,8,1.611,0.112,73.846,0.1795,0,5.107,151.25
2010,84,9,1.957,0.098,70.944,0.2045,0,4.887,294.78
2010,84,10,3.034,0.149,65.209,0.2643,0,4.913,352.6
2010,84,11,3.792,0.161,62.09,0.3039,0,6.247,819.6
2010,84,12,3.397,0.111,66.353,0.2623,0,6.45,655.78
2010,84,13,3.626,-0.083,66.435,0.266,0,6.427,662.22
2010,84,14,2.709,0.102,74.019,0.1929,0,5.92,443.84
2010,84,15,2.039,0.091,78.655,0.1511,0,6.003,270.66
2010,84,16,1.761,0.132,76.667,0.1619,0,5.723,195.43
2010,84,17,1.169,0.134,80.691,0.1284,0,4.807,102.36
2010,84,18,0.318,-0.03,86.596,0.0838,0,4.163,5.846
2010,84,19,0.157,-0.028,86.896,0.081,0,4.047,0
2010,84,20,0.186,-0.027,85.653,0.0889,0,4.047,0
2010,84,21,-0.288,-0.031,87.976,0.0719,0,4.313,0
2010,84,22,-1.215,-0.024,95.443,0.0255,0,4.993,0
2010,84,23,-1.587,-0.014,96.097,0.0212,0,6.503,0
2010,85,0,-1.54,-0.01,92.356,0.0417,0,5.83,0
2010,85,1,-1.942,-0.02,91.605,0.0445,0,4.803,0
2010,85,2,-2.243,-0.033,95.835,0.0216,0,3.513,0
2010,85,3,-1.946,-0.024,90.989,0.0477,0,3.68,0
2010,85,4,-2.225,-0.036,97.578,0.0126,0,3.557,0
2010,85,5,-2.189,-0.035,99.073,0.0048,0,3.657,0
2010,85,6,-2.077,-0.034,99.993,0,0,3.193,0
2010,85,7,-1.877,0.119,99.985,1e-04,0,2.793,52.588
2010,85,8,-1.811,0.13,99.988,1e-04,0,2.873,65.271
2010,85,9,-1.111,0.018,99.985,1e-04,0.762,2.93,362.56
2010,85,10,-0.605,0.013,99.862,8e-04,0,2.21,517.06
2010,85,11,-0.582,0.219,99.433,0.0033,0,3.5,616.35
2010,85,12,0.332,0.23,97.103,0.0181,0,4.72,854.98
2010,85,13,1.116,0.181,85.591,0.0954,0,4.867,595.9
2010,85,14,1.853,0.127,80.933,0.1332,0,5.177,699.29
2010,85,15,2.655,0.292,64.018,0.2661,0,4.843,542.31
2010,85,16,2.842,0.138,65.311,0.26,0,4.31,352.76
2010,85,17,2.261,0.068,73.142,0.1932,0,3.387,137.39
2010,85,18,0.524,-0.048,86.123,0.0881,0,3.897,6.275
2010,85,19,0.086,-0.046,88.628,0.0699,0,3.453,0
2010,85,20,0.099,-0.048,87.175,0.0789,0,3.523,0
2010,85,21,-0.223,-0.052,88.702,0.0679,0,2.547,0
2010,85,22,0.068,-0.052,81.745,0.1121,0,3.373,0
2010,85,23,0.08,-0.054,78.152,0.1343,0,2.5,0
2010,86,0,-1.111,-0.051,91.421,0.0483,0,1.923,0
2010,86,1,-0.848,-0.048,89.5,0.0603,0,1.537,0
2010,86,2,-0.469,-0.054,86.868,0.0775,0,3.47,0
2010,86,3,-0.821,-0.051,84.405,0.0897,0,2.087,0
2010,86,4,-0.866,-0.055,81.97,0.1034,0,1.283,0
2010,86,5,-2.104,-0.092,90.532,0.0496,0,1.547,0
2010,86,6,-1.654,0.121,85.782,0.077,0,0.517,23.851
2010,86,7,-0.567,0.185,76.968,0.135,0,0.323,201.01
2010,86,8,1.115,0.055,70.466,0.1956,0,1.95,411.72
2010,86,9,2.621,0.081,65.568,0.2541,0,3.33,578.78
2010,86,10,5.114,0.147,54.871,0.3969,0,3.347,708.55
2010,86,11,7.937,0.216,40.296,0.6379,0,3.77,760.47
2010,86,12,10.018,0.206,29.678,0.8648,0,4.273,822.24
2010,86,13,11.075,0.116,26.684,0.9675,0,3.98,633.68
2010,86,14,11.639,0.115,26.243,1.0104,0,3.91,438.45
2010,86,15,12.874,0.254,22.547,1.1509,0,5.023,498.97
2010,86,16,13.896,0.045,20.425,1.2639,0,3.163,288.48
2010,86,17,13.636,0.078,23.611,1.193,0,1.57,123.31
2010,86,18,12.355,-0.084,27.28,1.0444,0,0.033,8.946
2010,86,19,12.415,-0.082,22.854,1.1123,0,0.073,0
2010,86,20,8.462,0.06,42.625,0.6353,0,1.983,0
2010,86,21,8.849,0.065,40,0.682,0,1.603,0
2010,86,22,8.494,0.06,40.516,0.6601,0,0.61,0
2010,86,23,8.421,0.055,35.436,0.713,0,1.867,0
2010,87,0,6.552,0.269,62.932,0.3602,0,3.533,0
2010,87,1,5.205,0.182,80.706,0.1708,0,1.863,0
2010,87,2,5.193,0.186,78.53,0.1899,0,3.16,0
2010,87,3,4.622,-0.1,81.215,0.1596,0,2.047,0
2010,87,4,4.386,-0.058,81.56,0.1541,0,2.523,0
2010,87,5,3.649,-0.116,81.534,0.1466,0,3.64,0
2010,87,6,3.037,-0.088,87.773,0.0929,0,3.97,0
2010,87,7,3.542,-0.458,82.904,0.1347,0,2.033,72.531
2010,87,8,5.633,0.106,73.294,0.2435,0,1.217,207.87
2010,87,9,7.394,0.102,61.901,0.3923,0,2.503,443.17
2010,87,10,7.736,0.114,63.67,0.3829,0,3.62,436.22
2010,87,11,7.468,0.083,67.164,0.3398,0,4.203,425.78
2010,87,12,8.351,0.346,61.012,0.4285,0,6.39,344.45
2010,87,13,7.363,0.366,66.941,0.3396,0,5.433,143.84
2010,87,14,6.284,0.252,76.594,0.2233,0,5.33,200.73
2010,87,15,6.603,0.236,74.953,0.2443,0.254,4.927,280.95
2010,87,16,6.926,0.581,69.911,0.3,0,6.587,135.53
2010,87,17,5.594,0.237,78.71,0.1936,0,4.21,52.081
2010,87,18,3.868,-0.129,93.625,0.0514,0.254,4.027,0
2010,87,19,4.373,-0.383,91.736,0.069,0.508,3.953,0
2010,87,20,4.413,-0.604,88.192,0.0989,1.016,5.963,0
2010,87,21,4.36,-0.612,86.66,0.1113,0.508,6.137,0
2010,87,22,4.62,-0.066,83.063,0.1439,0.508,7.07,0
2010,87,23,4.85,0.128,80.804,0.1658,0.254,7.657,0
2010,88,0,3.896,-1.353,88.051,0.0965,1.27,6.373,0
2010,88,1,4.229,0.017,84.159,0.131,2.032,9.043,0
2010,88,2,4.418,-0.017,82.533,0.1463,0.762,7.88,0
2010,88,3,4.571,-0.066,84.738,0.1292,1.016,7.823,0
2010,88,4,3.994,-1.353,87.732,0.0998,1.27,6.67,0
2010,88,5,3.248,-0.294,89.458,0.0813,2.032,6.92,0
2010,88,6,3.102,-0.332,88.154,0.0904,2.032,7.95,0
2010,88,7,3.494,-1.152,87.358,0.0992,0.254,7.97,46.566
2010,88,8,5.407,-0.253,74.338,0.2304,0.254,9.937,229.65
2010,88,9,3.549,-1.152,86.374,0.1074,2.794,7.917,39.837
2010,88,10,2.035,0.038,96.067,0.0278,1.27,4.533,180.12
2010,88,11,1.278,-0.064,96.926,0.0206,1.27,4.27,193.27
2010,88,12,0.492,0.239,98.576,0.009,0.762,4.02,126.75
2010,88,13,0.54,0.079,96.948,0.0194,0.508,3.77,184.71
2010,88,14,1.475,-0.28,93.071,0.0471,0.254,6.923,157.36
2010,88,15,0.265,-0.188,97.655,0.0146,0.508,5.4,61.034
2010,88,16,-0.272,-0.005,98.529,0.0088,0.508,5.897,64.289
2010,88,17,-0.485,-0.005,92.577,0.0438,0,6.427,67.968
2010,88,18,-0.905,-0.287,97.552,0.014,0,5.213,0
2010,88,19,-1.287,-0.304,100,0,0,4.653,0
2010,88,20,-1.252,-0.375,100,0,0,4.643,0
2010,88,21,-1.741,-0.566,100,0,0,4.62,0
2010,88,22,-2.508,0.025,99.942,3e-04,0,4.803,0
2010,88,23,-2.74,0.016,99.853,7e-04,0,5.33,0
2010,89,0,-2.817,0.016,99.784,0.0011,0,4.86,0
2010,89,1,-2.84,0.016,99.514,0.0024,0,4.67,0
2010,89,2,-2.636,0.023,99.537,0.0023,0,3.44,0
2010,89,3,-2.945,0.018,99.254,0.0037,0,3.823,0
2010,89,4,-3.303,0.016,99.451,0.0026,0,2.74,0
2010,89,5,-2.996,0.018,99.767,0.0011,0,2.83,0
2010,89,6,-2.569,0.029,99.94,3e-04,0,2.487,9.504
2010,89,7,-2.575,0.059,99.934,3e-04,0,4.71,78.942
2010,89,8,-2.638,0.027,99.782,0.0011,0,4.88,194.05
2010,89,9,-2.095,0.289,99.873,7e-04,0,5.787,549.47
2010,89,10,-1.88,0.147,99.539,0.0025,0,6.573,604.43
2010,89,11,-2.071,0.289,99.108,0.0047,0,6.63,560.04
2010,89,12,-1.596,0.206,95.829,0.0227,0,6.053,731.23
2010,89,13,-1.15,0.116,85.771,0.0799,0,6.497,766.99
2010,89,14,-0.75,0.041,80.436,0.1132,0,6.3,614.44
2010,89,15,-0.837,0.169,79.755,0.1164,0,5.323,464.13
2010,89,16,-1.306,0.036,84.351,0.0869,0,5.403,286.21
2010,89,17,-1.826,0.107,82.046,0.096,0,5.643,102.16
2010,89,18,-2.358,-1.173,84.254,0.0809,0,4.45,12.936
2010,89,19,-2.366,-1.173,79.551,0.105,0,4.087,0
2010,89,20,-3.016,0.022,87.808,0.0596,0,5.283,0
2010,89,21,-3.067,0.023,88.427,0.0564,0,3.79,0
2010,89,22,-2.826,0.025,84.363,0.0776,0,3.483,0
2010,89,23,-2.197,-0.018,73.306,0.1388,0,4.607,0
2010,90,0,-2.123,-0.009,71.2,0.1506,0,4.443,0
2010,90,1,-2.542,0.038,74.804,0.1277,0,4.093,0
2010,90,2,-2.279,-0.02,71.419,0.1477,0,3.207,0
2010,90,3,-2.737,0.034,77.378,0.113,0,2.11,0
2010,90,4,-3.105,0.034,79.888,0.0977,0,2.3,0
2010,90,5,-3.269,0.035,82.61,0.0835,0,2.177,0
2010,90,6,-3.339,0.039,84.7,0.0731,0,2.46,13.582
2010,90,7,-2.709,-0.136,80.729,0.0965,0,3.447,254.52
2010,90,8,-1.815,0.116,77.353,0.1211,0,1.607,422.81
2010,90,9,-0.95,0.017,69.264,0.1752,0,2.837,661.27
2010,90,10,-0.437,0.08,65.342,0.2051,0,2.727,705
2010,90,11,0.351,0.195,61.484,0.2414,0,2.183,488.43
2010,90,12,0.85,0.111,56.332,0.2838,0,2.397,678.45
2010,90,13,1.747,-0.083,52.785,0.3273,0,1.967,644.06
2010,90,14,1.925,-0.228,48.71,0.3601,0,3.66,924.73
2010,90,15,2.064,-0.541,50.401,0.3517,0,3.03,622.31
2010,90,16,1.401,0.068,56.169,0.2964,0,2.58,398.47
2010,90,17,0.23,0.177,60.567,0.245,0,2.733,169.85
2010,90,18,-1.053,-0.015,70.846,0.1649,0,2.14,8.751
2010,90,19,-2.051,-0.019,76.957,0.1211,0,1.537,0
2010,90,20,-2.558,0.045,81.66,0.0928,0,1.353,0
2010,90,21,-2.886,0.036,84.334,0.0774,0,2.023,0
2010,90,22,-3.4,0.034,86.821,0.0626,0,2.203,0
2010,90,23,-3.545,0.026,86.241,0.0647,0,1.173,0
2010,91,0,-3.653,0.021,84.482,0.0724,0,1.487,0
2010,91,1,-3.68,0.023,83.218,0.0781,0,2.467,0
2010,91,2,-3.932,0.017,85.383,0.0668,0,2.68,0
2010,91,3,-4.071,0.013,85.358,0.0662,0,3.437,0
2010,91,4,-4.114,0.017,84.507,0.0698,0,2.737,0
2010,91,5,-4.274,-0.008,85.94,0.0626,0,2.22,0
2010,91,6,-3.828,-0.004,82.181,0.082,0,2.947,60.14
2010,91,7,-2.871,-0.136,76.548,0.116,0,2.633,251.13
2010,91,8,-2.278,0.214,71.876,0.1454,0,3.677,465.8
2010,91,9,-1.231,0.091,64.159,0.2001,0,3.063,641.86
2010,91,10,-0.458,0.151,59.363,0.2401,0,3.193,762.59
2010,91,11,0.175,0.219,53.524,0.2876,0,3.46,846.43
2010,91,12,0.927,0.23,53.234,0.3056,0,4.02,883.2
2010,91,13,0.846,0.181,50.394,0.3223,0,4.063,736.51
2010,91,14,1.374,0.127,47.898,0.3516,0,3.853,754.71
2010,91,15,1.749,0.29,49.212,0.3521,0,3.263,568.62
2010,91,16,0.251,0.208,64.379,0.2216,0,4.577,219.03
2010,91,17,0.605,0.136,55.653,0.2831,0,3.66,93.935
2010,91,18,-0.363,-0.025,64.207,0.213,0,3.57,13.133
2010,91,19,-1.158,-0.022,72.93,0.152,0,3.233,0
2010,91,20,-1.369,-0.015,77.95,0.1219,0,3.397,0
2010,91,21,-1.617,-0.015,80.152,0.1077,0,3.653,0
2010,91,22,-2.115,-0.014,79.354,0.108,0,2.443,0
2010,91,23,-1.845,-0.025,70.017,0.16,0,3.17,0
2010,92,0,-2.802,0.068,74.004,0.1292,0,2.11,0
2010,92,1,-2.046,-0.022,67.835,0.1691,0,1.05,0
2010,92,2,-2.582,0.076,69.846,0.1524,0,1.303,0
2010,92,3,-2.346,-0.007,70.616,0.1511,0,1.667,0
2010,92,4,-2.399,-0.02,73.2,0.1373,0,2.227,0
2010,92,5,-3.08,0.068,92.758,0.0353,0,3.94,0
2010,92,6,-3.022,0.067,99.078,0.0045,0,3.69,0
2010,92,7,-2.449,0.076,99.857,7e-04,0,3.057,21.926
2010,92,8,-1.422,0.153,100,0,0,2.643,78.574
2010,92,9,-0.161,0.2,100,0,0,4.25,92.437
2010,92,10,0.095,0.207,100,0,2.032,4.587,193.97
2010,92,11,-0.124,0.145,98.936,0.0064,0.762,5.953,362.16
2010,92,12,-0.249,0.206,90.002,0.06,0,5.663,871.83
2010,92,13,-1.148,0.26,95.947,0.0228,0,5.96,528.8
2010,92,14,-0.814,0.054,91.281,0.0502,0,6.48,308.41
2010,92,15,-2.096,0.108,90.855,0.0479,0,5.203,187.3
2010,92,16,-2.646,0.063,94.095,0.0297,0,5.56,95.036
2010,92,17,-2.923,0.085,94.559,0.0268,0,5.037,77.44
