"day","swc_37p5","Date"
1817,0.0692979343528766,2011-12-22
1818,0.0694830417695827,2011-12-23
1819,0.0696811588938636,2011-12-24
1820,0.0699520308071832,2011-12-25
1821,0.0702666889983594,2011-12-26
1822,0.0706348734030866,2011-12-27
1823,0.0710263476373479,2011-12-28
1824,0.0714267580211204,2011-12-29
1825,0.071930371386858,2011-12-30
1826,0.0725364217442347,2011-12-31
1827,0.0732548968949716,2012-01-01
1828,0.0738497377620605,2012-01-02
1829,0.0744844998475539,2012-01-03
1830,0.0752053105856444,2012-01-04
1831,0.0759503918739028,2012-01-05
1832,0.0766630178110708,2012-01-06
1833,0.0773981489070259,2012-01-07
1834,0.078199764386641,2012-01-08
1835,0.0789633623081658,2012-01-09
1836,0.0797245113471865,2012-01-10
1837,0.0804190718521506,2012-01-11
1838,0.0811059511309884,2012-01-12
1839,0.0816061392349073,2012-01-13
1840,0.0820028039221212,2012-01-14
1841,0.0823677786365307,2012-01-15
1842,0.0827977542036798,2012-01-16
1843,0.0837071741766495,2012-01-17
1844,0.0842642499285875,2012-01-18
1845,0.0848614389549848,2012-01-19
1846,0.0856257198876094,2012-01-20
1847,0.0861853866587879,2012-01-21
1848,0.0867691026366207,2012-01-22
1849,0.0872607832088116,2012-01-23
1850,0.087530905383538,2012-01-24
1851,0.0877336184414804,2012-01-25
1852,0.0880591774031287,2012-01-26
1853,0.0886804435003775,2012-01-27
1854,0.0892829243403072,2012-01-28
1855,0.0898299932018502,2012-01-29
1856,0.0903006461633157,2012-01-30
1857,0.090991537499894,2012-01-31
1858,0.091686865130918,2012-02-01
1859,0.0924633005028356,2012-02-02
1860,0.0932065307220726,2012-02-03
1861,0.0938232989136734,2012-02-04
1862,0.0944349655947275,2012-02-05
1863,0.0950719247441607,2012-02-06
1864,0.0954848908834409,2012-02-07
1865,0.0962780854285674,2012-02-08
1866,0.0969072825648299,2012-02-09
1867,0.0976513522706578,2012-02-10
1868,0.0981867717993604,2012-02-11
1869,0.0986408181977363,2012-02-12
1870,0.0988741081173625,2012-02-13
1871,0.0993835131363536,2012-02-14
1872,0.0998672530516421,2012-02-15
1873,0.100219873948316,2012-02-16
1874,0.100580389637801,2012-02-17
1875,0.100825872649111,2012-02-18
1876,0.101130222673988,2012-02-19
1877,0.101470886055333,2012-02-20
1878,0.101636572217106,2012-02-21
1879,0.101953930660605,2012-02-22
1880,0.102434554743692,2012-02-23
1881,0.102875289494817,2012-02-24
1882,0.102887519031712,2012-02-25
1883,0.103114796850768,2012-02-26
1884,0.103438464056889,2012-02-27
1885,0.103811236854796,2012-02-28
1886,0.103838721832083,2012-02-29
1887,0.103930055210961,2012-03-01
1888,0.104132259647483,2012-03-02
1889,0.103928584808957,2012-03-03
1890,0.103923637489189,2012-03-04
1891,0.104068496136288,2012-03-05
1892,0.104424492300557,2012-03-06
1893,0.104645047252875,2012-03-07
1894,0.104813711532398,2012-03-08
1895,0.104467688223228,2012-03-09
1896,0.104337076463002,2012-03-10
1897,0.104292773537424,2012-03-11
1898,0.104584846381279,2012-03-12
1899,0.104924889963724,2012-03-13
1900,0.105178887025173,2012-03-14
1901,0.105331396839666,2012-03-15
1902,0.105435904864303,2012-03-16
1903,0.10550061133084,2012-03-17
1904,0.105497753147466,2012-03-18
1905,0.105340924034834,2012-03-19
1906,0.104895585839929,2012-03-20
1907,0.104623403331998,2012-03-21
1908,0.104736110397875,2012-03-22
1909,0.10501631867738,2012-03-23
1910,0.105257934100255,2012-03-24
1911,0.105421619968841,2012-03-25
1912,0.105495718785627,2012-03-26
1913,0.105446335455778,2012-03-27
1914,0.10532293528329,2012-03-28
1915,0.105237036960888,2012-03-29
1916,0.105080647538055,2012-03-30
1917,0.105041589860051,2012-03-31
1918,0.105006056015328,2012-04-01
1919,0.10482427686567,2012-04-02
1920,0.103756544364756,2012-04-03
1921,0.103201958096089,2012-04-04
1922,0.104194117730349,2012-04-05
1923,0.105928745962099,2012-04-06
1924,0.107752102533754,2012-04-07
1925,0.10940159451067,2012-04-08
1926,0.111161470542094,2012-04-09
1927,0.112663826832639,2012-04-10
1928,0.113970464677015,2012-04-11
1929,0.114986415562498,2012-04-12
1930,0.115585317061395,2012-04-13
1931,0.116084327474741,2012-04-14
1932,0.116195462041124,2012-04-15
1933,0.116434930700031,2012-04-16
1934,0.116845274519228,2012-04-17
1935,0.117112983191366,2012-04-18
1936,0.117324974138038,2012-04-19
1937,0.117098733208394,2012-04-20
1938,0.116934976239672,2012-04-21
1939,0.11662619893312,2012-04-22
1940,0.11625576519651,2012-04-23
1941,0.115549684156893,2012-04-24
1942,0.114512792007172,2012-04-25
1943,0.113389656730465,2012-04-26
1944,0.11194424090035,2012-04-27
1945,0.110518605171711,2012-04-28
1946,0.109206991426462,2012-04-29
1947,0.107756390470926,2012-04-30
1948,0.105980480420678,2012-05-01
1949,0.104085372473274,2012-05-02
1950,0.10209791444817,2012-05-03
1951,0.100178940932051,2012-05-04
1952,0.0983919787010076,2012-05-05
1953,0.0967483094794951,2012-05-06
1954,0.0953658488505274,2012-05-07
1955,0.094177779228556,2012-05-08
1956,0.0932041842976168,2012-05-09
